Feature ID	Taxon	Confidence
12503	library	1
3558	library	1
6048	library	1
1576	library	1
4802	library	1
715	library	1
1854	library	1
866	library	1
2208	library	1
2899	library	1
3016	library	1
495	library	1
1127	library	1
4315	library	1
3537	library	1
4277	library	1
6094	library	1
4669	library	1
3160	library	1
12555	library	1
2928	library	1
6604	library	1
4323	library	1
2376	library	1
816	library	1
989	library	1
3898	library	1
3658	library	1
1184	library	1
2686	library	1
4311	library	1
5936	library	1
2404	library	1
3482	library	1
4065	library	1
2398	library	1
6807	library	1
1166	library	1
6748	library	1
3836	library	1
2705	library	1
483	library	1
457	library	1
2362	library	1
3233	library	1
499	library	1
3255	library	1
496	library	1
928	library	1
2383	library	1
6643	library	1
10918	library	1
9186	library	1
460	library	1
1245	library	1
533	library	1
23	library	1
2805	library	1
2380	library	1
3254	library	1
570	library	1
3227	library	1
2242	library	1
8020	library	1
10000	library	1
3319	library	1
2244	library	1
2872	library	1
2860	library	1
453	library	1
10032	library	1
5736	library	1
6362	library	1
1551	library	1
2722	library	1
4619	library	1
2455	library	1
59	library	1
1316	library	1
7518	library	1
2470	library	1
2394	library	1
2373	library	1
2532	library	1
2382	library	1
5881	library	1
238	library	1
2479	library	1
2401	library	1
55	library	1
936	library	1
236	library	1
6847	library	1
2538	library	1
56	library	1
2407	library	1
6314	library	1
13214	library	1
350	library	1
3508	library	1
2	none	1
4	none	1
10	none	1
12	none	1
13	none	1
17	none	1
19	none	1
28	none	1
29	none	1
30	none	1
31	none	1
34	none	1
45	none	1
49	none	1
50	none	1
51	none	1
52	none	1
53	none	1
54	none	1
57	none	1
58	none	1
61	none	1
62	none	1
63	none	1
64	none	1
69	none	1
70	none	1
97	none	1
101	none	1
107	none	1
108	none	1
117	none	1
118	none	1
124	none	1
127	none	1
128	none	1
131	none	1
134	none	1
140	none	1
144	none	1
145	none	1
149	none	1
153	none	1
157	none	1
158	none	1
159	none	1
169	none	1
171	none	1
173	none	1
186	none	1
195	none	1
196	none	1
198	none	1
208	none	1
214	none	1
217	none	1
223	none	1
228	none	1
235	none	1
237	none	1
239	none	1
242	none	1
243	none	1
245	none	1
252	none	1
253	none	1
254	none	1
255	none	1
258	none	1
261	none	1
262	none	1
264	none	1
265	none	1
268	none	1
271	none	1
272	none	1
273	none	1
274	none	1
275	none	1
278	none	1
279	none	1
288	none	1
290	none	1
291	none	1
309	none	1
311	none	1
312	none	1
313	none	1
315	none	1
316	none	1
317	none	1
320	none	1
321	none	1
322	none	1
323	none	1
325	none	1
328	none	1
336	none	1
339	none	1
340	none	1
341	none	1
343	none	1
345	none	1
347	none	1
352	none	1
365	none	1
367	none	1
375	none	1
380	none	1
383	none	1
387	none	1
390	none	1
397	none	1
398	none	1
399	none	1
402	none	1
417	none	1
418	none	1
428	none	1
439	none	1
441	none	1
442	none	1
444	none	1
445	none	1
450	none	1
452	none	1
454	none	1
455	none	1
458	none	1
461	none	1
463	none	1
465	none	1
468	none	1
469	none	1
470	none	1
471	none	1
473	none	1
474	none	1
479	none	1
480	none	1
481	none	1
482	none	1
484	none	1
491	none	1
493	none	1
494	none	1
497	none	1
500	none	1
502	none	1
504	none	1
509	none	1
510	none	1
514	none	1
515	none	1
519	none	1
520	none	1
522	none	1
523	none	1
525	none	1
527	none	1
529	none	1
531	none	1
537	none	1
538	none	1
541	none	1
543	none	1
545	none	1
546	none	1
547	none	1
548	none	1
549	none	1
550	none	1
552	none	1
557	none	1
559	none	1
561	none	1
563	none	1
565	none	1
571	none	1
572	none	1
575	none	1
576	none	1
577	none	1
579	none	1
580	none	1
585	none	1
587	none	1
590	none	1
591	none	1
592	none	1
593	none	1
594	none	1
595	none	1
596	none	1
599	none	1
602	none	1
603	none	1
605	none	1
606	none	1
607	none	1
608	none	1
609	none	1
611	none	1
612	none	1
614	none	1
615	none	1
620	none	1
621	none	1
623	none	1
625	none	1
629	none	1
630	none	1
631	none	1
632	none	1
636	none	1
637	none	1
638	none	1
639	none	1
640	none	1
642	none	1
643	none	1
644	none	1
647	none	1
649	none	1
653	none	1
657	none	1
658	none	1
660	none	1
661	none	1
662	none	1
666	none	1
667	none	1
668	none	1
670	none	1
671	none	1
672	none	1
674	none	1
677	none	1
678	none	1
679	none	1
680	none	1
681	none	1
683	none	1
684	none	1
686	none	1
688	none	1
689	none	1
691	none	1
692	none	1
693	none	1
694	none	1
695	none	1
698	none	1
701	none	1
702	none	1
703	none	1
708	none	1
710	none	1
713	none	1
714	none	1
718	none	1
719	none	1
720	none	1
722	none	1
723	none	1
725	none	1
726	none	1
728	none	1
731	none	1
736	none	1
738	none	1
743	none	1
744	none	1
747	none	1
748	none	1
749	none	1
752	none	1
757	none	1
760	none	1
761	none	1
763	none	1
764	none	1
766	none	1
767	none	1
770	none	1
771	none	1
776	none	1
783	none	1
784	none	1
788	none	1
791	none	1
792	none	1
793	none	1
794	none	1
795	none	1
798	none	1
799	none	1
800	none	1
801	none	1
803	none	1
808	none	1
809	none	1
810	none	1
814	none	1
817	none	1
819	none	1
820	none	1
822	none	1
823	none	1
824	none	1
826	none	1
827	none	1
830	none	1
831	none	1
832	none	1
834	none	1
838	none	1
841	none	1
842	none	1
843	none	1
844	none	1
845	none	1
846	none	1
849	none	1
852	none	1
854	none	1
855	none	1
858	none	1
859	none	1
864	none	1
869	none	1
875	none	1
877	none	1
878	none	1
879	none	1
884	none	1
886	none	1
889	none	1
890	none	1
891	none	1
892	none	1
896	none	1
897	none	1
898	none	1
901	none	1
902	none	1
903	none	1
905	none	1
909	none	1
911	none	1
912	none	1
924	none	1
929	none	1
931	none	1
933	none	1
937	none	1
938	none	1
940	none	1
946	none	1
950	none	1
954	none	1
957	none	1
961	none	1
966	none	1
974	none	1
975	none	1
983	none	1
985	none	1
986	none	1
988	none	1
990	none	1
998	none	1
999	none	1
1000	none	1
1002	none	1
1004	none	1
1005	none	1
1012	none	1
1013	none	1
1014	none	1
1015	none	1
1017	none	1
1020	none	1
1022	none	1
1023	none	1
1024	none	1
1025	none	1
1026	none	1
1027	none	1
1030	none	1
1040	none	1
1041	none	1
1047	none	1
1050	none	1
1054	none	1
1055	none	1
1060	none	1
1062	none	1
1064	none	1
1068	none	1
1072	none	1
1078	none	1
1079	none	1
1092	none	1
1094	none	1
1095	none	1
1099	none	1
1101	none	1
1109	none	1
1110	none	1
1111	none	1
1112	none	1
1114	none	1
1115	none	1
1118	none	1
1123	none	1
1125	none	1
1126	none	1
