Eigvals	4
160.13116818915154	122.41446998402004	106.6468573929663	96.68575201278557

Proportion explained	4
0.41796931084079075	0.24426326864798512	0.18539105511215792	0.1523763653990661

Species	10855	4
metab_1	0.0020958232428693454	-0.0038466301724049126	-0.011604379074889867	0.004182939303559256
metab_2	0.005455035925469921	-0.007558799097376798	-0.012786556615097765	0.0045381326325359085
metab_3	-0.005951842249089013	0.0006860296143272211	-0.0031724311097166805	0.002321166176984446
metab_4	0.0007241895145140041	-0.0012455753684849644	-0.006593546872748674	0.00177899892289933
metab_5	-0.0014864516956862965	0.0019009213315654757	-0.003487712264371185	0.0008209367293004621
metab_6	0.01688246365099483	0.000268577904210285	0.0013293973511083698	-0.00597634601382001
metab_9	-0.00044985119257079614	-0.003465857220308995	-0.0060067708566429335	0.0015607787472078172
metab_10	0.0010379312438107183	-0.00024274324486426031	0.0008393934082451991	-0.0010945271846524364
metab_11	0.007127531486039576	1.5644698763587436e-05	0.010812511486665326	-0.001384998406021844
metab_12	-0.003297981465207863	-0.0028731290043019536	0.003190675387755863	0.0019777570679864703
metab_13	-0.012709914883886573	0.011534850936898893	0.008510799896456539	-0.00020793238477169416
metab_15	0.005251390711246571	0.000984604436645781	0.0035530018957254834	-0.0058518321254374915
metab_16	0.0007593597241984778	-0.00023738214949172573	0.00011435998220450079	7.901678223298847e-05
metab_17	0.008913584628370367	0.0007425607507496185	0.002532376808609322	-0.0028572339142243527
metab_21	0.02195701393263433	-0.0024506734740804966	0.0037496866652767464	-0.005968037982484264
metab_22	0.014683225287864633	0.003871071412324122	0.006201094953504882	-0.004887644838533717
metab_25	-0.0008877189450560263	0.006506121141293403	0.009578416357531469	-0.003736132336707719
metab_28	-0.0037729175682917285	-0.0003906423571013853	-0.004709203262412006	-0.0002671573067764464
metab_31	0.0019234261680015539	-0.00027672904769527327	0.0005982007408208266	-0.0008490834470916655
metab_32	-0.010283185759310613	0.003149421309300071	-0.0014650387427502614	0.0025576067875191996
metab_34	-0.010539782444598723	0.00207361480832213	0.008586413274343865	0.00468799510203067
metab_46	5.069625731841288e-05	0.0004032331770685815	0.0003604999203520427	0.0002987630465017583
