Eigvals	3
110.76544956577145	58.572248187115115	51.468842438022016

Proportion explained	3
0.6686556288374985	0.18697246932218103	0.1443719018403206

Species	12615	3
157087b102a362044258db4627fcfada	-0.001777232415232174	-0.003761591259582542	-0.009217691830608978
05cf3471896d9ec317a13db5e7824f4d	0.0012381572396262446	0.0015652932134704882	-0.0003303931298974768
89ccec33628b5b0a4c46fa154e319f29	-0.0008853052000742856	5.278148683375892e-05	0.0002947925423510158
ac595ab90d69ea7513c132f7f558c8a5	-0.02371629730734208	0.017807774818698188	-0.007589745636191602
dfb1ba8ea972d166c8dc2b99698a56f7	-0.0010104721799251038	-0.002023167028288675	-0.008956812801106235
dc21a02a3361a9816aaf8a0245465849	0.0024682741742342454	0.0015429172953186352	-0.00025747159487097523
d63360553296e7f92473186553807b3c	0.0005505071503573261	0.0007658553403025862	-0.0011006872395947223
16a94b83292814d00a3fe3d50ab609ef	0.008720583582897054	0.0020345598918439256	3.7601084277501754e-05
22fa9bd0eb5660416216303ca7d1aee6	-0.041088605801496224	0.01358688402918469	-0.008115001939115027
a2b2311c6bdbcdf0c6def755a9407f0d	-0.0012169711552422833	-0.002220189316546908	-0.007331201192175164
87a4ccdb304d4e542c9dfe815e5f4b3f	0.0012321859147597584	0.01156332287798285	-0.005925201350972683
52cf715797d82af1c57d76617b935346	0.0015687948908153968	-0.004823835815008866	0.002529897296196662
73aa01a8fc51e86045014ad8a674fafd	-0.006877453940769969	-0.0073188194798088834	0.004671973394083046
477d6994a6c0d08362a2a692189d4647	-0.001659970574811219	-0.002912995041264747	-0.007282582060865687
9776d0dc1f55f971b96b5b6da65cfab3	0.014987308024586563	0.007392436419733562	-0.0015306669972593198
326aef05c153ba9ac26132e3ad1e29ce	0.0046215975617955275	0.0009370739929709601	3.4804167362752625e-05
916c2a6dff40f45dec7c6da13a69ce01	-0.005146057896913203	0.0013479770971149057	0.004037237078927979
9e6362b0f173c2ad55653bd478263b59	0.0021222970087486025	0.009826177617238373	0.018589309820921846
5485da6a8ca6bfdba64fdf016c8bb613	-0.00934737991127157	-0.003720477421724877	0.011745895699511366
638fa613381563e3033f067aed665354	-0.0011535382902909987	-0.001266251769339628	-0.002388275822081935
a353bfe9998e5e0d1d7b5fa2f01ea52e	-0.0007777573824736964	1.7912092957703398e-05	0.00011805827483366325
9515bcd3096ab43357031bc2311f8a61	-0.0008724060045925848	0.00022409183016228393	0.0018138860602354616
92cd5e18cc7892a461bdcd0ae7e7a533	-0.00022193753907241584	0.0008763919982287164	-0.00020481110662735736
cb4e1db160f839392a1bce008e1392d1	0.0006499951259530127	-0.0004255156658662174	0.0004084954046780387
56017ee4895a6632bfb9a3f721074ef3	0.0028975332717495876	0.003333191561311904	-6.14115216595121e-06
1fa66547e3a771fef175c6690dbf52d0	-0.001824001995242929	-0.003816217073167699	-0.010271566838669994
8a6619466c7d481bc73e85601a15a7bc	0.005920979093928117	0.0064409859385746344	-0.008745836891443471
28e9b68496a8bfd6c0ef74d1d5a77564	0.0010431419296616253	0.0032726746578502905	-0.0009363049401904884
e9011a414887f2f9e7767fd266583c81	-0.0003954339326495306	0.0029782092531336476	0.013255644332797887
b368de80dd78708779dc087e03534d65	-0.0015090588732190229	-0.0022231403504813997	-0.006369643077698171
d0a78e5674e4ebd2cb867fb5cf8f9d1d	0.0021783005843062364	0.0012533314022577448	-0.0005750061358818164
bedb36413d8e6b6fe897e14b1758b7b4	-0.001103375666747713	-0.0013850674927983603	-0.002724763138918082
17b9d75844c719ca43bdf5b31e6ef86b	0.00638468058010057	-0.0053961159081828	0.002890100666649428
155fdb106c3d1f29e76d249c841bcd4c	0.0004242969059258032	-0.0004923215257025501	-0.0024503202189617964
7058770cd449be5a07b54a66812be16c	-0.007158886032394746	0.006351615507496634	-0.002338615251489796
931f625891c4dbbb468fedc565511ba7	-0.005892003236575674	-0.00039807948914762965	0.0012451310379955048
e78952f6ae954101aed6aac56bc88476	-0.0023026488932788042	-0.0047651110705648056	-0.010683137911224267
6e613a4f310eb281d93698fb5c629a63	-0.018550077398796827	0.02936954640224748	-0.011464286143378839
486f9dbed749e5f077507ef19ae48651	0.005465128418629854	0.0005049895624917351	0.0015010512123721522
0520ac1ad234c10e4a94145fd3df7587	0.0010112989179453446	0.0016638126576039368	-0.00077700950890831
417605fd626085b7c75421d121e94e6d	0.008824469351331389	0.0034316344827788293	-0.00031441871472173233
2c476f0296abf3d0b107a751b57e3a58	0.0061631131678467725	-0.0029301448743146697	0.0028813765352076488
040478ab41d1cd6ab04a87b5436821c9	0.002882711505252367	-0.002553560338050478	0.001473115692269263
c06352838ecb43d5129b44c07fa9a4de	0.003625103604753227	0.0006173101292390267	-6.354895687124268e-05
3fb1fb7e7cfda9282ef7b37e01abd1ac	0.0023044883763358123	0.022226402511919124	-0.015213486688880408
86285cf354dfa9bf88126d707d6dd343	-0.0029590962392912045	-0.0012996653623048523	0.0032090686932264643
4b2adf96b6002954b985fec4903c0b6b	0.00631405415359224	-0.0055340597556484275	0.002620056912824388
8a9880512f90fb6e63aeb8d8efb2cb77	-0.009827225448300964	0.003196369816013256	-0.0015179078595715786
e178b24e22d53556ea14e034e6925274	0.0012175588636252465	0.0017455671943948845	-0.0008421446077572551
43d918586c0b5adbfc4c5847d0dc24e0	-0.0006818792473266331	0.0009066777251017935	0.0005067423666353835
705f6b32a83f512ca3f3ac1ca6e567fb	-0.0060991641915072	0.011393252175270131	-0.004429494786607573
b554bcfc3045f9a951d9f33870b33061	-0.002261596447287607	-0.004110631067497156	-0.005410448604333868
dc910f3ff4f8b45e6cb50aef843fd48c	0.009872565387077483	-0.0012825660878915822	0.0008484123190107789
132f317025339d83a4056a19a4131157	-0.0033930253232743414	0.002864208635597175	-0.001579945443870745
1175fcb5a42d2b731e0e15b211a92d5e	-0.00183606826585484	-0.003541053137596057	-0.008146292784524561
3ab833264a5b9674d5e0495f7ef1e651	-0.006926768121995384	0.002101958494677498	0.007888587743920974
f44a28e43c83e7201e2cfc13d094e2a5	0.003984533932118178	-9.338795380332943e-05	0.0006311553973252386
1eaf7a705bf5eb63b62b5f1e1384249e	0.004329312830362707	0.004876584727858245	-0.00744882468717463
e07ad4d026a86a05067d4ef47ab48769	-0.0012942265212062363	-0.0023870978947870686	-0.01193507865989077
9e810ea90159356f19c8999eee06e646	0.005216440375758769	-0.0036862425358060755	0.0024144832905191533
ba469508e7d01368e134e1eb2e9b8d75	0.004249956308072905	0.0069964235487548244	-0.001434733412531352
1ecea452748b5d36ca702aaafc9f8089	0.0022517918217453857	0.001450449873422701	0.0001328582187557063
1783848b05abf00f062575bf415daa9b	-0.00019060983440751168	-0.00020718718986573344	0.00036171074543046925
afd790ddbf786fee7097b734905fa35d	0.0001604541488812923	0.0012573763029725487	0.010642881998102907
2743b9e88db4a40273559c87a594db30	-0.0005473665982705724	0.0026717825864321343	-0.0006733770033754911
5d0c16d52fe0b83155c1ad1c22eeb189	0.00955061118698695	-0.00041695061027576116	0.0009190354650749281
c69a4ac8a759c528d54cd65ce457ff98	0.0016665911317439702	-0.001030043911085228	0.0003244344775199634
157a6eeb22a1e6e5a48e04308c8b6f17	-8.913429277240005e-05	0.0007962225690909795	-0.0006447177352706575
526733ffb05b883bb7e92ba5b9d68213	-0.002195801892162435	-0.0011570117574244438	1.8455832895733477e-05
4e37c642b5b33d5b57526199cdbdd9df	-0.005273276788040061	-0.0013992602640477635	0.00542894733041105
199f3609f5878a318075e1d4c84cc9fc	-0.0010185347167610919	-0.0005335576655718638	-0.0039836547666477155
4750097e463ae0c82f549a8b90d7dc6a	0.004975465779318319	-0.0030162167652395314	0.0017259259362251448
642881961c900546de8b84c408c77b22	-0.005864438366943604	0.010494795120947888	-0.004554268016145949
93fd28bd835675767d4228e0b0e0026a	-0.08566504257921326	5.704117576261536e-05	-0.00875305498885495
e7836428b39845f7dc3ca45cc235bc60	0.007068658727795935	0.003526711053571224	-0.0015573074471701294
bdc1a1c118586c602b56e55835b95bd7	0.028764033929207466	0.00742017152572451	-0.03978269206121938
2e4eaf67c9d2aac3a7f6d46d5d55e551	-0.0031854457293846697	0.0019905879077491404	0.003462854491496315
67cf88c32b6733a6667eb56c9848ba17	0.00037593243673723025	0.00039133534931911794	-0.0036139771205089075
64fa621d4c1f2b70b5de5fdc44785798	-0.0007743339772552705	-0.00033795513425470536	-0.0041443098140994125
6d606bd5021f95fb800c110fbf609e97	-0.0012334722074414028	-0.000866761721294484	-0.0021033233475133885
011c5cbfca13349046b1d1733db79c42	0.0020932961175516678	0.0017962155114407343	-0.0007756516400501933
dea726af52f54a4516121cf5ce038423	-0.002478095712699983	-0.00025698396612114474	0.00230989182934067
d4a5078a3faac3cccf971ab7568e0a97	-0.005296788293892098	0.00047587903375792215	-0.007872733955235064
1d9d32f2715bea459ff0ed1addfd1e90	0.013970763123751964	0.004215820609527736	0.00048014352774610147
8181465f0182fdca3278a68a5d3be43c	0.012975189524519712	0.009510338072879876	-0.02167640480277534
676dc46394fa4cfd6fa7849503f2f26d	0.006897571282845417	0.0016571322551796144	0.00045243068189848384
a0ad261df96ea1db99599fadf017d1cc	-0.00397553364908872	0.0013045696691221034	0.004820753841174419
e3402ee33ff5c61877dbfa7ed5473c74	0.00088904280997664	0.0033446042189852034	0.0011284186458963342
229ce9d3281413140c843bc545864ebe	-0.0023305885347542203	-0.0018200460312363404	0.002261405258581475
f06ce3dd2dd5de63c0cf18ae7473989f	-0.0017749507894980435	-0.0014107085186657847	0.0020765244687044604
26cd820395b7a31eb2873b960336d80c	0.0003325055647160637	0.0010369972169603045	-0.0017815914216459136
359bbf1550ced94fdb71144c32a2dcf7	0.0006145013387280163	-0.005597888112350727	0.005908779582500721
f7e0daa797dc3bfa5defec807d500698	-7.584222940321673e-05	0.0016709960954037965	-0.00041193652453339
608182b88759e2dfabe8347ebb31a502	0.004219942919504412	0.002685873977479329	1.3857808306822737e-05
305052e3037b6d8e02e32eddc011e8fe	-0.001790163390871958	-0.0020526194252220003	-0.002525487197369263
31fbee1323c87b8c1a98e71dbf028218	0.0029844784346755105	-0.0012627928893133183	0.0005923606734506918
4d27552a3030b72d8cea1cc099885d02	-0.0024753910956034275	0.005024267583425029	-0.0024219930227250435
9ba8eec56f5bcc49a29b603e132a5b50	-0.008443106789626512	-0.0012520275440465623	0.00913550984538774
13e8391cf549367d03dd4d52839da4e8	-0.004524446016045346	0.0019777814914916265	0.003666392570592148
d13314f6aacfcb2b77d251452d8f00fe	0.0023073236076102304	-0.00035678586727130667	0.0006138579859499573
1a4073ae463cd8f60dc1a8d8c0da5338	-0.0006276466130746509	-0.00011102037064056101	-5.97894849742298e-05
38fb1acb70d2de3c2eea583b63ade17b	0.0030909472618754256	0.007930389562053568	-0.0018144235258040586
215da9a48d14a68cb73b7ac93300b94e	0.00012366266902292866	-0.001663666691303009	-0.0007481548479749997
584deb51c7ca7d78eedb8f833178fe82	8.52951664635604e-05	0.0016247103972089516	-0.0007962426295895796
110b9aa93f702174da67606a5506cd14	-0.0025986983634661482	-0.0017881959576171904	0.002956809121276267
a58b32edf840f6d954fe69919a685a56	0.00038029131035209715	0.0002651238021317566	0.00016909425522574297
f0359376c4ad5b770c742b3f0f8fc6bb	-0.003752092160663017	-0.006231283474748698	-0.008393004468884658
33c9768e08fb1766983bfc2649a04c3d	0.009467966144360242	-0.002655098096062636	0.0022375783753818103
9d699ff34a1ed5a4c98b96253a0cea20	0.00046861007749527734	0.0016646960909543881	-0.0018278050103818608
553420750df52bdf48bdcede01e876ec	-0.008942783701812472	-0.008627019562559221	0.003948870690680328
519cfdda47e3ea4bb5f89f799916891f	0.0114135879801278	-0.0044582484933462395	0.0035831453681172795
f7d20b454a790cf7ae2c88d077e77649	-0.0015271489553339392	-0.0023555766228480135	-0.0037239195735177155
3ced8eb6579bee83bf5dbadb7f0a750f	0.0018667000987469679	0.002337506004552868	-0.000590362379625546
265c74d592a86ef1fbe10f9dba3620d0	0.006024744751654664	-0.001185371698033843	0.0011718966949205083
7d229832c2a4d8cbaf367c2dbc329f77	0.002263873671250436	0.0023311570378738464	-0.0007503288581375366
53ea3951acd80c4983324d8b31c4a812	0.0022747149210696417	0.0005934428901223227	-0.0003112676284346499
05966f8a0abd286aa26c5ad1aac018cd	0.0032010398602510624	-0.0028514494089175065	0.0014790765051329905
0b071b00b66acf318a66ab1a2460c403	-0.0029696550331802314	-0.0013900482585679178	0.0035188480013675
e3c9da3ecb190d2c0df06310990d58cf	0.003169037113422136	0.0033662123346526996	-0.0006998200061329961
a6d9ed67b7650c56298159aa8ed056e1	-0.004824561038250752	-0.0035337236509292206	0.004888040038128548
9a28052943e2fffc2068b8a19ead4ec1	0.03243919502754184	-0.07973647141746093	-0.0037362511797737795
f6230f2bfc8e2ce89cb5acaee3475755	0.0031879343062458693	0.005606906902182009	-0.0012781100564778175
333a8d64935427ad6b5bd657719ca692	-0.004753041139696662	-0.010616017455171978	0.002362433953019751
2572b9673c4b6ca52790e63bde3e4ff5	0.010438264138517088	-0.0005804671593179307	0.0023882687683287477
e163e8f9f3595658eb778824bbc548c4	0.023189869558924235	0.03743104022787627	0.07048763986760245
f2414242247117c2c4ffd4d684b713fd	-0.0007566472482969219	0.0007227203887247161	4.378179089579813e-05
8b538558397fa3959057a3a62d425216	0.004867913792562687	0.004470322221551801	0.0029860097457679365
a02b9667aac70bfd96e7c5a84e0a7a4f	0.006612433984041298	-1.1238115764074214e-06	0.00041568158971361886
8ed89f82f90a56d39e5d30539fc6491f	0.0018268483369074885	0.0012519192806236023	-0.000522601101560441
4f61866ca41097fab73bb512f278e7ca	0.008022380331091145	0.0029544840266430335	-0.00023104195728042284
49161e4359fe3266dfe8616948c96e6f	-0.015712550049511036	-0.004814959659038554	0.008255904881353504
76ff788659c93de4df2f88604f7b8d7e	-0.0023303166173193786	0.001208272804359419	0.0011798094390574488
3bc69ec1a1b7425ba08db5873590af35	0.0025594436393776947	0.002805076421408045	-0.000823982162550851
8a8b1381ac85ac5a5ce610a770b2f7df	-0.001659537484383838	-0.0018318844632001696	-0.0035214377555096914
0491d0edc0c8a26f451d4527257cf392	-0.001540536775748288	-0.0021511970975293046	-0.00628389042356626
6b609be01e63b01e30f904491ff47675	-0.0019201572607867308	-0.0008355376745484676	0.001641949707721013
4d89e83a6b35dcce1d89326845e289d3	-0.0034333610897223474	-0.00042045649534656865	0.003691079903068332
8b7a415c5911780a5940961d1b1c9b1a	0.018910133060783034	0.016409653244270576	-0.027407677289190184
4b250fd5695f951c71911da71d2f7f75	0.007458071901833181	-0.004402893852464841	0.00249517069155499
6e749830fcaba6cb48bb417e2e5b81c8	-7.201199461693623e-05	0.001848515841204397	5.784458073291408e-05
8c2bee04312d36c70b9ecffaf338c7a9	0.005486904016289261	-0.004357092004553716	0.0021733907232985563
4f201a3698c64bbe85e48b8df7ecf28f	-0.008002975495351105	0.010786569349130042	-0.0042672556609472615
0bced7f24338108969b842e139084e1f	0.026959938882013233	0.013856076939488305	-0.022504651481176655
ab7d3941530a65c9c8146aff862663b6	0.00683230668216248	-0.00208414626851631	0.004689951884999479
dc36e8ce21bf1295084e2640c4d96e93	0.0010212451296926278	0.002210019186686569	-0.0004983811679011695
4731467bbbe93b6c451123ea5b8a841d	-0.001673180099519107	0.001054560914031149	0.001600301275687473
2b89a52172e701de4962b7cc950963c8	0.0020145616018510115	0.0011878247578184016	-0.00024388579694163153
80fa1b7b36d2ec62f6ecf401ac9fb51f	6.305863240080182e-05	0.0016340427275812607	-0.00020388622663001816
28c95e71656fed8629f4a18221b9b396	0.0032869191707962913	0.004496989125950391	-0.0007432511229474186
f6404b6fe32100026dfd0f2d28a4b733	-0.0032279353249661967	5.571584993393611e-05	0.003935275967725324
71603a949ca00a3df3039b21ff726175	0.0016223439262010968	0.0012835481233089685	-0.00015840686440012734
09e6489bdaf803f3a84dae852c397861	0.005553923770555359	0.00779996052885783	-0.0017039686742704636
070dd0969061eab85c3292bbeeafe3b6	-0.0013696718436331957	-0.002310933557498509	-0.005547444439817324
732b65c7fff27a321945c65f2c583ba6	-0.011461214444428157	0.0018432659229023329	-0.0020846498829984812
4eb883ac25f9da1e6329206230f292ea	0.007952160450349084	-0.003718410409801472	0.002410135910169393
da8e7c108424e218a4404d678c44d1fa	0.012614226611259908	0.004064366573942237	-0.002169601715046682
737ea6d80ea5e9ef46379633448d6081	0.0020771513643517846	-0.004664929155545216	-0.00044653417953643276
37338722bf11cacbffdbaa6f570fb84d	0.008415871875334146	0.0015898541457748925	5.7529570719487184e-05
95cff8ff93386c273d1be7f335d8e812	-0.001654222423584478	-0.0017834532981142557	-0.008856615004698578
f1bb206b0040c49d5510128d07171fd6	0.006964571390547589	0.008905957218048169	-0.012604103455791492
a7c68126bc614f56bd3d4af09691e647	-0.0014737908810108712	-0.002928141699587589	-0.008076550795817672
3588850ade4b25462ad43e7843283422	-0.00502180599248122	-0.003469837595886582	0.005907221935233441
87f984f51f37000e25c31a90203dd737	-0.0037976820775229196	-0.0001560660593040163	0.0042581380558018795
3124c702ffa550b88812bc50dadece8e	0.0004647946270433949	0.0014337453979243661	-0.0016013714667351528
4da6e4846d419dffcf3f6042215cf66c	0.004945132241000466	0.0018639590698953845	-0.00026906382141602726
3a0913a0ad2dec686ee99d2fd7ddae16	0.00403642374596791	0.00276215051038775	-0.0004331321092759589
e7f911e7bf6b3dd52999bb36f7c52db0	-0.0018637379115350144	-0.0039312934989965765	-0.010102847589190094
789b4c1f517a13eae5d41746c147c927	-0.0005278291519595694	0.003792190310839277	0.0005161328461831039
3cea8b02c25b304c36234a5ccd4e8a2d	-0.008934974367529928	-0.010815389748815766	0.003859372203776328
19faa14872d15cf7b506af9baa6ca365	-0.0016612739353920427	-0.00423414356414113	-0.01195724258283683
b66edb3c10969c707aeb3d4e401f7cae	0.005673254599119771	-0.0032324487890664274	0.0022255524410903253
426f34b57658edf81cfc76d1adccecfb	-0.0016427930281342111	-0.00016605701954558146	0.0013625756437034794
d966fc4a15b18afc04c00c2725602102	0.001921371846010316	-0.001432294111039221	0.0010494724333786336
ba0e52c5df14460d0c63fa62f9d2a45c	0.011543801751382953	-0.0037178798876538405	0.0025280945893242667
14eac9072d5faa8388cbe1aba7fe76d6	-0.0005410375568672012	-0.0019084006953521263	0.0004989106844775125
55d14054e86931795d2149d6b72d830b	-0.001895548436535115	-0.002862692621904456	-0.011881093802389097
6659c0bfcb641fea11a5dba2db973266	0.0029417489134704647	0.003186895739058101	-0.0010416026005308804
92460066faddd83314cbc2348bf4fd29	-0.0025893312778111216	-0.01689442658767617	0.000880538872264398
45655a3983d806e4cb4c980ef5a43442	0.0028291187357682634	-0.0008636950992911412	0.00039504964682141605
1f910c095af37e0ed78498d50f37564d	-0.0013294469230011876	0.00013228884922086224	0.00047077112825086716
677bcf963c7c95661098fd6784ad454e	0.00348732241578539	0.0012442030677653404	0.0016212742470247028
5eb7c682ed834e8de76509bebef8d27a	0.006160070195141215	0.0030844639540567407	-0.009878025447498042
77d89b9e3e3675def721e39107e3d3d7	0.003521252707082845	0.010921861828933923	0.03087570970035882
3c42e02ca1e9d6e07c4b76c014166f9b	0.0021319271628867844	-0.0003758365324810796	0.0019213204585810351
2f0f5ad75fe4aea5c13385987065f5a8	-0.00841942488327015	0.001477686779833165	0.013327724549233413
b87225f447b3b2fdcca868c122231b2d	7.427201643300964e-05	0.0002990402370261356	-0.0010384437650979136
95681d82027e8c0715c68c0adf10ca6d	-0.0037892817994912386	-0.002228227197693635	0.004019605215357165
55ad1bfdd771a3833f2d6bbc16ceee59	0.0011243007016520006	0.0003809159847052704	0.0003424341699396229
1cdd625b11f449592a2e0a989de25cfc	0.004919141877162096	0.0003913226776558594	-0.00012736540394451683
13c1f27a26a969972cb1d17d4f6cb8e0	-0.004757948549068615	-0.00042316970230296024	0.004665294280147862
a93ff8a64fec77abdac96912bf8e1e8c	-0.0008679726138965281	-0.0003833366394762821	-0.0021218395415633687
f395f18ac7d252d4f67872a85aba5ce4	0.001670975814182794	0.0018706691731461336	-0.0031583829202798262
3e7a934f91f5aac80bc806c387b19db2	0.005463421279683721	0.0012336269308051942	3.3160316514024945e-05
147f7844002ccb52a51319880890f966	-0.0007090338145809656	-0.00013371632336798571	-0.0007546501653047138
92f81fb468aa56f6b4de24808997ca9e	-0.00024137424863482674	0.0014183640558098542	-0.00030265376105970647
70949da049218e3dd7f7a47afee51345	0.004748093463768018	0.004174358063430085	-0.0015882139703688204
360c58b30391cef28f7b23bde10caac5	-0.0008882298636437565	-0.0002938828723741835	0.00028598749805092437
bfd7560d4b7c56b0a8e6ba9cfc047747	0.003172484644911262	0.000631513828486518	0.00042371321040459326
94efca887d16d2d0b1d6e36ba05c5936	-0.005363978471765964	-0.0009052700082740352	0.006087064866941767
b32a8c0da1c81feb381f92c1dbffd217	0.008048443138704944	0.005628530425695972	-0.002731292752870429
7cb2099a39d3203fbba4cce6ae837466	-0.0018310813999149874	-0.006135949312629326	-0.022167443562006107
e7ac33fd1ebb828504afe3b5f6694b02	-0.0052652260715399316	-0.001914374301404271	0.0058599385393968036
66b57869514b4e8bd4d7b88da4dd966b	-0.0021688321947556316	-0.0014554352120577368	0.001688850130844424
18b6ad1264fef2457b3a68e7eb97ef57	-0.0012786114143100236	0.0024203909289584684	0.0008004539908285075
ab479b17e649459b6a1bb0a466a19b25	-0.008917701489531606	0.006854593276361691	-0.002246410551838449
d91abc962ebd70ee617ce1c3f61c394b	-0.002413119012817328	-0.0007658206525863414	0.002427971977548971
98c83c2544adf2eda16975bfd5884c05	-0.006329249635540125	0.0002900917588591648	0.007083791878721821
1ecf0dfa3f8c5b691257bb78fff9af3d	0.004573489764665548	-0.0027721414863792265	0.0016911236152350134
ea3433f2c148c6fae4cc2e9ae197f5b8	-0.0008416273481430161	0.0008874981355553326	-3.464374358885686e-05
f25f36771c142f8d1a064f380c52e397	-0.0007110515533492233	-0.005322844324785952	0.0032925078211507443
adce867cc34920da67a83b587891a03d	0.0033387740502193283	-0.0020945932971528527	0.0012061624618374873
95e428e3c6200f85e158d7b59605a968	0.000882870717073009	-0.0017663822331647067	0.0008390108181751594
4e08abd9f304748d5e8920f6b1585807	0.0022856743326779964	0.00026258990570957453	-0.0002230961438364046
897b527063b8c9fdff9d64d8af01861f	-0.0019582783926270805	-0.0006343134433279504	0.0015358206392007516
d40a7985212f98070fab628f424cd0c3	0.0023217188057294185	0.004426179872542262	-0.0011697392861185587
faf3945a44aa2a0c8f897693a5b881dc	0.0019264971607571375	-0.0005926744880966074	0.0003552647368338791
de7ff0480be2744303bb6d4c64cb93da	-0.0012068133044783342	0.0002627438989327334	0.0007837363152410935
27520bebef40fb79cc015fbec79cae21	-0.002709700086357044	-0.000838018736465895	0.002840919026525831
79f1d493efc08e392db07c9900bd72cb	0.00022204682037303073	0.0006069151313734479	-0.00017712440624571374
55bee93b4fcf1479925433bcc7ebe19e	-0.001736142975243065	-0.0024406004766479453	-0.002543728573205181
b6375c8758e2fceec2ca763f6542b745	-0.000725865874888605	-0.0005339571420484427	-0.0012152745214347842
00d1254aefd84d1db61c305f782d0f0c	0.01277733353911839	0.005348351384437132	-0.007439203304817314
8f516b6434c67aaa46566a3d9b4a4120	-0.006041025147043612	-0.002575686620092368	0.007282977555135994
aaf3a4b39efa6e6190f6e27552357337	0.004841221758839091	-0.0006368692516790051	0.0005852033461804116
dc4df7edd7f7febc61c5daf7797aa0d0	-0.0010811087023454543	-0.00025656883107310886	-0.004562168470010837
94c05c78acd9fc52186647417c979615	-0.0007090096030772179	0.0029026272483671733	-0.0007848991307365228
7f53cefce00384bd26fa44b069dfa9c3	0.002196877117654934	-0.00155572466144182	0.0008173256451716232
81b9be2774f1d3c253c3611dfec8b428	-0.005012028089168394	-0.0008691175450365396	0.005935720767797193
71681eece03bfd3dee50ee48642888ed	0.0034984319886334713	0.0027353381420824594	-0.0010520168239415144
3bf129139d238c7f6c72d32676a24ea1	-0.0018389187991351872	-0.0021192741547651785	-0.0013725805835583527
4bd4a14562ea59df38bf5eb190b58c63	0.0008394607434666563	0.0012367340384468464	-0.0017738006025273933
67b08b1a45e966d2e7913c8ceed55545	-0.0027766008953677332	0.0005091316646804167	0.001963019222270357
091033f445f5a478adb6b8c709cb10eb	-0.02429043680592976	0.03313725346150017	-0.014507281524982645
9992f0a2024ccd0e62ffbe09856174af	0.005891848593650219	0.005737018055827739	-0.0015404749869268037
e524d9c5d439163d49ac4d365d40a8ff	0.007501086606145227	-0.002025028676365372	0.0019992365696945213
d86acb6369470a9b8b790e9e975f8666	-0.0007848572046313958	-0.0019606029810983003	0.0007995544243590232
3cbe79d72b133fee7a5cb7df22672474	0.0005904653228786202	-0.00010863850926920417	-0.0036440306160071007
2211cbaa203178e056063669143d1c67	0.0008751992463592686	0.00037282743142564255	0.0004552311513197378
d6931daef6c9fc31ad9c049951611d9c	-0.002079360236599145	-2.3596642270935992e-05	0.0013753849267033173
819ecde403c2398984c075913c06023b	0.00436148385790031	-0.0008840270630347272	0.0011906100371765478
