OTU ID	25670_S1348_L003	25690_S1375_L003	25942_S1399_L003	25956_S1346_L003	25958_S1350_L003	25976_S1347_L003	25978_S1351_L003	43366_S1368_L003	43380_S1367_L003	43382_S1365_L003	43400_S1366_L003	43402_S1362_L003	43416_S1377_L003	43418_S1376_L003	43436_S1378_L003	43438_S1389_L003	43546_S1364_L003	43560_S1361_L003	43562_S1359_L003	43580_S1360_L003	43582_S1363_L003	43596_S1382_L003	43598_S1401_L003	43618_S1395_L003	45258_S1784_L003	45278_S1738_L003	45292_S1789_L003	45294_S1745_L003	45312_S1786_L003	45314_S1770_L003	45348_S1790_L003	45350_S1793_L003	45438_S1743_L003	54544_S1740_L003	54546_S1792_L003	54564_S1739_L003	54566_S1787_L003	54580_S1766_L003	54582_S1764_L003	54592_S1712_L003	54710_S1732_L003	54724_S1775_L003	54726_S1778_L003	54744_S1767_L003	54746_S1773_L003	54756_S1783_L003	54762_S1742_L003	54780_S1741_L003	54782_S1757_L003	54816_S1751_L003	61346_S1562_L003	61366_S1564_L003	61380_S1553_L003	61400_S1547_L003	61402_S1530_L003	61416_S1549_L003	61418_S1542_L003	61436_S1546_L003	61438_S1536_L003	61560_S1598_L003	61562_S1596_L003	61580_S1606_L003	61582_S1587_L003	61596_S1526_L003	61598_S1533_L003	61616_S1538_L003	61618_S1529_L003	61632_S1535_L003	61740_S1548_L003	61742_S1597_L003	61760_S1550_L003	61762_S1595_L003	61776_S1593_L003	61778_S1537_L003	61796_S1540_L003	61812_S1528_L003	61832_S1534_L003	64534_S1994_L003	64548_S1996_L003	64714_S1985_L003	64728_S1976_L003	64908_S2001_L003	64911_S2290_L003	64928_S1933_L003
UTK.bins.58	0.23501510311300955	0.002358192427817046	0.0007207075615550562	0.0014496347927261336	0.07124183099545582	0.04014047805851508	0.2614378171145432	0.0001173244384242036	0.00015379585016279607	0.00021130893262805844	0.0005172239438214366	2.565534257310258e-05	0.0013965454410577083	0.0008428510286036787	0.00034538826271805117	0.0015755380747762336	0.00041781175728416704	0.0004990323386136957	0.000780675656685063	0.0008149766109036409	0.003735944661310004	0.009004099631057017	0.00705630612779676	0.0018377846231591743	0.0005026266092071143	0.001374762496825281	0.0017868018970698947	0.0019070205766971258	0.002002526251437124	0.0009809001529661819	0.0018112738111850431	0.0009419914013121173	0.0010530876598932937	0.003732944332098033	0.007432123309256596	0.004627849870505083	0.002027196487836473	0.004474307712563928	0.0037627368765671743	0.0014827105143158583	0.003909668032086272	0.0004294855458952978	0.005195863774246618	0.007939853028609587	0.005430392154377874	0.008490002270469353	0.0013961952241623964	0.008821181445888667	0.0008917705879072886	0.0061377696236842375	0.0	0.0	9.452220712967955e-07	9.54770802600576e-07	0.0	0.0	0.0	0.0	8.335807321601902e-07	1.0161325791191867e-05	0.0	1.4385712432570527e-06	0.0	8.918867221367424e-06	1.3752239020425382e-05	0.0	0.0	0.0	2.0562399977431385e-06	7.932749596526043e-06	2.541545254885654e-06	2.6172618284185418e-06	0.0	0.0	1.2845864152418738e-06	6.381275573927754e-07	7.714849886192426e-07	1.0373487435857636e-05	0.0	0.00012902022599135324	2.9815144158616568e-05	0.0	1.242722227089127e-05	0.0
CMU.bins.99	7.575338844004022e-06	0.00017933210492931457	1.1456874978522524e-05	0.0	6.017210550225102e-06	8.339582050956632e-05	5.645092430672623e-06	0.0002420864576994115	0.00028849181278917205	0.00013212521915947065	3.234046274002307e-05	7.218683723997883e-05	0.0	0.00015810292659442255	0.0	0.00014455818851051518	4.274924855993361e-05	0.0	9.15250000932919e-05	9.470086450715376e-05	0.0001557317633547439	2.4874782980755765e-05	2.217133940154513e-05	9.192898115413378e-06	0.00020951833383795683	0.00021099238625051737	9.263500429488369e-05	8.068906324517694e-05	0.00013147267055031904	0.00012602612826107575	0.0	7.212242775683924e-05	6.584645225035788e-05	0.00014537645283376282	2.4036645000184026e-05	6.430349486374365e-05	3.746442223093604e-05	6.319998806502787e-05	4.737033956206699e-05	3.125040387111369e-05	0.00013407319824669195	8.46254690431707e-05	0.00027454796824373745	0.0001110713854274763	0.00039575480040181607	0.0001240959154865258	8.033736837422483e-05	0.00014022769119145732	8.600477172702741e-05	0.00013495446073197133	0.00024139918032918125	7.0054278200366795e-06	5.319174301607324e-06	3.223745708780741e-05	5.606706215942393e-06	3.2325227236622123e-07	7.17471338565641e-05	3.816656667985181e-05	3.5181884019063585e-06	2.8591109412472712e-05	2.332353271766481e-05	2.428637879496556e-05	1.2943131884689396e-05	1.6730104670106262e-05	1.0748584923904208e-05	2.5367818665605494e-05	5.073292806685113e-06	2.5124022853893378e-05	1.1571354610839336e-05	1.2400277806124252e-05	0.0	7.364236605448945e-06	1.7006887447869927e-05	7.310415132998524e-06	4.819283182668478e-06	2.394013952702448e-06	1.0130119305280485e-05	0.0004475500188044854	0.00023654804237802383	0.00038031380609195904	0.0006990945037191828	0.00018981297058614247	0.00012238342312370689	0.0002647804874393433
SHSU.bins.42	0.0004473407226836094	0.0009289437291343257	0.0004970295424508956	0.000570409435834828	0.0004207851086866002	8.099838020744017e-05	0.00043131515076809445	0.0027930267195767212	9.339957795294885e-05	0.005104569912900088	0.00359130060427043	0.005048046906293864	0.004038649397111272	0.0006142318913687767	0.005088204334678676	0.00016640322677427153	0.01662660110631133	0.014341434586310972	0.016214262331226754	0.018640983824005135	0.0008571114781623007	0.0015784362353235754	0.004766192086320505	0.0010952459946099542	0.0010400878190523287	0.0015635177650395286	0.002562841365502026	0.003308932733079649	0.0018241904913840667	0.005614239586087446	0.010718948657982666	0.00424964545705362	0.02572356934836341	0.004675200761575479	0.03178128432244466	0.009293303535082623	0.06067000665755915	0.0253553650380143	0.02171606863060219	0.030878171967939027	0.0011980155630439283	0.007281183378075264	0.0	0.002079112852847017	0.0036766622753430984	0.005731806482103391	0.008094105821171937	0.007082227555122793	0.004622130092815146	0.0009721392612034974	0.1221676652274078	0.0904465318546637	0.05665213886283559	0.07679941020918392	0.06480726393716946	0.026229495003426008	0.07061891926766634	0.06866805302233508	0.06445522868372827	0.035174343277191863	0.09510268554664489	0.05819483788585281	0.09763530439060387	0.06410115771384589	0.0849616950163203	0.09607410745702782	0.08015818274564965	0.08364932616082396	0.0300348432030257	0.05191365481535832	0.03691671798710914	0.052429748582204574	0.056978564952769394	0.04616596294272927	0.057754164173068244	0.029228481422544875	0.049226466045820066	0.0	0.0	0.0	7.242652038530909e-05	0.0	6.792307508359687e-05	9.79691493525395e-05
SHSU.bins.192	0.00033738854397679117	0.0002716680377651173	0.0002516602414940999	0.00037780983022908405	0.0012305794989966295	0.00022635073852478795	0.0003601209669551761	0.0016002929831047232	0.0015660360980064	0.0008673387570631619	0.0016575697404364361	0.0005467750548388041	0.0006299185087302336	0.0004790166184907776	0.0004537987098487917	0.0001541037277518357	5.7564751981447834e-05	2.403512811688397e-05	6.470343127439763e-05	6.831488767886138e-05	1.965968732424897e-05	6.28042074265976e-05	2.2391417405530963e-05	1.392622165994932e-05	0.0004231959077521026	0.0003196297855109762	0.00011906928981327838	0.00033954111365576634	0.0002845234062671838	0.00021637123550820257	0.00016426568008344879	0.00012746699370920267	0.0007980005969399239	0.0005750427438765168	0.0003519910746466302	0.0005390168850339599	0.00013242690960787152	0.0002297782365937467	0.00016744186775720615	9.468166937130946e-05	0.0010223002391299514	0.0007264561276299008	6.931829430842196e-05	0.0006577464952671949	0.00026066277661054155	0.000313319132363605	8.11347981595671e-05	0.0002832391222080513	4.125774882848035e-05	6.814698627036173e-05	0.0	7.580313641142538e-07	1.7906568381755368e-06	0.0	5.66235370816049e-06	6.529215849779304e-07	2.012756766585651e-06	1.2045437530164274e-06	2.171345365224521e-06	5.2937308912175345e-05	3.140674473893667e-05	7.903292485802248e-05	3.2679030857759934e-05	0.00018444977866318286	1.7368436340563054e-05	0.0	1.120797878213834e-05	2.0615888982934085e-05	4.7718709023557564e-05	3.381308401773846e-05	5.175886997170549e-05	3.098886807255542e-05	2.0992513193305256e-05	1.0151597044957969e-05	1.5818135881824323e-05	8.764441326844526e-06	1.4615234669441582e-05	0.01447357560812899	0.055510723984949294	0.03395692347258941	0.0078087310415424485	0.00021086660065115607	0.0006503619571757666	0.0011078351474465163
SHSU.bins.235	0.0	0.0	0.0	0.0	2.5524167608396686e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0445426480096105e-06	0.0	0.0	1.147736997017004e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7889305445866935e-06	0.0	4.2451486789859736e-07	7.521069840413386e-07	0.0	0.0	1.3711911524557893e-07	0.0	0.0	3.3163715214875933e-07	8.085299833852748e-06	3.297843932639084e-06	0.0	3.6601974641354963e-06	0.0	0.0	0.0	0.0	0.0	1.6361365207882116e-06	3.156016741632784e-06	1.0111449626974548e-06	0.0	8.015649810314122e-07	0.0	1.0221359508356373e-06	0.0	6.138648761074211e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.477	5.177979526309745e-05	0.00014336720992976258	9.617171821394952e-05	5.9090885856018645e-05	0.00020203955774403888	0.0002812674654454104	3.4975562222374664e-05	0.0007125651815313519	0.0006486617163330171	0.00039610378739783473	0.00022784401930392504	0.00020198436025802138	0.0005983678032842664	0.0008057718087834077	3.759324247271057e-05	0.0011556723081471649	0.0004357430241634148	0.0002568519078164767	0.00040609211352251836	0.00046236406965283953	0.00044353106171086563	0.0007009881312770113	0.000864088885649514	0.00033071746817671155	0.0003140620757529891	0.00013353677825884294	0.00023227021062146593	0.0009676040389153895	0.0005180225239637318	0.0007707512058909333	0.0009102229558740362	0.0004540591288345134	0.00042112843393100213	0.0009007152458126446	0.0007638415317840571	0.000578334748836226	0.0004717278673596635	0.00034862481552087253	0.0009372894556064643	0.00039348475764635135	0.00024116611282150216	4.465159677151874e-05	0.0008230793949404378	0.00026033399896739813	0.0005674329179280917	0.0006448559167244686	0.0008670487666017437	0.0015694719014120529	0.0007735123155325914	0.0011581260346493658	0.0002486561806396996	2.4302145437608807e-05	1.9135894682572754e-05	3.651070409944675e-05	2.059051412056444e-05	5.233097800195484e-06	6.691805161619958e-05	4.5768488014440503e-05	1.054732620283452e-05	6.857159259090177e-05	4.428435655221709e-05	3.074164533525477e-05	4.3976459994218565e-05	3.678098565662436e-05	3.609048317527841e-05	3.0420517794066728e-05	3.079909589724782e-05	7.908638027927513e-05	4.1628302807390655e-05	4.9071421318210536e-05	2.358272679772087e-05	3.3852235541258895e-05	1.8128237938945832e-05	2.1916201891519522e-05	2.8895852091140346e-05	2.4761058510805917e-05	4.598810822693388e-05	0.0002566786107847369	0.00015472523734220923	0.0004146029856572343	0.0007209704638355629	0.00039833353123005393	0.00040184125175272766	0.0007257569255715431
SHSU.bins.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4479120800888766e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.324627152903281e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6735761112496406e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.783114496047809e-06	4.6908906302613736e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.758542511954521e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMU.bins.320	4.153774517805864e-06	0.0	2.3557983012068482e-05	0.0	2.4745560925389268e-05	7.145042900420449e-05	2.57946868888947e-06	6.0337656903804534e-05	0.0001977354044952966	3.018666394676874e-05	1.1083244939020171e-05	3.298505330823592e-05	0.00034200750903391606	0.00010836533424938114	3.581176635553326e-05	0.00017614529599997185	0.0	0.0	0.0	0.0	0.0002134803349330914	3.4098868602798856e-05	0.0	0.0	0.0	1.6068477806985586e-05	6.926504825696996e-05	3.687005748285103e-05	2.574648823282526e-05	0.0	4.954798304150295e-05	0.0	3.0087879425438913e-05	0.0	0.0	8.814856110501008e-05	0.0	0.0	0.00012987256396648227	0.0	5.5137097503883295e-05	2.3201244479310504e-05	9.408901512760015e-05	1.3841716691571897e-05	2.3587343407984713e-05	0.00017011325527179868	8.810249228395441e-05	0.00012815136195004403	2.947428159186126e-05	8.671798761890002e-05	8.485003363063112e-05	2.7437651461895646e-06	4.86108998951363e-06	1.2275488033435604e-05	4.803616328248747e-06	4.4312091695187244e-07	2.732011604501415e-05	1.3079881575693984e-05	5.358672535291304e-07	0.0	0.0	3.6991413826510154e-06	2.957117444475033e-05	7.644661032543241e-06	1.768125945476301e-05	5.7957892944217275e-06	1.0431862658731049e-05	1.7220258326907416e-05	0.0	0.0	0.0	3.365014550817886e-06	1.2951885672052579e-05	2.5053172450474683e-06	6.6063740212266445e-06	8.204409337908848e-07	2.1821769041029975e-05	0.0	0.00017687171411849963	0.00018957892288474674	0.00026833350142753425	0.00020815964064279697	7.189955821033215e-05	0.0004148190103218158
UTK_active.final.26	0.012295333500659558	0.0013507945877766572	0.013194859126962362	0.017276647296896746	0.0051759792927139016	0.002292809088940489	0.017631993037886276	0.005801990663860872	0.00043460507394289913	0.01652056889639099	0.01309350610933814	0.011055999108861429	0.007517029297514426	0.0028581315153285744	0.01619088806496214	0.0004839399315364542	0.07318050726368647	0.054208818986621936	0.06386597399904284	0.08317323152397642	0.005689186699998496	0.014352232411917278	0.020975527379887775	0.004764005541583566	0.003314154560708683	0.002083711453032274	0.012496248881415956	0.0050648230036985705	0.005970092462708245	0.011733038045104767	0.00805875879468691	0.00548684559011573	0.06771772671217291	0.022156061287594175	0.03621057150675085	0.02481847108782717	0.09789364492557298	0.07074034726588134	0.03211297614485644	0.030930161954415336	0.004746474245971414	0.03565524981015921	0.0012407983401204296	0.012001832264261682	0.004536258763097586	0.0160774399374218	0.020066119598461465	0.01795617487206492	0.008026482561176586	0.0019568116206175904	0.0910925238977398	0.08106734477329827	0.07540946845277309	0.08110323022090653	0.07834723904370117	0.04277943163655436	0.08381394945962163	0.08613399379107577	0.09966927971560958	0.08769400819794951	0.1207458651313269	0.09402803843600205	0.13646334204405464	0.09221936432773747	0.09526344477710179	0.10358429313433992	0.11409041814108613	0.11948818708479512	0.06917278973982252	0.12283667326755153	0.07284208010883367	0.12383886027113351	0.13799442043225119	0.11292400111893743	0.1362615034390362	0.07019724861314174	0.11364460855083831	0.0	0.0	0.0	0.0	0.0	3.5117588287921255e-05	0.00011396702459363228
SHSU.bins.173	9.724158732434409e-05	0.0008853897230797962	0.0	4.964979660084414e-06	5.94157778101732e-05	5.146724248591734e-05	5.264462624141824e-05	0.00030785898522507117	0.0003560822540710865	0.00018120067370452748	7.318200620029426e-05	0.0	0.00010264790771805534	0.00039028919285000505	6.44898942418486e-05	0.0008987407685680837	2.345105591858526e-05	5.222170739033505e-05	6.0249752810034374e-05	1.1132207880847305e-05	9.610894269883056e-05	0.0003889004340648047	0.0003283899059474696	3.782230436054876e-05	0.0003160740457898444	4.822693042872557e-05	0.0001385918765034659	0.00028771461157139254	0.0001390930288433702	0.00012444222865997138	0.0003569042219085657	5.934654838278063e-05	3.612157191450414e-05	0.00011962424296027856	0.0001186727749380691	0.00013757301831415875	3.0827918252876685e-05	7.280659159494479e-05	0.00011693730954739779	2.5714661311076583e-05	0.00018754953552455408	3.621006786944768e-05	0.0001694356872017124	0.00017448337568960656	0.0004530787162539	0.0009530588513355427	9.254889508704059e-05	0.00015385015033574892	0.00013446259270008954	0.000340085981444462	0.0	8.234962437427589e-07	0.0	0.0	1.7300720580618449e-06	0.0	6.559742609741308e-06	0.0	3.216637781746298e-07	1.5684290677698804e-05	6.397325391135988e-06	0.0	1.0650364842266122e-05	2.2944199004755838e-06	5.306741237291693e-06	3.4790239769993e-06	1.0436504659469155e-06	1.0336762497034605e-05	9.52159521119808e-06	4.08147127789998e-06	0.0	0.0	4.664756042848603e-06	0.0	3.965587973168771e-06	2.4624204513509686e-06	0.0	9.607059903655032e-05	0.00021234061497113206	2.844949193624182e-05	0.00011505121061207244	9.371348028938723e-05	1.9181762787544867e-05	9.337581557043807e-05
