OTU ID	43668_S1353_L003	43688_S1435_L003	43690_S1355_L003	43704_S1427_L003	43707_S2177_L003	43724_S1436_L003	43851_S1983_L006	43868_S1352_L003	43870_S1374_L003	43885_S2263_L003	43886_S1425_L003	43904_S1414_L003	43906_S1423_L003	44030_S1354_L003	44051_S1990_L006	44064_S1370_L003	44066_S1424_L003	44084_S1358_L003	44087_S2176_L003	44100_S1416_L003	54828_S1578_L003	54831_S2150_L003	54849_S2279_L003	54851_S2200_L003	54865_S2166_L003	55011_S2238_L003	55028_S1571_L003	55045_S2052_L003	55046_S1481_L003	55064_S1510_L003	55191_S2075_L006	55225_S2077_L003	55227_S2126_L003	55245_S2272_L003	60771_S2208_L003	60789_S2019_L003	60912_S1797_L003	60914_S1817_L003	60932_S1842_L003	60934_S1808_L003	60948_S1847_L003	60950_S1836_L003	60969_S2186_L003	60971_S2144_L006	61058_S1843_L003	61078_S1852_L003	61128_S1807_L003	61130_S1849_L003	61148_S1850_L003	61150_S1841_L003	61164_S1822_L003	61166_S1801_L003	61184_S1838_L003	61186_S1809_L003	61200_S1828_L003	63612_S1650_L003	63614_S1665_L003	63633_S2228_L003	63634_S1649_L003	63687_S2220_L003	63705_S2198_L003	63720_S1647_L003	63723_S2239_L003	63740_S1687_L003	63742_S1660_L003	63756_S1680_L003	63758_S1686_L003	63776_S1671_L003	63778_S1675_L003	63794_S1695_L003	63828_S1682_L003	63848_S1666_L003	64967_S2293_L003	64980_S1629_L003	64982_S1630_L003	65001_S2182_L006	65002_S1640_L003	65017_S2214_L003	65038_S1691_L003	65053_S2023_L003	65055_S2285_L003	65073_S2129_L003	65074_S1702_L003	65162_S1639_L003	65182_S1653_L003	65196_S1664_L003	65198_S1689_L003	65216_S1643_L003	65218_S1696_L003	65233_S2136_L003	65234_S1645_L003	65252_S1635_L003
SHSU.bins.221	0.0	0.0	3.379385016927572e-05	3.827928030269776e-05	3.74117680332516e-06	2.9390151365524246e-05	7.409542366178706e-07	0.0	5.2042219220238615e-06	6.429100687096313e-05	2.5509404574307794e-05	8.287651411939881e-05	1.0610975012494499e-05	1.0250734508197437e-05	0.0	3.881855119845227e-05	0.00020838485774369109	0.00038672889393786403	0.0001896534508177554	0.0029193527376338534	0.0	0.0	8.701114017612685e-06	7.897394027939665e-06	3.31580872806517e-05	2.3611324403131854e-06	0.0	3.312925693612722e-05	5.196756930658169e-06	1.4098001496815263e-05	0.0	3.956723886059647e-05	0.00046156743093497116	0.004290786250103065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.821014503118514e-05	0.0	6.109971928621639e-06	0.00011390488475327577	6.106536024577307e-05	0.0	0.0	0.00014376262616061335	2.97509518112671e-05	5.989934162247258e-05	0.0004417692177248329	8.1439555853505e-05	1.9904594444805416e-05	2.391962600550014e-05	0.0010764041412046402	0.0012806765965418185	0.019476567034126983	0.0005199864779155019	2.697671080499637e-05	1.7964157876086286e-06	2.250775839494198e-05	2.9236442597608573e-05	1.2704329013770054e-05	5.904546119333664e-05	0.0004981419197697026	0.001566158144139914	0.0007697564853656094	0.000937221181999712	0.008186620380122503	9.616583661105823e-05	0.0002731998379797438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035716323472872964	0.0004967161689512147	0.00014830206641777195	0.0	0.0	0.0	0.0	0.0	0.0	3.624256681041107e-05	0.0008723665063025755	0.003453230428448375	0.004718915518370699
UTK.bins.23	0.01495336361328487	0.035688194697233014	0.0535493426065859	0.007807763169677554	0.0038370474649716646	0.00899698096903897	0.07832621329988015	0.027333350633580604	0.05106210508425944	0.04245653114125609	0.028776081672314408	0.03592796128848833	0.010462804984392334	0.032209242454687516	0.006170226739846567	0.027610636697525354	0.0018520748133136354	0.026869434968385182	0.009596972583568102	0.005918495481762573	3.686274605669945e-05	0.0	0.0	4.524104615003221e-05	9.497472944687687e-05	0.0	8.30539156750787e-05	6.3086208208082725e-06	0.0	0.0	0.0	7.555505691962567e-05	0.0001525464163231976	2.983036173876406e-05	0.0	0.0	0.0	0.0	4.750499789489916e-05	0.0	0.0	0.034519720882229474	0.0002616756988123082	0.007892864199593808	0.004290293028372565	0.003192101685565115	0.001428795481335744	0.00020490586803132766	0.0012810919222330513	0.00021303928432701938	0.00021446218296981495	0.0030447732655203754	0.000966394910796003	0.0006485206448182269	0.000471026981955881	0.022072230642713242	0.01852168428871266	0.013686035132057893	0.024657816694761775	0.00033115452395279425	0.0014291570492539732	0.0018857183844310124	0.0004602350510839034	0.0011098660896742046	0.000338248090907087	0.0009231134292911656	0.0073985824672757414	0.0019330962143794038	0.005286598331758545	0.004901441269642706	0.0022429352209576174	0.01439223542037489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017050389612660185	0.0018080707965876727	0.012658495547796396	0.001759651121857787	0.0	0.0001363900466431318	0.0019846029222645727	0.002927921172050504	0.0020922105000034776	0.0020113132565032954	0.009261101382088428	0.01005037979175412	0.00465962151185728
UTK_active.final.18	0.00010257477048762608	0.00034762520419770015	0.0007542866530592108	0.0003641819219074363	0.001547849080775917	0.00026948156916775336	0.0003115484733497635	0.00029855045230747584	0.0003442521477608889	0.0006035266583748102	0.0014743970955793646	0.0012728393936407769	0.00043781923303749625	0.0011077410468535755	7.766162184581083e-05	0.0006056826811110259	0.0010235915815562117	0.00236169298511636	0.0008860381708520578	0.0016920589377327514	0.00012643269648393826	0.0	0.0	0.0018620245415435733	0.06389517981067494	0.0002087630589309494	0.0003418322692100183	0.049032640265748835	0.020467234545360893	0.006495628398532637	0.0	0.00409873991786239	0.22333975174306434	0.4700254973970342	0.0	8.313615706689759e-05	0.0012035425371689893	0.0001215463108737685	0.0005213882098219111	0.0004188380657918198	0.00012757386799058142	0.0015598440658005485	8.975016244352199e-05	0.0008163358740704812	0.007430202649137415	0.01763733060506078	0.009056154980205754	0.004891419169151034	0.01842307863395697	0.005085584125861203	0.004884168295374961	0.04036164968304763	0.012366746370347107	0.007000466863242754	0.001480420928991563	0.10320683559829873	0.11249009604718296	0.09460031473716426	0.14039105103639166	0.00018172840826740491	0.00011647736816431043	0.002520736380213507	8.782772883169386e-05	5.82437279712265e-05	9.882597689141608e-05	0.0006760388946859334	0.0017998731567301324	0.0008840236580377818	0.0009307030512207829	0.003786001635852893	0.0008745579691800525	0.0016275343475377557	2.6147398759527885e-05	0.0008361114439069555	0.0	0.00041908924907275866	0.0	0.0	0.0001478324266753499	0.006578976608107769	0.033873683429955344	0.15012172649651773	0.0031970733847766935	0.00010193622484024852	0.0	0.0008067364764514264	0.0002510563847525753	0.0009771451867055857	7.120978783862863e-05	0.027383453780881896	0.22513333533519228	0.22693160492833242
UTK.bins.61	1.2883150805268126e-05	0.0	0.0	3.977427039262918e-06	0.0	0.0	7.313970374354052e-07	0.0	6.849464450281684e-06	0.0	0.0008309531793028078	0.0	0.0	3.0355564543621977e-05	0.0	4.507987103694757e-06	0.0	0.0	1.6640656213722538e-05	1.603913830557784e-05	0.0001016298084272555	0.0	2.2903712678635003e-05	0.0	1.6365207074025905e-05	2.097611791170827e-05	0.0	0.0	0.0	0.0	0.0	8.028363297853211e-05	3.504725153511076e-05	6.168122059529966e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2487158148712072e-05	0.0	3.939158121449564e-05	8.473804159224882e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5087819908267366e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.224914551979736e-05	0.0	3.232221459117665e-05	7.260217968410457e-06	7.020462740119975e-05	4.481198077724624e-05	0.0	1.4689847250950266e-05	0.0	0.0	3.277915599563543e-05	0.0	9.400601147117754e-05	5.0662054357339224e-05	0.00012612837241155543	6.136357293305606e-05	0.0	0.0	2.7106885438339914e-06	0.0
SHSU_advanced.final.47	0.0	0.0	0.0	0.0	7.387416744630244e-06	0.0	3.151303930433617e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3683840134679076e-05	0.0	0.0	1.679393657085279e-05	5.2883386396472796e-05	5.648610053374831e-05	0.0	1.7563691677233093e-06	2.762748503647043e-05	0.00031478624992888976	0.0	0.0	0.0	0.0	0.0	0.0	7.662327416748598e-05	8.769977176910143e-05	0.0	7.555149982940681e-05	0.0	0.0	0.0	7.146132086102026e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001761429326326204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5975064299088534e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.826928006569947e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTK.bins.64	0.00010457494030213832	0.00010125823035129386	3.558727439053728e-05	3.459162008086581e-05	0.00023980918406324238	7.288923354612582e-05	5.0887585647013834e-06	1.503071859888855e-05	2.779917685680498e-05	0.00043336403372148296	6.569805208265264e-05	2.8459151565453123e-05	0.0001275304641876319	5.866704718531348e-05	9.048677418723606e-05	1.0454898400085494e-05	5.261603485545873e-05	5.981976515592826e-05	2.4120561006764616e-05	1.5499124261620967e-05	8.838722732916612e-05	0.00028855385232318153	7.635742893015402e-05	0.00048814268845954524	0.0010816917353780899	0.000159456419736055	0.0002323318906330475	3.15133825978187e-06	0.0032954269657887326	0.000524457899881525	0.00013418318811190625	0.0002868385042339549	0.0010160184083421535	0.0004172316843197673	0.00025206256512836663	2.2601926921251938e-05	0.0035332407476965713	0.0027615641110417424	0.0013858396261064469	0.003538041911033965	0.0014864166183303255	0.009491075617298268	0.0017515753573655868	0.003119201674070618	0.004211281327850045	0.010065303062570075	0.0026721862040223108	0.0025220589450201856	0.005850899871676845	0.002332710828385963	0.0026568263606742307	0.036692479711918906	0.019056659029730205	0.003303626437717954	0.0051610157065973385	2.3198492267299e-05	1.1774416726376788e-05	4.2910382684727846e-06	8.975198944856376e-05	2.6467423921950365e-05	6.58000468718259e-05	0.0001030531955439566	1.4105188630388215e-05	3.393110734096512e-05	7.509544544035165e-06	1.7504027451612163e-06	5.968997913621139e-06	9.307349032180354e-06	5.809293694221634e-05	0.0	5.0320181226686624e-05	5.003455546143181e-05	7.61635847352639e-05	0.00012177351183045866	7.496156564784064e-05	9.260831061938772e-05	0.0005698641412488054	0.00031178326583188606	8.612288971457583e-05	6.813725544078747e-05	0.00028428076235499525	0.00013580206587683442	7.60213039050567e-05	8.907763675255203e-05	0.0003633640443398608	5.874760481839215e-05	0.0	0.000177892568502909	1.0371190228784276e-05	3.4196801487049364e-06	3.4576411283569846e-05	0.0
SHSU_advanced.final.49	0.0001379778572044854	0.0012679310800515638	0.020771205562622568	0.0038231709299836113	0.0015912227634240776	0.0019775207535983014	0.0010907761066936811	4.462148687185357e-05	0.00042409731883845625	0.005210816367399503	0.009649508243425517	0.0058720603546692325	0.003761440413400807	0.00023028363895161277	0.00023504867294869928	0.005256517303935451	0.0035150897558922263	0.005953080214551392	0.006505047429024391	0.0215653437554082	0.0	0.0001332529241626195	0.0	0.0014923780730001183	0.0034834983800572793	4.0562332564221965e-05	0.0	0.005578066167855248	0.0014078156999442857	0.0009501388997853637	0.0	2.904843650504006e-06	4.691925147500118e-05	5.50502432087906e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.74255848974945e-05	0.0	6.459342981720658e-05	0.0	0.0	0.00010547043647692855	0.0	0.0	0.0	0.0	0.0002918936063623072	3.074873043442839e-05	4.6031050278986703e-05	0.0	3.273403208883906e-05	2.378851550825217e-05	8.446912315889219e-05	5.453572817170987e-06	2.3504866602279904e-06	0.0	0.0	2.235098333728081e-06	0.0	1.1559585297009802e-05	3.5364367953129493e-06	2.297048158058873e-06	1.4326981588855096e-05	8.942352068628063e-06	4.136036783694618e-05	7.261764744091054e-06	2.0217522590522498e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001356469741819045	0.0	0.0	0.0	3.947980670843336e-05	1.451567169923238e-05	9.079250997351545e-06
SHSU.bins.148	0.0	6.34034990046599e-05	0.0007661875345274678	0.0002753197465619144	0.0003274175690151085	0.00023961055591077793	0.00011391237425579654	2.18483245097968e-05	0.0005603281377388612	0.00163622882937197	0.0036725156344184413	0.002630826806924983	0.0033717753394963057	1.5918403236277996e-05	0.0	0.00037232701986080586	0.0009113193589350537	0.0023048250830668177	0.0004875834320666278	0.001711617539324812	0.0	0.0	9.008003053503972e-06	0.00016556253591079373	0.00013516473190777105	0.00012099816856421036	0.0	7.481837566439517e-05	3.833282927562449e-05	0.00014777672996661722	0.0	1.0240683293275063e-05	4.1352110689606433e-05	0.0	0.0	4.38048877235863e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.844156058488173e-06	0.0	1.549264754467482e-05	8.887299815791502e-05	0.0	3.465028145083076e-05	0.0	0.00017150622887802635	6.323397678044208e-05	5.022862121632738e-05	2.785864101834319e-05	0.006454533848524819	0.021111686888430094	0.009931983547238753	0.025352583798866655	0.012708309081630096	3.208110735038948e-05	0.0006815714528043529	0.06532659144512117	0.0321609203144076	0.030990174753534282	0.017046365387512065	0.008922624845187155	0.01042781915643993	0.027960271341305548	0.0009498860284587366	0.005109433819940487	0.02039809259579667	0.0	0.0	0.0	5.710873121543831e-06	0.0	0.0	0.0	2.311000054118467e-05	3.213969404961691e-05	0.0	0.0	0.0	0.0	3.9850669415102546e-05	0.0	0.0	0.006271842928880237	0.006429032835553781	0.005443561887208309	0.0060411881636217414
SHSU.bins.562	0.0	0.00016721285012063052	0.004037045498065645	0.011263365677550013	0.016082502566121513	0.007828402532831598	6.909404408961117e-05	3.5458578335600265e-06	0.0015728346182120865	0.028062843364127878	0.0072675288427865034	0.007814401802762412	0.003944528048125501	0.0002325117988447117	0.0003984681163307537	0.0004287407774155501	0.0023594806347712735	0.0029042341046697584	0.0022836748527381204	0.0007831918637514261	3.243519468956202e-05	0.0004129700448834453	2.7411525205832698e-05	0.0013385158860936366	0.0045962099250530485	0.0016788410130768193	0.0	2.8968748065059727e-05	0.00020464453545558542	0.000515197099883617	3.6930580728098266e-05	6.925017950772592e-06	0.00017896568954149184	0.00018373231070946245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7789184735332657e-05	0.0	7.69940067019033e-06	7.1767793474614765e-06	1.9237657297020295e-05	3.771554158830276e-05	9.014728233223837e-05	0.00012077372037821389	1.8745142620947974e-05	6.604618399420903e-05	0.00010437925052162	0.00015393761216226648	3.1353154001331733e-06	1.8838742278820916e-05	4.256538581177614e-06	4.374835012996984e-05	1.705447065680443e-05	0.00010400854558478609	0.0	2.2637304364126198e-05	2.8362854278091267e-05	1.0656758498353e-06	0.0	0.0	1.2043875686863907e-06	1.0952120217789408e-06	0.0	2.3450010802320844e-05	1.7148053444791189e-06	1.73117313899242e-06	3.855817512622453e-05	0.0	0.0	0.0	0.0	0.0	2.860356911309944e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.712647307510153e-05	1.6941280296422028e-05	1.730237364149136e-06	3.8479180226920255e-06
SHSU.bins.84	0.008647883198029904	0.0051730325505725365	0.0005621157693503586	0.0010635156639759974	0.0010903031638192474	0.0017642276017466837	0.00214716121632921	0.004622470261574474	0.0024252608364760805	0.0008788876306338249	0.0014684458935790264	0.001791533213302108	0.0011888184254732048	0.046170860784846765	0.02057980312929011	0.0058103191780987705	0.0017019290365550004	0.006666929940278821	0.01612947802284548	0.0043165980513689235	0.018240233512500228	0.005440762686568058	0.013765449609896863	0.0009770775568516768	0.0005070981572255809	0.008322255551966671	0.0554859944805129	5.197618388202566e-05	4.6435352699765185e-05	0.00012597195397154293	0.01063592205769985	0.0030474876824473827	0.004404960703923858	0.0012383937721839916	0.0128105627688682	0.03364150285965895	0.011219228753380406	0.028063234966335216	0.024440959460418795	0.025836442889834364	0.024556936650743676	0.021357079639289085	0.028053176512377882	0.015904037417168764	0.014985008099098855	0.021238212911941348	0.00968252684050604	0.02224490104312471	0.02162930244041844	0.008097836404254322	0.02246924535885008	0.019053805428914213	0.011819111398229942	0.0018127671048008649	0.008154714256346245	0.00015942548685906276	0.0003499839410390965	0.0002344807665282249	0.004771117714910959	0.000807299414609615	0.004244458943269942	0.01437984816897433	0.00026323363641316043	0.00022412693675049068	0.0001322751690699557	5.46568606552339e-05	9.319185027196213e-05	0.00040426646483294885	0.0008232630983815044	1.3094769048765747e-05	0.0015637095448939374	0.0005002506146115451	0.07027671991511168	0.03433142369677345	0.009452811342715134	0.021829481931920604	0.03656606906341213	0.02089082770045875	0.015669850767543497	0.00932873542945799	0.021338352680418293	0.007094619307019651	0.008970177640735193	0.030025667534642777	0.023499622867564976	0.045437001351839236	0.1901434611732101	0.030572507461304715	0.002755782929361052	0.0013563182433717685	0.00020857056567837617	0.00020883532294046415
SHSU.bins.111	5.9689142464667685e-05	0.0002878683862861019	0.0017247919127941329	0.008320183500502303	0.0001344336762191948	0.00040043460960666806	0.0011521399014445472	6.434403972123591e-05	0.001556965916010493	0.0034466329044502415	0.0015846810326483763	0.000988620328072169	0.0009371926177494514	0.000445362348632717	0.0002259596255414918	0.0022817977055708187	0.0011176948269897822	0.010265342369967045	0.0028815376759837455	0.00486428699595053	0.0	0.0	0.0	9.029400231607069e-06	5.6866354631390504e-05	0.0	0.0	0.00041802153751933593	5.050407441059462e-05	2.4178197994538145e-05	0.0	0.0	0.0	0.00019051754110496264	0.0	6.450345548304529e-06	2.7464758156234936e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.9857703617295135e-06	0.0004427881029282462	0.0006981835156094477	4.5626404823942936e-05	9.815022342704871e-05	0.0002556857643126403	6.803088499506983e-05	1.712131803542883e-05	0.0012942976480639918	0.00018622616051829503	0.00013085666922101397	4.1022332719389096e-05	0.002717570394158402	0.00491316613764804	0.0013248581063909786	0.0003255709987840143	3.3893972216498056e-06	6.16173424350053e-06	0.0	0.0006166069024169552	0.0001936714334982582	0.0032904377305934254	0.0017431663441476867	0.0034382072429940997	0.0026123877897124997	0.001292063254404014	0.10324875461503935	0.0018503043347941654	0.0031310974914545045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012129468916402389	0.008215107829781323	0.011808348297141629
SHSU.bins.163	0.0	2.479138143100586e-05	0.0006328252080740508	0.00216528613025322	0.03323206670536018	0.004001900496618745	2.024583426814664e-06	1.7085811270593762e-06	0.00035076081866388954	0.017209024515916493	0.09295723124510061	0.034599317981973736	0.07813732481965005	9.336373552066006e-06	0.0	4.3675015848814e-05	0.004817494254290429	0.0016945271610714365	0.008275996090307424	0.012712634034802054	0.0	9.184185165359113e-05	0.0	0.006545581442977564	0.027656008574734395	0.001398912760874707	0.0	0.0007754166023455731	0.007111648894563734	0.010818095997556192	0.0	0.0	8.084545044921828e-05	0.0	3.646693218868327e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7278161649674104e-05	0.00010059089145397731	0.00019073623028866484	0.0003172597708458518	0.0002995574849278688	1.0255126581681832e-06	2.34225084235029e-06	6.250113473664296e-06	3.0070091505744613e-05	0.0	0.0	0.0	1.100354761219538e-06	0.0	0.0	6.964048575383879e-07	0.0	2.4686446737714604e-06	0.0	0.0	7.50753423542999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.252437590629727e-06	2.7210660839055663e-06	1.2505793740877453e-06	3.4764946818913414e-07
UTK.bins.37	0.006789284070388952	0.01657942496954171	0.1138418940451071	0.016992907022211717	0.006531530087031604	0.015986871391154664	0.019383228341935	0.006035215035892806	0.029206510052055715	0.0382473900367118	0.028564370601153362	0.04413371318153421	0.010903933068057392	0.012456124402388784	0.0030700494242205086	0.012382373658206618	0.0028312065617518735	0.027271047982859474	0.008765134272954604	0.00457495537239908	0.0	0.0	0.0	3.2284157252650495e-05	1.694358825335276e-05	4.7054474774901956e-05	0.0	4.858251017150708e-05	2.3899610301416455e-05	0.00014407992996745233	0.0	1.7972120024635223e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002253741084041988	0.0	0.00043085826548382107	0.00019789597130872563	9.361216198096938e-05	0.0	0.0	6.529939642475718e-05	0.0001672282576972679	1.5304098925530685e-05	5.6435363698817933e-05	0.0	3.0513407813811794e-05	1.8334182405268716e-05	0.17984116005395254	0.13282848075655426	0.099075101434262	0.24065305605979084	0.0020616815265499695	0.009070341947260889	0.027373166128812347	0.00915985750695704	0.018276692949474746	0.0025701975990079454	0.01538928815542201	0.20893006246460313	0.03858344227888446	0.13834237653217682	0.12133422192014774	0.05060597121661521	0.2252263065785113	0.0	5.436251635292751e-05	6.69290635068719e-05	3.0067236434649205e-05	0.0005814867741296377	0.0	7.689452867362594e-05	0.0016273645493638364	0.000740305462380821	0.0029403199272423452	0.0006448151179431334	0.0	6.488558791772876e-05	0.000996599010314321	0.007356343432273453	0.0013659440652893943	0.006634698566910917	0.06220838905645905	0.10042041791926887	0.04280569970218642
CMU.bins.126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.443012312671383e-05	0.0	0.0	0.0	5.698637734863351e-05	0.0	0.0	0.0	0.0	0.0
SHSU.bins.517	0.0	0.0	0.0006151812258972457	0.00035545974138275177	0.00010310807875114291	0.00010500035029742462	0.00013683779829472777	3.711845907043938e-05	2.5743869571655554e-05	3.533664527288697e-05	0.00013319845477111747	5.4662285610448804e-05	8.748259659208924e-06	3.380502837812602e-05	0.0	0.00023720720176600567	3.537138952479187e-05	0.00020681528745370567	8.339234113920887e-05	0.00022773756853772422	0.0	4.156750453739404e-05	4.782453559317509e-06	0.0007162140390509015	0.0003007105932351992	0.00011290548505505515	0.0	0.0007811223635401633	0.0002742073805116427	5.811581398687164e-05	0.0	0.00012323635759726648	0.000292724246458049	0.0006869042800385514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021817567717757173	0.0	0.0	0.0002253822514904979	0.0002517280815458685	6.580178532422782e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.944127411561836e-05	0.005057329814251683	0.004617793069254141	0.010839836688667254	0.0011364081702809911	0.005131575821571278	0.00038359516006074897	0.00016700947519075724	0.011236503688669158	0.028866732125912654	0.011398403334699153	0.022840703199066382	0.010246686783457503	0.011830023311943673	0.004597125049365177	0.025734703165305847	0.006786739760831219	0.0009550213878946945	0.0	0.0	0.0	0.0	0.0	0.0	0.0002481281979886126	7.361614628032724e-05	0.00020475976491262109	4.8907305116463634e-05	0.0	0.0	0.0	0.0	0.0007023050912688518	5.12525084497674e-05	0.07027861799765596	0.06848906294196046	0.009090123811650818	0.015342468685363129
CMU.bins.261	0.00048509742501400514	0.00035210682554102804	0.002224437074437255	0.004867347292796249	0.0005016779593014447	0.00037840357457991113	0.0002311181402298723	3.6912624103320884e-05	0.00023388647244896481	0.0008173459144843185	0.0005530776859023522	0.0005617110295852909	0.00027645849243356	0.0004034106206454477	0.0	0.0007721604034051731	0.0004265690839705183	0.0008379083301985514	0.0007463687486986436	0.0009433969767920422	0.0	0.00023883611330791362	0.00022194306595668543	0.005743978511193172	0.010535971266673678	0.0005712905765364947	0.0	0.004022896642256225	0.0013994121005415428	0.001104497399750494	0.0	2.2427987022471832e-05	0.0004786989095063244	0.0006755051393741138	0.00011671710700516234	4.111562349498836e-06	0.0	0.00010519538613719494	0.0	0.0	4.731947040007903e-05	0.0008517905451468124	0.0	3.562279241411586e-05	0.0007222043547760818	0.00011125861858427354	0.00013087370081123851	0.00010427113426439544	6.984788756883916e-05	6.504603521466075e-05	0.00010913418659999906	8.04885251759857e-05	0.00011022491438789848	0.00020308611535024655	7.408700143304917e-05	0.0002059635413466382	0.00030923789160431205	0.00022481683502274422	9.323567797056452e-05	2.11725051378896e-05	3.403918855488163e-05	8.201645237089417e-06	4.7192489492139304e-05	3.3948621331334006e-05	3.187509354661277e-05	4.2071168892483296e-05	0.00012794721740256814	7.506157832429151e-05	0.00037727046508453737	0.0019170245143467072	0.00010412504233057104	0.00032175156939786464	0.0	7.753220479851945e-05	0.0	0.0	5.183253584741966e-05	0.0	0.0	0.00024944902822349863	0.00013574952977570912	2.1616018935433223e-05	0.0	0.0	0.0	7.480828576151457e-05	3.1040448823998855e-05	0.0	0.0003136543464333892	0.00029937639920970513	0.000649428386543714	0.0014773841622899707
UTK.bins.50	0.0	0.0009733456917520978	0.0006590282813068235	0.006729547804817293	0.0004995972001338619	0.0006957146429507261	7.463672961548309e-06	1.5116928585116766e-05	0.0001502776408492344	0.0004029554557417977	0.003537451389020188	0.0004730644691347573	0.0014856999817802357	0.0	0.0	0.000179409954025989	0.0038092004103662497	0.00069488102504379	0.0009679310614313627	0.00017458579421119637	0.0	0.0	0.0	0.002195604313156268	0.0009185085247832007	0.0	0.0	0.0035368015404846267	0.031513044760317487	0.0036354564991787504	0.0	0.0	0.006258806131454076	0.004175264243369473	0.0	0.0	0.0005323347510561557	8.308459825474379e-05	0.00030071478566486514	0.0	6.540371640645823e-05	0.00044427241570490816	9.202497599853434e-05	6.154608335405685e-05	0.009293698061461084	0.028541334506192687	0.006471852056582836	0.00247887683911283	0.013708955448213564	0.0020678125478741324	0.003439205207989374	0.010346163377857527	0.004312674080420199	0.0006817002822274223	0.0008192082346981425	0.0	1.5542556598892967e-05	5.120263297652328e-07	0.0	0.0	3.619078777958383e-06	0.0	0.0	0.0	0.0	0.0	0.0	5.460426605558581e-06	0.0	5.482999182985528e-06	0.0	0.0	0.0	0.0	0.0	8.890591859567281e-05	0.0	0.0	0.0	0.0005996207618809087	8.339074229117559e-05	0.0002390167803434512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.61382150682617e-06
