OTU ID	25293_S2193_L003	25295_S2243_L003	25311_S2283_L003	25329_S2222_L003	25330_S1251_L003	25344_S1331_L003	25347_S2253_L003	25365_S2274_L003	25367_S2074_L003	25381_S2133_L003	25382_S1261_L003	25402_S1292_L003	25455_S2155_L003	25474_S1278_L003	25488_S1244_L003	25491_S2210_L003	25510_S1265_L003	25525_S2188_L003	25545_S2117_L003	25546_S1245_L003	25560_S1249_L003	25563_S2204_L003	25581_S2157_L003	25583_S2130_L003	25596_S1296_L003	25599_S2229_L003	25617_S2259_L003	25619_S2124_L003	25633_S2187_L003	25653_S2110_L003	25779_S2096_L003	25797_S2119_L003	45110_S1707_L003	45129_S2271_L003	45541_S2088_L003	45560_S1511_L003	45562_S1579_L003	45757_S2224_L003	45759_S2033_L003	45777_S2209_L003	45779_S2031_L003	45793_S2053_L003	45795_S2178_L003	45831_S2251_L003	45851_S2226_L003	45887_S2093_L003	60519_S2087_L003	60552_S1729_L003	60554_S1727_L003	60574_S1713_L003	64226_S1866_L003	64244_S1796_L003	64246_S1860_L003	64262_S1859_L003	64280_S1855_L003	64296_S1864_L003
SHSU.bins.544	0.00020331845500472714	0.00011598740825929058	0.0	5.279960463750245e-05	8.573353365820479e-05	0.00032173710422134656	0.00011268301628781454	0.0	0.0	0.0	0.00020071852729967125	9.693659557409377e-06	0.00024234602911355906	0.000334699751863205	0.00024291583455183068	5.284835629074762e-05	0.00027222192741701337	0.0003233187496133237	0.0003794329406857906	0.00038135799830367424	0.0	0.0001908155441235491	0.0002534275357038849	0.0002945369681168739	2.396998578777933e-05	0.0002523567203175307	8.713122093720176e-05	0.00010086783310540792	0.00011181430187733933	0.0006058442522190959	0.00017197220434108263	7.259662115176828e-05	0.0003045009890563755	0.0003055906952482157	0.00034080596911537927	0.000680947981213939	4.858184917957589e-05	0.0005122524987428162	0.0003600736202223106	0.00023310325786282308	0.0004297076424925113	0.0002709869028677487	0.0002510123672246471	0.0003446429682535576	0.00010459186839296028	0.0004447219861626612	0.00021081789725428847	0.00016923216355704194	3.9249466972531617e-05	8.857537828132686e-05	0.0005135493595769891	0.00041941128732035795	0.0002214631312178321	0.0003140001325935278	5.5373972754962714e-05	0.00041096357278254083
UTK_active.final.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.698298294810282e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034375871129834656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014944963173450477	0.0	0.0	6.18508013026753e-05	0.0	0.0	0.0	0.0002024732921126569	0.0	0.0	0.0	3.763448886223413e-05	0.0	0.0	0.0	0.0
SHSU_advanced.final.69	0.0	0.0	0.0	2.2621629274929368e-05	0.0	0.0	4.388927089108825e-06	0.0	0.0002757914646120716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.044475984685524e-06	3.096482515947635e-06	0.0	0.0	0.0	0.0	1.6604242202619009e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018844413847291877	0.0	2.947110132926102e-05	0.0012693569649808532	0.0	0.0	2.7425931540284196e-05	9.362944709161711e-06	4.091229094988674e-05	0.0	0.0	0.0	2.9874419678694326e-05	0.0	0.0006774255947775147	0.0	0.0	0.0	0.0	0.0	0.0	3.165435928575415e-05	0.0	0.0
CMU.bins.146	0.0	0.0	0.0019664529158005396	0.0	0.00021165918434335848	8.123584844128419e-05	0.00022761183462122582	0.0007183041497251743	0.00029797225659152095	0.00012940655285971302	0.0052031111892251874	0.0006102597610004999	0.0	0.0	0.00032127395505171036	0.0005871252865991569	0.0015625452703743696	6.907593919031916e-05	0.00027098689763843393	2.076834164008523e-05	0.0004189033075442699	0.0004383719364996787	0.00036869411194310125	5.023099756257991e-05	5.917716147606909e-05	0.005390429647593281	0.0	0.024793319389307667	0.007681024029851331	0.0010228017180415288	0.0	8.961335673372004e-06	0.0	0.0	0.0	0.0	0.00010494660390731444	0.0	0.0	1.3487951140460686e-05	5.893684857120356e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.481674896114877e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.64	4.8811179602223085e-05	0.0	3.052196190164395e-05	0.00021623302527585403	0.0	3.59352978869138e-05	5.0342889022116707e-05	0.0	9.415018840211346e-05	0.0	5.0585397839674586e-05	7.939792094698976e-06	0.00019849851651111675	0.00014513433611789577	0.00017054158638109545	0.0	0.0002452659096532307	7.275300441337913e-05	9.175479965658694e-05	0.00012861844919203014	0.0	9.261717714771511e-05	5.930717135543153e-05	0.00012062322694274075	6.544366942058793e-06	5.727776688121345e-05	6.325676190057676e-05	0.0	7.326704074603572e-05	0.000350279507684575	2.3476232227491103e-05	7.928234441595663e-06	8.313597609118494e-05	0.00011919061914329126	0.00011780404932432613	1.956998246010137e-05	1.3263982229958186e-05	0.00020978550043867266	3.6046482024428104e-05	0.00019689444285481294	0.00011297516643001233	0.00012683277662061196	0.00011448011697717926	1.8819118266495742e-05	0.0	3.64258530573269e-05	4.3168687294737315e-05	4.6204381892102285e-05	2.9225516745718993e-06	9.068682800197847e-06	0.00026767557893045207	3.435271396144876e-05	0.0	0.00015128723570376635	1.5118375482399872e-05	0.00013464326401676772
SHSU.bins.175	0.0	0.0	0.00039095822278554485	0.0	0.00011993018112864457	3.068653563373866e-05	0.00017195894349129962	0.0	0.0	0.010967049632309102	0.0034827451266594305	0.00042714629269097366	0.0001906939978278249	0.0	0.0002548561491994429	0.0	0.0001713615457841889	6.336914784413092e-05	1.895635503668003e-05	0.0004942454000406826	0.0	0.0001297559960039695	0.0014433734033482185	3.659380603878271e-05	9.221009918360866e-05	1.27595715329043e-05	8.31037322805789e-06	0.0028043852522611516	0.00039885559962270304	0.000224337860089846	0.0	2.5388331408437675e-05	0.0	0.0	0.0	0.0	0.028254289359694408	0.0001074863007192743	0.0	0.0	4.452640647548865e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0003353734663185569	0.0	0.0	0.0	0.0	4.6469784648770435e-05	0.001802199487070109	4.841314115158945e-05	0.0008192119852824253
SHSU.bins.131	2.0803302535265836e-06	0.0	1.1057189775718334e-05	0.0	0.0	0.0	0.0	0.0	0.00442718889508942	0.0	0.0	0.0	1.797752996699294e-05	0.0	0.0	0.0	2.423246598972309e-05	6.325494383720303e-06	4.503484796000396e-05	6.656369523128545e-06	0.0	4.194050870837913e-06	0.0	1.3799423506235865e-05	0.0	1.8043481167700523e-06	7.051079348097959e-06	0.0	4.644930013323972e-05	3.1723890356256456e-05	0.0	0.0	2.0078422640839735e-05	2.015027909279464e-05	0.0025745263666904997	0.0004324663580690749	2.8830852326221987e-05	3.0399547859877647e-05	5.223417593355489e-05	3.0260756828049316e-05	0.0002550094870861062	0.00021825177009383298	2.031315101240089e-05	0.0	0.0	0.0	0.006943588921473164	0.0	2.1175023366685746e-06	1.3141244261391043e-05	0.0	0.0	0.0	1.0961353137799417e-05	0.0	9.755428015569324e-05
SHSU.bins.267	4.1276130046142904e-05	0.0	0.0	0.00010056901454804405	9.896931267914097e-06	3.545254495560274e-05	1.064284721608279e-05	0.0	1.5923218421013487e-05	5.213075426581164e-06	5.347059894460271e-06	6.714115471337415e-06	0.0	0.0	1.2017908677814718e-05	5.4906553367382786e-05	1.885488543583642e-05	8.613080522490997e-06	1.626896945678101e-05	0.0	0.0	2.5698657208571303e-05	0.0	4.0264145641474684e-06	2.7670533755016164e-06	1.79001561504818e-05	1.4401634196305246e-05	3.4932000686010795e-05	3.872296010911201e-05	6.170968302172397e-05	0.0	3.3521689296777218e-06	1.1717026039718111e-05	4.535594445268072e-05	1.5159329626226686e-05	6.205848828792422e-05	1.121640234883064e-05	5.322013325881933e-05	8.313253466885615e-06	5.549988534841396e-05	3.490700507653621e-05	0.0	2.7659311101822178e-05	4.7741975602295655e-05	4.82956129631268e-05	0.0	0.0	1.3023909352098996e-05	2.9656733712457498e-05	7.668737385413006e-06	1.6168154727356034e-05	0.00010167380692619748	6.135679141948058e-05	7.675964796772822e-05	1.5980678681024685e-05	2.8464522963242234e-05
SHSU.bins.238	0.0	0.00014354653546964547	0.0	0.0	1.768401969189538e-05	1.809923842473357e-05	0.0	0.0	5.690382907818875e-05	0.0	9.55422634746524e-06	1.1996928165064379e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.666552470049871e-05	4.373225565319959e-06	0.0	4.79631948080657e-06	9.88844991245162e-06	0.0	9.803094730157559e-06	0.0	0.0	0.000154369512537355	1.7736123416375123e-05	8.984585667335618e-06	0.0	0.0	5.8043550739959945e-06	7.392486796055336e-06	0.0	0.0	0.0005793169325353658	4.507645978545724e-06	5.5806992116027604e-05	0.0	1.7650786617577413e-06	0.0	4.3147767089117905e-05	0.0	0.00013045451973689082	0.0	2.207964829690841e-06	6.851324593558107e-06	2.8889560726016e-05	2.595324921538137e-05	0.0	1.1429635186407563e-05	8.56638097319904e-06	0.0
UTK.bins.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.799250289521438e-06	3.445816925316437e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00424657575346462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034593905423167495	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.368180509154312e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.891168478698008e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.27804395444497e-05	0.0	0.0	0.0	0.0	0.0	2.3147876902286158e-06	0.0	0.0	0.0	1.7771748998089855e-05	5.392976056488188e-06	0.0	0.0	3.1676281697531126e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.220	5.250023787447241e-06	0.0	0.0	0.0	2.139990841702737e-05	0.0	7.670933155743723e-06	0.0	0.00021519009920390876	0.0	5.780910710238428e-06	2.177668974518944e-05	0.0	0.0	0.0	0.0	0.0	9.311939564885534e-06	0.0	0.0	0.0	3.969117077765086e-06	0.0	0.0	1.7949401841083175e-05	4.553541547051553e-06	5.931491821538685e-06	0.0	1.6745957884908487e-05	0.0	0.0	0.0	0.0	0.0	1.5218676620848525e-05	1.7891689506402283e-05	6.063243647997784e-06	0.0	1.9473529093664553e-05	0.0	3.575307519958045e-05	0.0	0.0	0.0	0.0	0.0	1.9733309934884166e-05	7.0403258120418724e-06	0.0	4.145484451545359e-06	0.0	3.140673205051168e-05	0.0	0.0	0.0	0.0
SHSU.bins.530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0262522716876498e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.94751133637894e-05	0.0	0.0	0.0	0.000743042431244558	6.13036352714054e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTK.bins.84	4.2657710148102326e-05	0.0	3.4881582601772876e-05	4.9423754491860906e-05	0.0	0.0	9.588945194685311e-05	6.05221257639959e-05	0.0	0.0	1.4452683525610862e-05	2.722167018169997e-05	0.0	1.842940569759258e-05	0.0	4.94693918066457e-05	0.0	1.6628959008754225e-05	2.706081576976398e-05	8.399410641138306e-05	7.059104441992118e-05	3.96923287776152e-05	0.00020333494864664093	3.990467768038648e-05	7.479135433782726e-06	6.545912786410252e-05	6.302396597822632e-05	0.00014162798223744784	0.00010466533678028651	0.00013343727626124167	0.0	0.0	0.0001266809328060266	4.540510943582771e-05	1.7560512408625982e-05	1.1182631191492452e-05	0.0	0.00014385012772883833	4.868523673424079e-05	7.50060246591669e-05	0.00042706274210786265	3.623728503454978e-05	4.005059593942568e-05	6.45215090566657e-05	0.0	8.325755613073522e-05	9.866946467396806e-05	3.520267206047781e-05	1.3359969969492076e-05	4.1456049515294165e-05	8.740263312027653e-05	0.0	0.0	1.728963479468138e-05	8.638920989908067e-06	3.846874400471165e-05
SHSU.bins.202	0.0	0.0	8.823471416996569e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8279419664780454e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.891886483249994e-05	7.199223464897429e-06	0.0	2.9854601039808017e-05	1.323781032800366e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015721189087304795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1130870864867993e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0926286516784877e-05	0.0
SHSU.bins.18	0.0	0.0	0.00011125101786624597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023666655382475734	0.0	1.3259063804327957e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7832919508023635e-05	2.41733095966161e-05	0.0	5.972169335406585e-06	7.067976025561471e-05	0.00034843682067327135	0.0	0.0	0.0	0.0	0.0	0.0	1.403439361217784e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033418533661003414	0.0	1.4819782908342184e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2176067625019735e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006140009307680064	0.0	0.0002751666485585931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.827994565845798e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5900502662556768e-05	0.0
SHSU.bins.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.715304252536542e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.969508057810605e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.30616147812126e-05	2.5358863165541247e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.017560537955827e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.326108551403537e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.68	0.0	0.0	0.00041930096733721955	0.0	5.8465750675229954e-05	5.983852648582141e-05	9.430843191475352e-05	0.0002645525614837017	0.0	1.0998601642759191e-05	0.00030008168091328057	3.966346246412969e-05	0.0	0.0	0.0	0.0	5.569229837987832e-05	0.0	1.4785909688617806e-05	9.178806515047174e-05	0.0	3.614618388682405e-06	0.0001481351408698712	0.0	0.0	3.110134373644079e-05	2.025644324342163e-05	0.00010317981248896024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03392539303045791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.846915290120596e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.4160798261829427e-05	4.203831937631516e-05
SHSU.bins.178	3.0415609244645807e-05	0.0	0.0	2.86324407537162e-05	3.09946817072924e-05	4.758361322952277e-05	2.2220470451144428e-05	7.012404909194769e-05	0.00027427122447640294	0.0	0.00011721929426299615	0.0	0.00013142064782789106	8.54130400600354e-05	3.763704964973229e-05	0.0	2.952438155071636e-05	0.00010018909607772103	7.83851077465813e-05	4.865992712776779e-05	0.0	5.748691422960425e-05	0.0	6.725177272010993e-05	2.5997121769831884e-05	3.6273319357789525e-05	3.0068184970694964e-05	0.0	2.4254104936594975e-05	7.730361624753206e-05	3.1086006977083855e-05	0.0	0.0	0.0001578260258996688	0.00010851469016614922	0.00016843798535311604	1.756347698035059e-05	5.555741070935761e-05	2.60350114621679e-05	0.00011060736075092819	0.00014384215091900715	0.0002099319312338672	4.021735996415646e-05	0.0	3.781241411042502e-05	0.0	0.0001143234222424858	8.1575220995863e-05	3.8698911014998195e-06	6.0041397056421084e-05	5.063457601440061e-05	0.00018195247449921283	4.8038491940731955e-05	0.00020032651079409216	3.002848391682705e-05	4.4571864640064825e-05
SHSU.bins.455	0.0	0.0	0.0	7.726116544678285e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8369294484469544e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.433961490262649e-05	0.0	0.0	0.0	0.0	0.0	0.0003084875320835571	0.0	5.221202597267759e-06	0.0	0.0	0.000122744046289202	0.0	0.0	0.0	0.0
SHSU_advanced.final.183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0323844820060806e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014196534797300106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.782994931049148e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMU.bins.352	0.015316883130372803	0.0011458544840120255	0.012674437035438541	0.0039866197910682554	0.0027829094941454018	0.004870919306936863	0.003195055264869526	0.0009124938961336398	0.001946712373727727	0.00016085013327389066	0.0021790344792464726	0.00013680717609286595	0.01641716123024431	0.005723925663730092	0.007199387802268109	0.00477344755849777	0.006108581493244297	0.010795782654899165	0.010266207395152584	0.006965096873182449	0.0019157450771778196	0.004169142471605004	0.00751092735816949	0.009445802977507887	0.0004961576756072184	0.004853106083040517	0.0023503779160266047	0.006833044178091765	0.006343716498759425	0.004124261266285672	0.006674388480372573	0.0013250957559659189	0.02363588604566899	0.016792580243762095	0.006826394881376396	0.005496384848365185	0.001828365593854053	0.026532035114368156	0.030196772695899068	0.025444504492050136	0.0330776248104889	0.048297333382009595	0.040920451068423506	0.00794445926820408	0.005855227868935661	0.006527430964657112	0.014430116758613255	0.01751478450796224	0.0012186425060012288	0.01537583196575129	0.015681472765664232	0.0016573664498944977	0.00025004138653670266	0.005552398976344567	0.00019537344500274918	0.02105377719176137
SHSU.bins.426	0.0	0.0	0.0	0.0	5.455784596430157e-05	1.3959703013731093e-05	0.0	0.0	0.0	1.8474184118687283e-05	1.4738103535990931e-05	0.0	5.783272724298275e-05	0.0	0.0	0.0	0.0	3.3914647057347276e-06	1.7246993303893094e-05	2.1413196535760217e-05	0.0	2.023806737673836e-05	0.0	0.0	0.0	0.0	3.7804967390075252e-06	0.0	0.0	6.803620789622255e-05	0.0	1.3859390401692013e-05	0.0	4.630172412848201e-06	0.0	0.0	1.5457894102590415e-05	9.779386885094177e-05	4.582767257375541e-05	2.781351516544245e-05	3.0383433418671833e-05	0.0	5.445532807561951e-06	4.386376595953307e-05	0.0	0.0	0.0	0.0010230883933228998	0.0	4.227470440698473e-05	0.0	4.003481578966745e-05	4.2279437868879846e-05	0.0	8.809510029201922e-06	3.922844408379872e-05
SHSU.bins.286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007466586751922608	0.0	0.0	0.0	3.984403470994015e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0027799821254937e-05	0.0	0.0	0.0	7.014857916349579e-05	0.0	5.30224867641762e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTK.bins.53	0.00015309756129846839	0.0	8.84488742043585e-05	0.000275711430223089	6.783141498244239e-05	6.94240301219394e-05	0.00035013010710872655	0.0003990102720728721	0.0003928836350615642	7.145864366724785e-06	0.00016857892613082785	0.00020247541341765076	0.0005464636578055697	0.0003645042149052517	0.00044478780312787007	0.00035122974242850316	0.0003101456942709335	0.000293474617802904	0.00025388637031164483	0.0003088257500379849	7.159889419747967e-05	0.0003321366497713537	0.0003265433460047327	0.0002189297063012315	5.689432949628036e-05	0.0013206555586603894	0.0008958716511801653	0.0008140160829572638	0.0005520293302761562	0.0004906159427184426	0.00019048754373181688	2.986755724549806e-05	0.00028910133163276904	0.0004536254445041834	0.00022560887955480448	0.00020416111436758277	0.00022293710705736396	0.0008511060640609072	0.0003323673586662826	0.000753851996068913	0.026475628850358646	0.00044105543956393737	0.0003303953689969923	0.0006217053427322342	0.00031445727555945305	0.0004644539899856383	0.0004503512800482868	0.003284881845464203	2.5407568040212645e-05	0.000252287596621922	0.0007092031441764928	0.0001990999239808111	4.2052637826668736e-05	0.00033319318458578575	2.628674705494715e-05	0.0006242872649901771
SHSU_active.final.134	0.0	0.0	0.0	0.0	5.394496600963692e-05	0.0	0.0	0.0	0.0	7.306668419983414e-05	0.0002185880179495435	0.0	0.0	0.0	0.0	0.0	0.0	6.706735106847318e-06	0.0	0.0	0.0	0.0	0.00013668080925613912	2.1946685624308595e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014654133866096093	0.0	0.0	0.0001049203308388748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7045156584072314e-05	0.0	3.466324085937139e-05	0.0	0.0	0.0	0.0	0.0	5.8753776589043626e-05	3.097530797086232e-05	0.00012338168292931273	0.0	1.924735279914829e-05	0.0	3.4496463115758557e-06	0.0	0.0	0.0	0.0	0.00043207198120685927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.553522029367721e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.319	0.0	0.0004085435986455827	0.0017063248740255368	0.0007904004299658542	5.032997127704169e-05	0.00028331443968834997	0.0005773153817212918	0.00022773861406034669	0.00016195234445288634	0.04072794348917756	0.0027463923998799753	0.000495089330615903	0.0	0.0	0.0	0.0	0.00014382745806836174	4.380110765708469e-05	0.0001527405161230985	0.003713719099192296	0.0007968804241213184	0.0006223252408345607	0.004527010937783409	0.0018701403975604812	0.0001688593785049866	0.0003480550418144974	6.975075673449141e-06	0.005506955531669433	0.0014178401209202706	0.002447789164533412	0.0	5.114151672214847e-05	0.0	0.0	0.0	0.0	0.015514911099280286	0.0	9.864474554004673e-05	0.0	0.00011211587630504552	0.0	0.0	0.0	0.0	0.0004699341910473999	0.000185641511164861	0.0011259436897958371	1.2568066030574794e-05	1.9499354420202257e-05	0.0	0.0	0.0	0.0011385348181810527	1.6253684743909504e-05	0.0009409014679506656
CMU.bins.119	0.012594734929480607	0.0024177690552637447	0.006524900047859799	0.08747667786144608	0.002740255697300546	0.006694443047475147	0.10703241217308976	0.0511610394191877	0.1551901738494194	0.0007028701627920247	0.09436512343184252	0.04957874708000883	0.05860005611352592	0.04046569755314532	0.07230822814503779	0.07821569491024923	0.06264634480298453	0.0462737178070794	0.05845362386233663	0.0554964310217541	0.01641151737783041	0.04849392850655673	0.03347734871642279	0.10703670841345829	0.0002931316774047294	0.016975244039365078	0.008543019150458365	0.007821663914494107	0.007010987414480039	0.002941784676650622	0.005663945813622198	0.0002905501845645718	0.0006770509867280158	0.000497471779474335	0.0003258778404682006	0.0001992199645038997	0.00012152316294496062	0.0011532180222966124	0.0004470099751047954	0.004616102863593131	0.0020435907972000227	0.0005164571292319454	0.0004875621723045243	0.0017625024376488505	0.0009011598631116941	0.0016686485232923084	0.002460930817750999	0.000501711529130714	3.5701413246207194e-05	0.001144743648548469	0.01136674510528939	0.000839295814626409	7.386269974703021e-05	0.0024949362589768787	0.00010003720904279083	0.04111952728066615
SHSU_advanced.final.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6688657097943445e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU_advanced.final.240	0.0	0.0	0.0	0.0	4.4852901682186005e-05	1.1476500367055816e-05	0.0	0.0	0.0001984510677100908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011836022387683334	5.546017829202062e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.498505851972166e-05	0.0	0.0	0.0	0.0	0.0	1.2708188262224862e-05	0.0	0.0005682744319152013	1.7149453635661422e-05	2.914187423811151e-05	0.0	0.0	1.8030550339133886e-05	0.0	0.0	0.00041359795575707036	0.0	2.8000867840181058e-06	0.0	0.0	0.0	0.0	0.0	7.242442668240179e-06	3.225034635735781e-05
SHSU.bins.101	6.65296249098291e-06	7.337627257256017e-05	0.0	0.0	1.8078987662679203e-05	0.0	3.888316378944876e-05	4.090291713716393e-05	0.0	0.0	0.0	0.0	0.00011498538060070144	3.736565127686166e-05	0.00010976718272544889	0.0001337322900039502	0.0	0.00010788865654479563	2.2860758426330806e-05	8.51490562245346e-05	4.770778947046149e-05	4.2473532691963854e-05	0.0	3.677579901908228e-05	0.0	3.462218115942575e-05	4.0088140628518114e-05	6.38112889858684e-05	2.829452142627179e-05	9.018130395656566e-05	0.0	6.123503010157363e-06	8.561521967640252e-05	5.830392701431169e-05	0.00013450386781095017	9.06912074980019e-05	2.048932381049026e-05	6.481249249338567e-05	2.2779065279308753e-05	7.373317483465052e-05	5.369731780921704e-05	0.0	6.135304409853741e-05	2.907052932219726e-05	0.0	2.8134111450843422e-05	0.00020005230892647502	5.947784030843032e-05	2.2572790258870396e-06	4.903044651318857e-05	2.953480067522723e-05	7.959869759357217e-05	5.604107043013986e-05	3.50547596387191e-05	8.757709017269964e-06	5.199700341304405e-05
