OTU ID	43741_S2050_L003	43743_S2060_L003	43760_S1400_L003	43777_S2152_L003	43778_S1426_L003	43796_S1403_L003	43798_S1402_L003	43813_S2027_L003	43832_S1421_L003	43920_S1386_L003	43923_S2252_L003	43941_S2089_L003	43942_S1432_L003	43956_S1429_L003	43958_S1405_L003	43976_S1434_L003	43978_S1428_L003	43992_S1415_L003	43995_S2056_L003	44103_S2045_L003	44121_S2207_L003	44122_S1410_L003	44136_S1411_L003	44138_S1379_L003	44157_S2105_L003	44159_S2113_L003	44172_S1413_L003	44175_S2028_L003	44193_S1997_L006	54887_S2265_L003	54900_S1470_L003	54923_S2055_L006	54939_S2245_L003	54959_S2281_L003	54973_S2092_L003	54975_S2147_L003	55067_S2079_L003	55081_S2037_L003	55082_S1569_L003	55101_S2018_L003	55102_S1506_L003	55116_S1480_L003	55119_S2071_L006	55136_S1468_L003	55139_S2149_L003	55152_S1471_L003	55154_S1499_L003	55173_S2230_L003	55247_S2156_L003	55261_S2103_L003	55263_S2051_L003	55281_S2047_L003	55316_S1580_L003	55352_S1573_L003	55355_S2015_L003	60825_S2044_L003	60826_S1877_L003	60842_S1832_L003	60860_S1831_L003	60862_S1827_L003	60984_S1815_L003	61004_S1818_L003	61020_S1873_L003	61022_S1876_L003	61040_S1874_L003	61092_S1871_L003	61202_S1878_L003	61220_S1851_L003	61222_S1824_L003	61237_S2054_L003	61239_S2048_L003	61256_S1834_L003	65090_S1706_L003	65109_S2188_L006
CMU.bins.224	0.0013045159794327884	0.0011453624905143089	0.00035506496157831403	0.00023724327373760454	0.001124148921132201	0.00095035273892235	0.0006445230103046667	0.0008608384931299768	0.0004388843958843484	0.0034967670008817166	0.008818781843633279	0.008192390687910294	0.005705696562823497	0.01829354464433812	0.004073083968537439	0.004069622698987559	0.0019572015668073753	0.0007582690743401618	0.0002927919360807029	0.0007068655132103985	0.00021800713788641928	0.00022652724561091496	0.0002495810692908446	0.0011274867995973005	0.0003921245618984418	0.0005401423194556118	0.0002099073615040513	0.0007591644954921554	4.815479216127292e-05	0.008729299791221307	0.00020582070088467685	0.0002762871160782603	0.00018225468298938057	0.00016202957070211139	0.0005103855527510009	0.00040388755566772675	0.0026288780035074745	0.0013586909487612797	0.00015227306269331934	0.0005018371656323666	1.695098889878192e-05	5.976856288838044e-05	0.00021519441946146455	0.004013674668006797	3.4284554436770914e-05	6.572947084673888e-06	0.0007257221982409049	1.2979132641270662e-05	0.0032997152998286306	0.004776684665639716	0.0034149616527958037	0.004712870958715303	0.001747669145784127	0.0025909731135410536	0.0030813782872334793	0.0	0.0006906352120825385	0.0009844243236851163	0.0005738456660811304	0.001016301926158538	0.0002508255681608844	9.11426629802014e-05	0.0001229807163743253	0.0	0.0	0.002420270285092538	1.9498312685128903e-05	0.0	1.1671414686607146e-05	1.552581466871336e-05	1.441649127088027e-05	3.016592935625269e-05	9.198769218205805e-05	0.00011328868376605572
UTK.bins.186	0.0006652085255412283	0.00047907892872150267	0.00042008475454250274	0.00028375895682435684	0.00017869052335909593	0.00014079224095150792	0.0004159357689169471	0.0	6.554392386562334e-06	0.0004932826411925864	0.0004715579712227341	0.0005334858847965004	0.00024119163111009447	3.840278485636221e-05	0.000234037976921997	8.995582229424737e-05	0.00017942716945444428	7.522473392231845e-05	9.805824203647357e-05	7.454884717466213e-05	0.0002093337591640529	0.00015381400590897532	0.00027187328101387434	0.0	0.0002403461198703087	0.00018221747644284154	0.0001352053102923566	6.671060081650796e-05	0.00012682670881999228	4.6061850068254433e-05	6.762294343277026e-05	2.0465593228029587e-05	5.606424399572614e-06	0.0	0.0	7.9567681266341e-06	0.00018491343245029192	0.0002434915183437163	3.732159930722732e-05	3.319012140427518e-05	1.1771454096353374e-05	0.0	4.444306401928227e-06	9.998232162241383e-06	4.883813056508869e-06	0.0	0.0	0.0	0.0	0.0	5.2049128611489306e-05	0.0	0.00010001255400692823	1.3630894597330064e-05	1.7152987372267044e-05	0.0	0.0	2.2231667309916717e-05	8.855596476563405e-05	5.286600256251594e-06	0.0	8.439091424100945e-05	0.00026991523692602233	0.0	5.425001642314555e-05	0.0003100166702281107	9.02695346534479e-06	0.0	0.0	2.875135879387822e-06	6.67426979948541e-06	1.1970546363605668e-05	0.0	0.0
CMU.bins.256	1.1758430209160881e-05	2.305331875806416e-06	3.135232360735566e-05	8.763255313652992e-07	2.000439237605057e-06	7.880842193510881e-06	0.0	2.799426928054231e-05	1.4675275865512554e-06	4.6855858411580465e-06	1.297931335452022e-05	1.5716775319728508e-06	0.0	1.3511741782877252e-05	1.4971729722236997e-06	1.1189498797602283e-05	8.034743632170867e-06	0.0	5.811678520696939e-06	0.0	3.2362485232838284e-05	6.2616303909117994e-06	1.0652666823375511e-05	0.0003506150487777299	0.0	1.1284684779706025e-05	1.5136220271727187e-05	2.8695741049696656e-06	6.655426363781198e-07	1.085604000945887e-06	1.2387906460760995e-05	0.0	6.652969474160395e-06	1.1996759051984715e-06	1.0431952078196494e-05	0.0	1.1291484592168729e-06	0.0	0.0	0.0	0.0	1.7701206336242383e-06	0.0	0.0	5.467428302261505e-07	2.2711035129887765e-06	0.0	1.076299770252226e-06	0.0	0.0	0.0	3.0342938172509164e-06	1.7914246344121591e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.551009440804202e-06	1.0399912606726913e-05	7.55804608862559e-05	8.498529643776171e-06	0.0008359663496213239	0.00023078509500498395	1.1899315301492098e-05	8.084535625563457e-06	2.8007569295264153e-05	3.6294651135145354e-06	3.00413300986954e-06	4.4831027622948615e-06	0.00012864984166614595	0.0	2.3486288780754696e-05
CMU.bins.171	2.5082856913454987e-05	4.773047293558078e-06	1.7446983112056727e-05	1.4020197902212246e-06	1.6002363300818825e-05	5.0433754758703266e-05	2.5912002424451328e-05	0.00012316586763238556	3.287024493860817e-05	6.425487439171125e-06	1.597339428289632e-06	1.0058011844565423e-05	6.646019306137912e-06	3.93040496417726e-06	4.790606551075928e-06	2.1482289771701055e-05	0.0	3.892278307468707e-05	0.00012397343257468025	9.951962622829086e-07	3.3922320003066544e-05	0.0	9.7388867527468e-06	0.0	4.9459025626361746e-05	3.749717226799895e-05	1.210811031725179e-05	8.711108800814304e-06	7.098609254825869e-07	0.0	0.0	7.331062365255361e-06	1.2049803858795425e-06	1.9193432083169555e-06	0.0	2.8502246871482223e-05	4.0144589215931526e-07	0.0	2.9709140672347146e-06	0.0	2.8111329782473743e-06	1.1327956495087485e-05	4.245367383936846e-06	6.446711994181216e-06	5.248353210011891e-06	8.72040496973403e-06	0.0	0.0	0.0	4.648373474621294e-05	0.0	2.9127122925182065e-05	2.866072855113139e-06	6.103468767464865e-07	0.0	0.00015112126175421175	0.0	1.5927398237032067e-05	9.516600437492782e-05	3.787470370157256e-06	0.0	0.0	6.042963535643637e-06	3.992386359402828e-05	3.8866252422441094e-05	1.586461173462206e-05	0.0	0.0	3.871150227732411e-06	7.552698784684897e-06	1.4344901279466803e-05	1.4293390852022165e-05	0.00042714394369746343	7.515066749823364e-05
SHSU.bins.544	0.007398124114894353	0.005727752352235514	0.007760123160274746	0.0005205821107147183	0.002163409740668642	0.012387261203890542	0.003807739156270353	0.0010929976452151147	0.0004041638738366154	0.0034508939877514566	0.0017439685758089867	0.003591442401571336	0.000840595638720651	0.00017120781923570932	0.0007039751809800955	0.016700973712794106	0.0007016213805564672	0.0011313627613770223	0.0017458705362582393	8.304516685265883e-05	0.002550521124295026	0.0005608065663238321	0.002514679394366863	0.012953300846508559	0.0021227052689424875	0.0011268156780028678	0.0016267640441536948	0.00038452064706624944	0.00019745027145737795	2.00535606285682e-05	0.00022189822407835144	0.011311573020611204	0.00037732909689242966	0.00043314142187690137	0.0007958325822534357	0.00044277137139968743	7.500418721859576e-05	0.0001831028439533527	3.118376440790721e-06	0.0005091549748395757	4.721063342884863e-05	1.1890224569296808e-05	1.3368257208980532e-05	4.511131275587941e-06	0.0006537177752718803	7.017491985086107e-05	0.0	2.7111398250669962e-05	0.0021161481922838056	7.318645487706525e-05	2.9355248576980606e-05	0.0003057284221927737	4.813330749024532e-05	5.7657749526665214e-06	0.0	0.010786305838958869	0.0005025378424095167	0.005249439726049903	0.0035627270894143274	0.0026277813261993722	0.0034230474831314904	0.006219178538643038	3.8057450926664496e-05	0.0006704883595936895	0.0013054525454824445	0.0005395271910571595	0.00013576318691915852	0.0014109903171484349	0.00026005097529830463	0.00042808976115660014	0.00027102436749322896	0.00021003985374080152	0.006404938455650687	0.01072778835662387
UTK_active.final.44	0.0	0.0	0.0	1.650626199827157e-07	0.0	1.1875331236791462e-05	0.0	0.0	0.0	1.3112419753175773e-05	0.0	2.9603754485810095e-07	0.0	0.0	2.256031259517142e-06	0.0	0.0	0.0	0.0	1.5622196407932048e-06	5.885524133031808e-06	7.862836723723179e-06	1.6052101240713456e-05	0.0001761093443174629	3.278086179889776e-05	1.2426347757419054e-05	0.0	1.7739699557923513e-06	0.0	8.179273593403886e-07	2.0740944120026773e-06	3.4524035010808926e-06	0.0	2.7116194117500703e-06	0.0	0.0	3.781044868008648e-07	0.0	0.0	0.0	0.0	0.0	2.4990774260082155e-07	0.0	0.0	0.0	0.0	0.0	5.425303492970202e-05	7.296835889233162e-06	0.0	1.3716779790334557e-05	3.3742843230299494e-06	5.748592851913571e-07	0.0	0.00014233442107077128	0.0	3.7503278331321684e-06	0.0	1.7836262214102626e-06	0.0	0.0	0.0	0.0	0.0	1.494218316861429e-06	0.0	0.0	0.0	0.0	0.0	1.3462319035057506e-06	1.4368150778865236e-05	7.078116235297819e-05
SHSU_advanced.final.69	0.01885448392144071	0.0010303117316468238	0.00558247339591888	0.0009310918614520905	0.0019142452359847478	0.003016507106133915	0.005948781856596585	0.0059114963262501125	0.001048469261836201	0.0017944402136236988	0.0038799808113000036	0.002922537145403749	0.0018903988870781051	0.001326537884153585	0.0018829276165980597	0.018233098411230293	0.0032025956547923574	0.0002800629179838398	0.0034380376714011666	0.0002262358814258526	0.009349819622723137	0.004394001569113006	0.008010402019147201	0.03624153977269088	0.01158817510087522	0.00784308434689123	0.008475333272024632	0.0024383541643321184	0.00031795384183189694	0.0002405705915693347	0.0059835121885780254	0.0011637857992360507	0.0024829398769603416	0.001666735007222346	0.0009628620395167987	0.0016816840154118037	0.0008147488870406473	0.001523221115213319	0.0005945410933826937	0.002583506320110159	0.007309553843654786	0.002712704958028497	0.0004899427643087872	0.0003646481788596794	0.002403500512082171	0.015406184479894105	0.00026645582592222414	0.009077271749113923	0.03100737381748502	0.0011671481183014993	0.0010061635398482982	0.004418635198860423	0.0008700058138871507	0.00013394551586973094	0.00034509388737089924	0.03282493655312357	0.0007146025607666759	0.004487425475494664	0.008060099123583662	0.006509852408099878	0.0476489044531631	0.04721439318327865	0.0007745076264014784	0.06971587079864276	0.04644035394575639	0.00588878361339337	0.01827599289293317	0.034936023852573585	0.01773618704338618	0.022842815397703366	0.007896057052943758	0.0161930824336339	0.019346256355781022	0.0743510424716517
CMU.bins.146	0.0014137124442285798	0.0011085371036799825	0.000750222318818218	0.0003225526827188369	0.0003732086270157251	0.00022054141582615605	0.0002266207012037206	0.0	4.5631117691213814e-05	0.00034966337008435623	0.0005626800386088578	0.00066645845596213	0.0003422895357670026	8.211680044812942e-05	0.0003025939348081671	0.0002922568124759099	0.00012491570873443718	6.982781933628305e-05	0.00010641665221006104	0.00015666791406241938	0.00013532653006570111	4.542962107044318e-05	8.990610694910372e-05	0.0	0.00016198687947419053	0.00021997783570570266	0.00018825756825473127	3.500413818127224e-05	5.173576728089975e-05	8.438907897965644e-06	8.559733200324235e-06	0.0	7.806292156358269e-07	0.0	0.0	0.0	9.245526122481195e-05	0.0001977696398771205	1.7321993893697763e-05	3.697068399469962e-05	1.639038570369737e-05	0.0	5.156815466365167e-07	1.183316555906843e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.529522008926542e-05	0.0	7.10205015419073e-05	9.489716415856266e-06	2.653724902883938e-06	0.0	2.406467067879423e-05	0.0	0.0	4.048534502564426e-05	0.00016168684724497716	0.00017625684708614888	0.0004198670329962124	0.0	3.7768452636473626e-05	0.0003545798175723284	0.0	0.0	0.0	2.668862230645846e-06	0.0	5.555863076376159e-06	0.00014824238740102777	0.0
SHSU.bins.64	0.00010782186523895305	2.2382804997783713e-05	2.9999248753772296e-05	6.328097699083908e-06	2.476375046551889e-05	0.0	8.910883433745027e-05	4.813130879830726e-05	6.0555876571440275e-06	2.946214943296871e-05	3.3645201957906474e-05	3.7831183176662516e-05	2.2855008052778232e-05	5.7444154322644515e-05	0.0	0.00019084499243651452	1.105148311860325e-05	0.0	1.9540257405812068e-05	1.0980142583861938e-05	4.451331344295835e-05	8.612624411302598e-06	2.9304686265044184e-05	0.0012860202854798935	0.00010394077399614082	9.31299081819645e-05	0.00013012057952921225	3.7648194817287014e-05	3.6617136997774634e-06	4.479622653348143e-06	8.708865729948249e-05	0.00011344868017728426	3.073325419037409e-05	5.775381025026054e-05	0.0001926833499148262	3.4305763234465637e-05	1.0353999376951691e-05	0.000262454846002809	7.66252332590222e-06	2.044283078528095e-05	1.2084013205120953e-05	0.0	4.562313012600351e-06	4.310758932254943e-06	1.0528332433341076e-05	1.6243844669101807e-05	2.2740779677802416e-06	1.480409959083053e-05	0.0006933095629975734	0.00040629317156012804	2.0036685615911073e-05	0.0006594212741427068	2.710438395562238e-05	9.445159413903698e-06	2.465180109783948e-05	0.0007145754555796789	7.096794210369675e-06	0.00021224463978741716	0.000327266580655927	7.814835970093882e-05	0.00031470299731902075	0.0010395808058707595	5.195289770918255e-06	0.0013042967213978626	0.0011360857785030361	0.00010911374695285746	0.01997700660374706	0.043025099670755955	0.018740683102478773	0.023557521566586744	0.007354385117912108	0.011944324369380803	0.0006557617842674618	0.001486005949399296
SHSU.bins.175	0.00524817230802441	0.0027805422059110053	0.00207021577598133	0.00898305973373142	0.0017869003335908673	0.0012773998179035574	0.0007133763667469172	0.00030825888915819006	0.0002507984047914881	0.008302430376409627	0.011044117047154342	0.010990332922851882	0.012412663571768864	0.006843008370691341	0.005950832684539757	0.0023420347390238597	0.00719121777577212	0.00022090893771766583	0.00023208955482003588	0.04804817417901508	0.002719144599455915	0.005942561023861219	0.0018178436405064066	0.0016472735533102898	0.0027152210207071455	0.001433020572025289	0.0021534090231954696	0.010706222526163637	0.012101030024994078	0.014941706507620242	0.00026675621298904106	6.458546440800319e-05	9.642573687230952e-05	0.00012047735052205606	0.0003728399085349433	0.00010044001397531236	0.003778050167321159	0.001889014562953525	0.0001014214118123964	0.0003718324597167124	6.191406154550091e-06	0.0	2.2206829008311445e-05	0.0021873769730473285	7.706182844971335e-06	3.201056223043184e-06	5.243194242331861e-05	0.0	0.009388125853052055	0.019281297650340014	0.005692530754456624	0.013739070794869102	0.006755852244166905	0.012728161557770696	0.012441218544699546	0.00141456261002468	0.0347978080895203	0.03386919913641283	0.02054071178587961	0.07340736911241642	0.00615652239125603	0.0018309600580901806	0.004921138214668279	8.79307747009398e-05	8.560125331075164e-05	0.013536214305903264	1.4243655578463176e-05	0.0	1.278907775235714e-05	9.829490322685364e-06	3.15940342105989e-05	0.00011333015504015529	0.00016799408572235066	0.00024827444825338747
SHSU.bins.131	0.001734290240876446	0.004930307237335094	0.008551616074627061	2.7618914957676242e-05	0.0013077966245844841	0.003934784947117667	0.0013759963287448215	0.0014367703223408586	0.00015795045931553902	0.0018271270229796642	0.0014946431650460768	0.0004364095866450599	4.450326704996956e-05	5.753434630116996e-05	0.00017904587059611204	0.005593437399059378	4.00362031842648e-06	2.3312715810011494e-05	0.0011377630236290624	1.5291186420477047e-05	0.00012789459616046348	0.00014456433976311447	0.0003154528443822651	0.0021547244081217914	0.0007262778183001205	9.68891121085792e-05	0.00015461516320549408	5.426192253021368e-05	1.1054407282303485e-06	4.2734569291320195e-05	0.004290745852323196	0.0011621886993743319	0.0005324173379456445	0.00023433163101541283	0.00033416501453769194	0.00010297437869713059	0.0018862239330175237	8.602424474430639e-05	1.0178298174755713e-05	0.0008812927545232106	4.377675123389048e-06	1.7640606328244268e-06	0.00029634502680045443	2.454032930714978e-06	0.00026535213173626144	4.7529883735880934e-05	8.238301409657715e-07	6.918371808783607e-05	0.0008970185115075869	0.000637009115410381	0.00015969117505907585	0.001711531248168073	3.0349969112100993e-05	0.0	1.1056946595358544e-05	0.009389885730345313	0.00011569288764819437	0.0011731896857523944	0.007814999038071037	0.0011041222370601037	0.0017101116420264835	0.003982635956290527	5.269869559016562e-05	0.0015667345055823119	0.00622196378693483	0.0004941079031876086	0.00010876759150862843	0.00013955868136861877	0.0001302134276602085	8.810472081893757e-05	3.8720565355839904e-05	0.0001558100956843689	0.018339844441314965	0.024599586817764064
SHSU.bins.267	1.3676581590761728e-05	9.306040672939328e-06	7.134813727939667e-05	2.930432234485685e-06	9.423426177145336e-05	1.8332874821775466e-05	0.0	1.2210363739407316e-05	1.7069251006703462e-06	1.3235581788428517e-05	1.4612767769883789e-05	1.713811143907728e-05	4.83171222256485e-06	7.143591599122985e-06	0.0	5.986825821629837e-05	0.0	1.0883544248306307e-06	2.2532442467953767e-06	3.617582162896714e-07	3.050280550677874e-05	3.641538982648161e-06	1.4160499094506041e-05	6.796850394740472e-05	3.129603517037107e-05	1.4640042714204407e-05	1.540471231202395e-05	6.932118445713069e-06	1.2901880828107047e-06	3.1567476396200373e-06	0.00012647673512361691	6.928673000095399e-05	0.00012746246908431263	2.7907578120929955e-05	3.2934386403940095e-05	3.5226336133419965e-05	3.020696593456665e-05	1.585281140278724e-05	2.1598808126749237e-05	5.531853400694491e-05	4.2918064935075876e-05	1.4412150902145941e-05	8.487645767594335e-06	2.08302845048067e-06	6.931669518834051e-05	0.00041261612320026106	1.1538153292261041e-05	5.5082588477576204e-05	0.00012563209141555997	2.8161738028723396e-06	1.8637954921957685e-05	3.176349646148609e-05	1.4585605209229064e-05	1.7749094777796927e-06	6.452418063866468e-06	0.00010986643354541121	3.0006245352588116e-06	2.0263874662893703e-05	6.91864959105246e-05	7.847532974152721e-05	0.0005322437263400493	0.00048350440971135355	5.162108976213358e-05	0.001161000830033446	0.0016812371722175947	0.0001787724496958603	2.8210053204062452e-05	0.00019545881393329717	4.6436952731797684e-05	2.9700670018198225e-05	1.3905147332211067e-05	7.585731329317771e-05	9.981562151677016e-05	0.0003004934799893048
SHSU.bins.238	0.00012218797060741695	0.000824646505175482	0.001855632099201494	7.080186425622098e-05	0.0014551328273541692	0.0008189389073681066	0.001884990976368804	7.272575631609616e-05	0.0004208956548234156	0.00011129220685523513	5.412283662867146e-05	0.0002188504383767444	0.00021367660984266044	7.786230146111839e-05	0.00029248863364572805	0.0007953263434581427	0.0008265827592831296	0.0002936486895283674	0.0007179956149113329	4.093845244846749e-06	0.0006343220465610767	9.109494204267524e-05	0.00031627819444605883	0.0008501315242957877	0.0008019223493754034	0.0008343857237115391	0.0003381698507543911	0.00012615817763285587	7.83813137301633e-06	2.707457004773515e-05	0.0002631794022785355	0.17980461443199505	0.1377477298173482	0.05685954024638547	0.11183246155846643	0.01638001920206521	0.11997930754346486	0.018742445569880715	0.019041879585275718	0.1849252499657162	0.12861846475799488	0.05476331722777761	0.15495135401328292	0.004103968887534038	0.2684547730427425	0.041259786319613655	0.0012576120503694252	0.19324952465878995	7.482728679918142e-05	0.0	0.000360274461170831	3.783707069700232e-05	1.1169369097102304e-05	3.9643031737228215e-07	0.0	4.90778438172747e-05	2.6807871528186194e-06	5.689814870848113e-05	2.060395078214168e-05	4.182039019136996e-05	0.0002593702453729357	0.00037306280033499875	1.7662509181357618e-05	0.00031117494124735333	0.0004796408664868185	8.449550184695283e-05	0.0005712713028792511	0.001338790100919985	0.000621051236535264	0.0008611567034892966	0.0010435321748383337	0.0007631284919285044	3.9633880631556126e-05	0.00029286957973586345
UTK.bins.42	2.9378772528480577e-05	5.8954694922739136e-05	3.5761486130238866e-05	8.210715014558372e-07	0.00037111316697633376	0.00011814304240713569	0.0011077729036485502	0.0006426149441713053	0.0003904992930307112	0.0001229242551846833	0.0001453078479922665	0.00014063151180874648	8.951921412355487e-05	0.0004856761843613262	6.172206410004952e-05	0.0004948439026012602	0.00012045020949464066	0.0	2.662116655286839e-05	9.519418639222133e-06	8.3646827678389e-06	0.0	2.8517152204173393e-05	0.0	2.5746609558724036e-05	4.229269717438311e-05	5.6727414513962374e-05	0.00032649781505376886	0.0	0.00026649468203997136	1.0317173049425953e-05	0.0	1.6936281207057062e-05	2.2480693097414012e-06	6.702307692718352e-05	8.012114620559052e-05	9.215947515690878e-05	1.7026766876935763e-05	0.0	5.570166896543715e-06	0.0	0.0	1.3674291236657227e-05	0.00017031335683237022	0.0	0.0	2.1687063970747466e-05	4.033747888511525e-06	0.0	0.00016333494856681492	3.821652863810506e-05	0.00017057848469991118	1.0070831382610158e-05	1.429762162654723e-05	9.595728648833467e-06	0.0	0.0	5.596583140192914e-05	0.0	4.436150550681105e-06	0.0	0.0	0.0	0.0	0.0	0.00011149046841122816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.466	1.949152371606335e-05	3.506754946278157e-05	1.6947248166133194e-05	1.3890987949193387e-05	0.006065896614029151	0.005545576643594662	0.004117779685279233	0.0030018290734633545	0.0009323198149859853	0.0	3.7238096671958648e-06	2.6378782215011043e-05	5.164524837895314e-06	3.054260972785655e-06	0.0005397935220938523	0.0003171779375707546	0.018799633799563502	0.0005165144789088705	0.0009425066695739786	5.001017210465703e-05	1.2486586660661103e-05	9.082203715638888e-05	0.000688683153230318	0.00029060067412200997	0.004862606183475227	0.004268255316677254	0.010890951634573922	0.06796572464372552	0.04985237474392678	0.0	0.0	0.0	5.9303574226594794e-06	1.4914946064629892e-05	4.076129421289172e-05	3.543790811019699e-05	6.551118503930186e-06	2.2593013125085293e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.882059494184048e-05	0.0	0.0002216048024053351	9.248689405294033e-05	0.00019205132297166482	0.005167099401896992	0.0	2.475391213924721e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4518873180990116e-05	0.0	0.0	0.0	1.0671087521552795e-06	0.0	0.0	0.0	0.0
SHSU.bins.220	0.011587516764262232	0.048611582620569756	0.1420816246253048	0.000596448583129432	0.03020437056779384	0.04902573084919471	0.005061136473544223	9.240774073176904e-05	0.008195527483352543	0.000601840872265274	0.0009417327629405278	0.004242571356246256	0.002709820424823406	0.0006394823877403306	0.001660543391016624	0.018058523445591394	0.0003182675258183592	0.002579243691715783	0.005814897120763784	6.401176757400847e-05	0.007010228467357034	0.0010013135827739278	0.00642997649699153	0.03262661009460037	0.00865681783424095	0.014532218716309291	0.0038305652749123045	0.0006759929069416944	7.89497945904038e-05	1.5699250229156884e-05	3.807917356413081e-05	0.0017373017495793763	7.403250527633293e-05	3.394346014708482e-05	7.12132713602619e-05	0.000103052378688569	0.00045216215380216934	0.0006398592084325438	1.7513481859358787e-05	0.0021642667655293983	3.866699845574542e-05	0.00022927129025970637	9.655999873256377e-05	3.434368142724594e-05	0.001872835588626214	0.0002810226634763988	0.0	0.0002118152841456522	0.000249013822626641	9.134024360632909e-06	0.00017768838112123137	0.0001221004248382667	1.7458615462539187e-05	1.6790583735793265e-06	3.219673082172425e-06	0.0017223214339621613	4.5417291506486236e-05	0.0004913663615644535	0.0001870004889467751	0.00021285108642224833	0.0018832229855438875	0.004312569194679454	0.00012586842991349433	0.00484821850782696	0.0019245705247761076	0.0004688548676921928	0.004841716476868981	0.014767110319204864	0.0041320046430779805	0.0092405501835202	0.006159932861175189	0.004009617516921435	0.001498812272617444	0.0018311140608717248
SHSU.bins.530	0.008571758236522576	0.0076169025768336295	0.003909314576971897	0.021216371285661124	0.0011225804211027158	0.0007958165488541436	0.0022780285131432823	0.0001514408439759048	0.0002117038224857834	0.028609531188923277	0.02153863529101787	0.011690676981659365	0.009684039446079297	0.0003189578740566724	0.007818492899381567	0.0019241071212833828	0.014036497610436472	0.0007208181125161569	0.0027741255576130396	0.0004494235029672316	0.0061737827905698145	0.003044103231586931	0.009128247705548737	0.00101158584991828	0.00340749544751422	0.001108235178365587	0.0011627321745092396	0.0009149607740449811	0.0009377022194684131	0.001791595441432484	0.00014296512839890766	0.00019830876282985222	4.164952296838192e-05	4.6727260202479966e-05	0.0	9.251996984464729e-05	0.005246493904429526	0.0022676457158787478	0.007980216868931172	0.0020454239784044935	0.00022305797762204156	0.0001634275215695075	7.320999662086758e-05	0.001944735520573113	8.833720319762403e-05	0.00030927948985895015	3.10057933800338e-05	1.5526582570861872e-05	0.0002077558588777361	0.00011875518168732728	0.0017189897238797194	8.754473380877872e-05	0.0022754657086108084	7.594680332812411e-05	9.603248648558263e-05	0.0	2.2329403774064377e-05	0.0	5.7206352618646915e-05	2.7320754391459118e-05	6.001115741961957e-05	8.177365472975125e-05	0.0003351031465231174	3.599865083057731e-05	0.0004205402580093686	0.0015906994760628542	0.00013995181620705762	0.0003694028230307095	8.377317492821667e-05	6.0672164336689233e-05	5.604971327737497e-05	5.155240664609279e-05	0.0	0.0
UTK.bins.84	2.464452905476895e-05	2.6006189702364838e-05	2.571314321757306e-05	5.510077396518646e-06	2.2011812413786855e-05	2.477619840767337e-05	0.0	0.0	0.0	2.3148406625782317e-05	1.9879409884878104e-05	3.458788990432506e-05	6.5298789007880965e-06	1.7377753862386347e-05	1.4120689624339642e-05	5.628502692157575e-05	2.5260065699744096e-05	0.0	4.060236084322983e-06	6.518699752946825e-07	4.385464353998383e-05	1.3123745531614377e-05	4.7843490697962145e-05	0.00018371353364030982	3.9595720093959385e-05	7.368383856158095e-05	4.163780824923127e-05	1.0872086503330525e-05	2.092369085596647e-06	0.0	1.730921943834143e-05	1.4405909252694599e-05	3.236057930635435e-05	3.771606716343239e-06	1.40556614527257e-05	0.0	3.944307905488691e-06	0.0	0.0	1.8690234975152273e-05	0.0	0.0	1.5641920414603038e-06	2.1113526566061296e-06	3.437758447594463e-06	1.4280024225521037e-06	2.598897277476748e-06	3.383729906477326e-06	0.0	0.0	0.0	5.723621764327185e-05	1.4079933340652216e-06	0.0	1.34156945090375e-06	0.0	0.0	3.912271986380459e-05	0.0	3.7212836619411753e-06	0.00022887074532428208	0.0006831404724317143	0.0	0.0003922623063607044	0.0002673092478840525	1.8704851477410406e-05	3.177075759871386e-05	0.00013836702110076916	6.465955380379867e-05	3.170672049222322e-05	4.228269092859714e-05	0.00014324483845174242	8.99313923568209e-05	7.383740245457678e-05
