OTU ID	25237_S2128_L003	25238_S1254_L003	25257_S2039_L003	25259_S2215_L003	25439_S2295_L003	25453_S2144_L003	25473_S2258_L003	25706_S1262_L003	25727_S2076_L003	25741_S2063_L003	45075_S1891_L003	45507_S2219_L003	45707_S2218_L003	45721_S2160_L003	45849_S2108_L003	54509_S2061_L003	54528_S1905_L003	55391_S2092_L006	55427_S2122_L003	55441_S2116_L003	55461_S2026_L003	55462_S1886_L003	55479_S2297_L003	55515_S2105_L006	55569_S2264_L003	55590_S1890_L003	55593_S1952_L003	60371_S2038_L003	60387_S2032_L003	60431_S2069_L003	60445_S2068_L003	60483_S2287_L003	60501_S2191_L003	60516_S1722_L003	60536_S1731_L003	61869_S2035_L003	61884_S1896_L003	61921_S2267_L003	61923_S2174_L003	61940_S1999_L003	61957_S2205_L003	61978_S1930_L003	61992_S1893_L003	62012_S1995_L003	62028_S1937_L003	62030_S1901_L003	62048_S1615_L003	62063_S1904_L003	63598_S2231_L003	64080_S1883_L003	64082_S1895_L003	64101_S2167_L003	64116_S1612_L003	64118_S1945_L003	64136_S1614_L003	64138_S1998_L003	64152_S1929_L003	64155_S2280_L003	64190_S1863_L003	64208_S1857_L003	64210_S1865_L003
SHSU.bins.175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064651998446175534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.131	0.0	0.0	0.0	0.0	2.191283123529011e-05	0.0	0.0	6.8818146043782425e-06	2.3039520414936058e-06	2.612257568155516e-06	0.0	8.421192469608745e-05	1.1920200899185777e-06	0.0	5.289217126344058e-06	2.6747797190618175e-05	0.0	1.3784931249887986e-05	1.4324866889046103e-05	4.385950648252277e-05	4.4870396750989595e-05	8.055729149582712e-05	9.195824179493191e-05	0.0	0.0	3.009065511458247e-05	0.0	5.142605223952991e-06	2.2972540766737e-06	0.0005575770517137435	3.161073329318323e-05	2.0778460718565352e-05	2.484056233153804e-06	1.953525458444675e-05	4.2563604644838164e-05	0.0	2.079892762003891e-05	0.0	4.656316440674652e-05	0.0	2.7336440585727577e-05	0.0	0.0	0.0	0.0	0.0	3.1521463833252717e-06	7.529368045519828e-06	0.0	0.0	4.614797052206982e-06	0.0	0.0	2.4981753070285344e-06	0.0	0.0	0.0	3.5933241957623515e-07	2.2135743992159296e-05	0.0	0.0
SHSU.bins.267	1.4330285327059709e-05	0.0	3.3611209590406724e-05	0.0	0.0	0.0	0.0	3.2127764153039096e-05	1.41172680287657e-05	7.622084916680433e-06	1.5573423944745115e-05	0.0	2.3651038815858965e-05	1.9684030930956242e-05	2.2928951547706157e-05	1.7838873127128728e-05	1.3905866641060525e-05	8.938190810431123e-06	1.671891712256753e-05	2.047580802636538e-05	0.0	0.0	0.0	7.668937744065734e-05	0.0	7.023917193321237e-05	0.0	2.8509812567868685e-05	4.2898942166607015e-05	1.0836000118192207e-05	1.0541047097766104e-05	1.6490720014771237e-05	7.53793610060612e-05	1.1400052088994362e-05	4.1397559243637514e-05	3.5430608354522294e-05	2.427498072366388e-05	1.6708105539187276e-05	0.0	2.3092010376040866e-06	3.988132147780133e-05	5.8633558423742766e-05	1.6613915101585645e-05	1.0839726483489468e-05	6.895694387552311e-06	1.338528559616995e-05	2.0234228460637984e-05	4.3938586767013224e-05	1.1931793511159122e-05	3.7653918970401957e-06	5.3860471938066246e-06	7.598434860197692e-06	7.325505776362873e-06	5.831368483256586e-05	2.3140762087424012e-05	5.534530557131174e-06	9.113983800280636e-05	9.64587845174679e-06	5.167036231869819e-05	1.2516201761427967e-05	0.00013740414430075208
SHSU.bins.238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4351622174953946e-05	3.6035730520827862e-06	1.6343138682730656e-05	0.0	0.0	2.4858903704314297e-06	0.0	9.454585225842623e-06	0.0	0.0	9.582560868856544e-06	0.0	1.8293285703784215e-05	0.0021990042937490703	0.0	0.0	0.0	0.0	3.137616607675631e-05	0.0	2.681153229576864e-06	0.0	4.302665555716593e-06	0.0	0.0	2.5901785345701803e-06	2.0369824224924163e-05	1.4793985090159053e-05	0.0	0.0	9.951455321143414e-06	0.0	0.0	0.0	2.619188299644827e-05	0.0	0.0	0.0	1.1958544639214296e-05	3.2868100997014165e-06	1.5702056346193817e-05	0.0007675179399042003	5.046056789930351e-06	0.0	0.0	4.3631190498757e-06	0.0	0.0	0.0	5.428347667865249e-05	7.493667574074323e-07	0.0	4.472838557379079e-05	2.7279585883143637e-05
UTK.bins.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014148969781415264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7026580463861056e-06	0.0	0.0	0.0
SHSU.bins.466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6646135596534543e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2869340577430274e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0378811309403783e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7572093221190816e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.220	1.7214480990354122e-06	0.0	0.0	0.0	0.00022120118275354342	0.0	0.0	0.0	3.6339774499910367e-06	1.64810537391243e-06	0.0	0.0	0.0	0.0	1.90687484554971e-06	0.0	0.0	1.9326838752376065e-06	0.0	1.1068594635960426e-05	0.0	3.388301904131092e-05	3.8678387961044744e-05	0.0	0.0	0.0	0.0	4.055666149802603e-06	0.0	0.0	5.698167352849362e-06	0.0	0.0	0.0	0.0	0.0	5.248922156476144e-06	0.0	0.0	0.0	0.0	3.169550525646406e-05	5.987315396988948e-06	0.0	0.0	0.0	1.988727941844631e-06	0.0	0.0	0.0	0.0	6.161224251444541e-05	2.6399626671400437e-06	0.0	0.0	0.0	0.0	0.0	1.3965713518702472e-05	0.0	0.0
SHSU.bins.530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.375069104507713e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.493279602865933e-06	0.0	0.0	0.0	0.0	0.0011295661886492738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTK.bins.84	0.0	0.0	0.0	0.0001206735593020391	0.0	0.0	0.00014202388337056554	2.1709728751951117e-05	1.453633999993455e-05	4.120385684831064e-05	0.0	0.000265659308628445	4.3244756006406025e-05	0.0	2.6220293626326774e-05	6.027145842952455e-05	0.0	5.798223525728406e-05	0.00015816500846073053	2.7672293090020263e-05	7.077520514327873e-05	0.0001694202852079395	0.0	0.00041457137210606094	0.0	0.00018985116441362946	0.0	2.4334716898930974e-05	4.7105790673265966e-05	1.7898801239857482e-05	0.0	6.817076939162873e-05	4.114077854909115e-05	0.0001540675336295553	4.475780539979572e-05	0.00021547426566654598	0.00020996278625922164	0.00012042876388635664	0.00014689055652035554	0.0	0.0003233887314392774	0.0	0.0	4.3948478987449896e-05	9.319274009959391e-06	0.0	9.943934209258967e-06	9.501013814556118e-05	3.2250703272858045e-05	2.5443921898420305e-06	2.911616902008335e-05	1.026900191901449e-05	6.600105367825056e-06	0.0	2.084925188071719e-05	0.0	0.0	4.534274742280529e-06	0.0	0.0	0.0
SHSU.bins.202	2.72163768227169e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0556047770535184e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.66085854772877e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.996714946211589e-06	0.0	0.0	0.0	0.0	3.85266954932386e-06	0.0	0.0	0.0	0.0	0.0	0.0	9.46366850292405e-05	0.0	0.0	0.0	2.8892083479667184e-06	2.5948332099104387e-06	0.0	0.0	0.0	0.0	0.00021412545367403778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.791922550522061e-05	0.0	0.0	0.0	0.0	8.774586209599416e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.392676489278077e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.152339145531381e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001337917913670848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.851699624713968e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.829649687619923e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.900397554356177e-05
SHSU.bins.68	7.0546394764301714e-06	0.0	0.0	0.0	0.0	0.0	0.000659610322766887	0.0	0.0	0.0	8.049948386923963e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021134314710771738	0.0	0.10539627477941445	0.0	0.0	0.0	0.0	8.890750635526562e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.580173712348786e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0184024732508618e-05	0.0	0.0	0.0	0.00014097334059451182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2387543295915821e-06	0.0	0.0	0.0
SHSU.bins.178	0.0	0.0	2.631545384994605e-05	9.321231422038444e-05	8.009451548058786e-05	0.0	0.0	0.0	2.5263803261910717e-05	2.8644533712787075e-05	2.4386003084113185e-05	0.0002462450167674403	7.624752895864515e-05	0.00018493614874655513	4.142748098958238e-05	0.0	8.709936027877841e-05	5.598428507612872e-05	5.235942204258657e-05	0.0	8.20038035794943e-05	0.0	0.00011204019437072347	0.0	0.00011001556109625118	0.0	0.0	3.0545052893956786e-05	4.618234856204965e-05	4.336223546791928e-05	4.951784045926807e-05	2.7341334734575065e-05	4.312799557561383e-05	0.0	5.1858652842980756e-05	0.000166439553479688	6.081848681306599e-05	3.488370612573208e-05	0.0	1.4463660488231116e-05	2.4979617793875098e-05	4.590637450994311e-05	3.468705229992501e-05	1.6973647540020738e-05	1.0797790535585051e-05	0.00010479838683826411	2.3043097802218126e-05	5.504179471893121e-05	0.0003363061298502406	1.7688382758237368e-05	1.686773653568234e-05	0.0	3.0588859143200646e-05	2.739354327015498e-05	0.0	3.4665486467999714e-05	0.0	1.5760925104179278e-05	8.09092845919086e-05	0.0	0.0
SHSU.bins.455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4689175733500474e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5436399235251682e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU_advanced.final.183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003846499064305769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.84657518588902e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMU.bins.352	0.0017130330000178042	0.0006596948203274422	0.00116426623941976	0.02777611719725147	0.009692776873410221	0.008021079494615843	0.0017130378994221057	0.010637829388452464	0.015760677915703028	0.039174836018641385	0.0009678394858317536	0.024352512790769124	0.006057946740556918	0.030161380426482486	0.017376266415068613	0.006579082546885833	0.0031451456711652456	0.02470338723987094	0.006847366397988557	0.007885374165474072	0.011311038424734302	0.007663053344801492	0.005102753654499593	0.006250496576362425	0.0015747425852934475	0.018462405456743717	0.0	0.002718078435493055	0.003960808777026738	0.005360405274413295	0.019502441180881243	0.007941818599147733	0.008807976117556886	0.023600429833218032	0.03866684530408213	0.002743351362877137	0.0005144123153351969	0.0013163862424811004	0.0007197683799505821	0.00010351515065113969	0.0008451269253609253	0.00035841548205671573	0.0006770511448918763	0.00041965399807524916	0.00018265883139486372	0.002072815637463774	0.0020689628516018135	0.0031156202671133414	0.001701856645011424	4.987037804083399e-05	0.0005048324463168558	0.0002786867735248778	0.0036918169345168932	0.0005822177482494911	0.002766231949529336	0.0011277172875047952	0.00018570693705864213	0.0010767223388011696	0.00026320927746953	0.00030603640971540205	0.0006843834618050832
SHSU.bins.426	1.7554934950608983e-05	6.69286101204541e-05	2.3160646827008715e-05	0.0	0.0	0.0	0.0	4.427690745460915e-05	5.5587788175693025e-06	1.2605258154306448e-05	0.0	0.0	1.5338681583493768e-05	0.0	7.2922031741895856e-06	0.0	1.9164382261628995e-05	1.4781810340275612e-05	0.0	5.6437535341580604e-05	0.0	0.0	0.0	0.0	9.682642875730379e-05	0.0	0.0	0.0	3.6950757450227284e-06	8.296468793574367e-06	0.0	2.673726691718785e-06	7.99108090665408e-06	0.0	0.0010497582611898	4.8828720219680546e-05	1.3381827398926994e-05	0.0	0.0	0.0	0.0	4.040292524996692e-05	1.5264319012100676e-05	2.9877567710794704e-05	9.50330695091338e-06	3.689389888692214e-05	0.0	4.844319915320986e-05	0.00023021312198007505	2.5946376777929117e-06	0.0	0.0	0.0	0.0	0.0	1.5254828125540362e-05	0.0	1.3871453211573232e-05	0.0	0.0	0.0
SHSU.bins.286	0.0	0.0	0.0	0.0	7.429463835959341e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.020750613386449e-06	0.0	0.0	0.0	0.0	2.596514935427567e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.655351671001856e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTK.bins.53	4.365185490401306e-05	4.437968105841089e-05	0.00011518193432746385	0.000367188884803485	7.011430955162363e-05	0.00024251806471966428	0.0001260451352415012	0.00011009832367066758	0.00010136418302638646	0.00020687079458973687	9.072630054953517e-05	0.0005119586853730962	0.0002469628571933185	0.0001618921076566872	0.00027803458664143994	0.0003973571228317656	0.00018108490137020949	0.0005145877466579797	0.000916703180871896	0.0006736170995619545	0.0005024997500178649	0.0015035909012166926	0.001275031663540661	0.002943430517957327	0.000734340973449968	0.0004091932579594883	0.0	0.0003105835197619804	0.00039508958758328606	0.00015266127940010522	0.00023841212221122475	0.0006249553810728009	0.0001460483919492553	0.0010001086991651737	0.000930634020202782	0.0008863432587709514	0.0006921217906329119	0.0005649345182310018	0.0005214573941465252	9.812598009662366e-05	0.0007653456924069645	6.0279287800520994e-05	8.350333553668869e-05	0.0001783036161775049	8.507088270544962e-05	0.00012843583612512935	2.521473006630533e-05	0.0005420620464729307	0.0006869345567130077	1.0322878524522114e-05	5.90637078694189e-05	1.0415614889303766e-05	0.00016401111932064168	7.194038596183648e-05	5.2867287768920123e-05	5.3105479993360956e-05	0.00022903945037260016	5.576298183053917e-05	0.00021248277832105664	6.862667320887599e-05	4.185505521780881e-05
SHSU.bins.534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.133779437126743e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00030358802445537976	3.0932111071308355e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.090972821898591e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.622656691150855e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.060925429449082e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.319	0.0	0.0	0.0	0.0	0.0	0.0	6.680265817814357e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0056273517312908465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.42094989739202e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMU.bins.119	0.005142754399626675	0.0034882647189930886	0.0026300274854647076	0.011931466380315732	0.1309712913140002	0.1687363193684307	0.14630720286903595	0.006342888335360036	0.005525700319845024	0.010372142241182448	0.00018747649914366605	0.001277842264294021	0.0003282615096854993	0.00023696095120706817	0.0006433481553677216	0.003822521727241201	0.0007533096888996584	0.0025608802321965473	0.007426723275499737	0.013285956963691012	0.016832612655755703	0.011846593161133073	0.009905530270522933	0.005908507032369711	0.004059767441839424	0.0013106103614352901	0.0	0.0005256497442200909	0.0007004048843544528	0.0004797529224108808	0.0009390273487092909	0.001744632372588736	0.00034377768458827693	0.0018664151959707305	0.0018339407310030704	0.0025804575888324684	0.00232613186934455	0.002480679480054008	0.0010467494889853865	0.00024462845517092264	0.0023428893930830374	0.00035292208079904	0.0008933428592330985	0.0008612415781405345	0.00016602402673205428	0.001321309060136502	0.00013729296669588188	0.0015233548306026938	0.0014651038943954435	0.0001314531084768873	0.00015561230804014186	0.0001555019184879561	0.0009465316206564662	0.0004071561037417999	0.0008914364804124734	0.0029848427375675753	0.0002925768098945174	0.00011611934339999947	0.0001244040824361519	0.00018080754210773767	0.00022054707480117342
SHSU_advanced.final.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4784330153916084e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.67341427016662e-06	0.0	0.0	0.0	0.0	0.0	2.435435258995416e-05	0.0
SHSU_advanced.final.240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5233188951993008e-06	1.0362980237436092e-05	0.0	0.0	0.0	0.0	1.998345647734682e-06	0.0	1.5755352859322278e-05	1.2152357101861509e-05	0.0	0.0	0.0009493521677856224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0913076097694039e-05	1.194301011076903e-05	0.0	3.120559341648982e-05	0.0	0.0	0.0	1.1001420327964441e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5165534542460373e-05	8.336509013783688e-06	0.0	0.0004325989097646259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.503286459851444e-07	0.0	2.836171019339607e-05	0.0
SHSU.bins.101	2.908615460443607e-06	1.4785546352101254e-05	3.069926449225359e-05	5.4370159960536234e-05	4.671857902972024e-05	0.0	0.0	2.934433831305268e-05	2.456037731030474e-05	1.3923466693323633e-05	2.1336303074069598e-05	0.00014363315978510133	3.557976671425729e-05	0.00010787209110181054	1.4498627346330162e-05	2.4440071174172167e-05	0.0	4.245187384913687e-05	3.054092235754009e-05	3.740374152834781e-05	0.0	5.724987027649814e-05	0.00026140913352938106	0.0	0.0	0.00025661569244908323	0.000469556156169682	3.152190105046831e-05	3.428454412911735e-05	1.7595042320641427e-05	4.813905744648014e-05	9.568818107297483e-05	1.5888176212053766e-05	8.329912411573692e-05	0.00012099530163079294	0.0	1.77375105287747e-05	3.0521172984948775e-05	7.445529344253095e-05	8.43656286807592e-06	7.285227356590575e-05	0.0	2.023274134153192e-05	9.900613898283689e-06	6.298277279230484e-06	0.0	1.0080666225886635e-05	1.6052758376260765e-05	0.00010898064726783575	1.7195854876348018e-06	0.0	0.0	8.921140875177063e-06	0.0	2.8181262542104878e-05	0.0	0.0	6.8949333081052286e-06	0.0	4.572738547493226e-05	0.0
UTK.bins.113	1.9497367723846293e-05	0.0	1.8707901206050746e-05	6.626550432759075e-05	0.0	4.923737389770078e-05	5.849223815120233e-05	3.5764420943974974e-05	2.5443745249531137e-05	7.806071591912823e-05	0.0	8.752898330548693e-05	5.73025577081873e-05	0.00026294578243602076	4.5158501078705625e-05	6.950340049531599e-05	0.0	9.551944866080572e-05	0.000409451055453142	0.00015955483358252352	0.0001748918956431555	0.0004884271303314071	0.0003982521310814112	0.0005122208161141091	0.00011731663185534391	0.00019547460424815976	0.0	8.184795911375613e-05	9.550970150287326e-05	4.154886295018127e-05	9.387386087066128e-05	0.00013390077952111145	4.8410683646119965e-05	0.0003807140059929748	0.00038710151318982407	7.88822874309752e-05	0.00021618195644462193	0.00014879492480176102	0.00012099331184473749	4.1129406231989696e-05	0.00015982418588480736	0.0	0.0	3.620016028444416e-05	1.5352493074232426e-05	5.960171820183404e-05	1.2286159494091598e-05	9.782436438683492e-05	0.0002390830501299056	1.0479031487075853e-05	1.1991432537183995e-05	1.6917066571802135e-05	1.6309422943624783e-05	2.596578015183354e-05	0.0	0.0	3.3818778390853476e-05	1.7740606991657962e-05	0.0	2.7865927242457507e-05	0.0
SHSU_advanced.final.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0003758898759874304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014743206436246369	0.0	0.0	7.156208746574421e-06	0.0	0.0	0.0	0.0	0.0	0.00010873738315724019	0.0002369178715162136	0.0	0.0	5.3122461714314965e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.978881846819239e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017413440885211316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.347599940301398e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2113628303611737e-05	2.027754360495346e-06	4.598198380209297e-06	0.0	0.0	9.44207812803702e-06	5.937422880810415e-05	0.0	0.0	0.0	5.392169988911288e-06	0.0	0.0	0.00015796518800050423	0.0	0.0	0.0	0.0	0.0	0.0	2.2630540625886265e-06	0.0	0.0	3.1795647294898274e-05	2.9260035154542144e-06	5.465661572948218e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6704555107595532e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.795062284295946e-06	0.0	1.8876708132008157e-05	0.0
UTK.bins.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4136716293169155e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.082599148767348e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.561	0.0010243385804170856	0.0009682598885449463	0.001250914912584146	0.0004351763997632654	0.0005439035051251256	0.00023516329518306626	0.000698414318223366	0.0006192047944031548	0.00046821826778770223	0.0004700862522188797	0.000848698764505761	0.0008883532675783248	0.0007729709986171872	0.0006279298296979413	0.0005790600138320643	0.00041494562295711	0.0009611419134263755	0.0004039376866252724	0.0002666707817061941	0.00040824266033908166	0.0003480431515287264	0.0004998825833881687	0.00019020983439707416	0.00040773788322517456	0.00039689182946101514	0.0010736502684078409	0.0	0.0004447660712608336	0.0006842485824086412	0.0008257762803868131	0.0005884628054578749	0.0005750576261571468	0.0005934515479205842	0.0006364168258392684	0.0009684411932110771	0.00016482852373638786	0.00045172331346636887	0.00019247104621123313	0.00021670419912485963	0.00019030018958084288	0.00042407720254677376	0.0009741860730330821	0.0010158179673538106	0.0009797453888923972	0.0009348979500428538	0.0007294533779926104	0.0003912008275730329	0.0007241917120875625	0.0006026633242910597	0.00013763494699445153	0.0005584064453137583	0.0001615957672530541	0.0005322874728864809	0.0006743340558833445	0.0009227515832372678	0.0003972467851469869	0.000646089698511706	0.0004270005757301071	0.0019230264468158972	0.002828181820130198	0.002881584670761662
