OTU ID	43654_S1316_L003	43849_S2090_L003	44048_S1317_L003	54815_S2153_L003	55009_S2121_L003	55209_S2162_L003	60699_S2212_L003	60878_S1804_L003	60898_S1837_L003	61057_S2062_L003	61076_S1820_L003	61114_S1810_L003	63650_S1634_L003	63670_S1670_L003	64945_S2242_L003	64947_S2196_L003	64964_S1632_L003	65127_S2213_L003	65144_S1636_L003	65147_S2269_L003	65161_S2114_L003	65180_S1705_L003
UTK.bins.61	2.6482435901898078e-05	1.4099646740267063e-06	0.00011753762318731739	3.173642231385735e-05	3.181933593485828e-05	7.096096128651436e-05	6.353797291404835e-05	0.00039345555713203085	0.0	0.0	0.0	1.6312025430848517e-05	0.0	0.0	5.880065193923717e-05	0.0001545412350499276	0.0	3.199124595862431e-05	0.0	3.1528026754958926e-05	0.0001320642663543977	0.0
SHSU_advanced.final.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.97673540635696e-05	5.4980216976344395e-06	0.0	7.028214909079638e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTK.bins.64	0.00010748138207057424	1.3624926782680917e-05	0.00018740750724859944	0.00012144485120102886	0.00011069284881580168	0.00010971484291171001	9.82380417748451e-05	0.00038020845958539333	0.0050632309005325254	0.002110068653683927	0.00517900134476612	0.014659432981953508	0.00014507144348045815	9.873073991852293e-05	6.818511384471463e-05	0.0	0.00014342197965027984	8.560836250931202e-05	0.0	0.00016950458255363913	4.900522791148635e-05	0.00014687152588820424
SHSU_advanced.final.49	0.0	3.7751582627084853e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.541557598112588e-05	0.0025811437718267407	4.367523186353817e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.148	0.0	7.393829739398282e-07	3.467053909095662e-05	7.489135074063801e-06	3.1286237969457457e-06	0.0	0.0	0.0	8.69512014226118e-05	0.0	1.9197307277964747e-05	0.0	0.00026838321193908794	8.371576297251519e-06	9.250482878273547e-05	0.0	0.0007134474995371208	0.0	0.0	0.0	0.0	0.0
SHSU.bins.562	0.0	1.7999634391822666e-06	0.0	2.2283134220369055e-05	1.0155155340909093e-05	3.0196309058137813e-05	0.0	0.0	0.0	6.5160612305481925e-06	1.557806503703179e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.658977323397563e-06	0.0	0.00016169093950934278
SHSU.bins.84	0.015010421478848589	0.006787445393575692	0.08273421112667176	0.007113603070349977	0.02041447567505766	0.0061764688527862445	0.009622840684082142	0.019999975296004578	0.09327106079918296	0.027752888445043308	0.011114152739869149	0.01760558478221908	0.003326149167628662	0.0024085127101171853	0.036686050448955794	0.026795060472507147	0.08526175006801003	0.054948601340864205	0.044776657020472684	0.004690106517267972	0.04033704421260334	0.0591784244603072
SHSU.bins.111	0.0	6.532524916351562e-06	0.0	0.0	0.0	0.0	0.0	0.0	9.602790652723115e-05	0.0004286280096512136	0.00011307346352730047	0.0011714205181938926	0.0	0.0	0.0	0.0	0.0005730349988303334	0.0	0.0	0.0	0.0	0.0
SHSU.bins.163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4129023681066924e-05	0.0	0.0	0.0	0.0	0.0002170218940654275	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTK.bins.37	0.0	0.00010997123517462	0.00010648017570974231	0.0	0.0	0.0	0.0	0.0	0.0	0.00015589617441346242	0.0026026087732556663	0.0005573214513856716	0.00022372733163313597	0.0014324587086430556	0.0003652729041672021	0.0	0.002048859280727461	0.0	0.0	0.0	0.0	0.0
CMU.bins.126	0.0	6.370397830836806e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.131592750151274e-05	0.00024460952628365616	0.0	0.0	0.0	0.0	0.0	0.0007575547840528176	0.0	0.0	4.787828507209878e-06	0.0	0.0
CMU.bins.261	0.0	1.1450842976924434e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018277126000257557	0.0003964122263891619	0.0003733416814110996	0.0	0.0	0.0	0.0	9.131560794274267e-05	0.0	0.0	0.0	0.0	0.0
UTK.bins.50	0.0	1.151057897158732e-05	0.00011994331663853061	0.0	0.0	0.0	0.0	0.0	0.0	0.02714251154522172	0.004532714701742818	0.04228057448470627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.204	4.397582312162044e-05	0.00043018216156537483	6.831264441651956e-05	0.0001559931515426943	2.9060968113882144e-05	3.142279942605426e-05	0.0	0.0	0.00029369687102797856	7.289270803644784e-05	0.0003080046205038676	7.584419060161818e-05	9.820668766472863e-05	0.00028983786104802247	0.00017575638568663107	0.0	2.738439038643591e-05	4.9037152272426415e-06	0.0	0.0	2.1052938983699596e-05	4.206455027851493e-05
SHSU_advanced.final.136	6.621482975735306e-05	0.0003384362497624133	3.673537761992566e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0005551579088844306	0.049549713298524416	0.0006525678772575345	0.0	9.313664605634148e-05	7.351056492602616e-05	0.0	0.0035048027696039396	0.0	0.0	0.0	0.0	0.00015834262869117966
SHSU.bins.83	0.0	3.712486668307879e-05	5.661233008559526e-05	1.2228749120936214e-05	4.214613426462739e-05	0.0	0.0	0.0	0.0	0.00033189249552797827	0.0005642391375613995	0.0005185447008527119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.088727171459114e-06	0.0006100479490658265
SHSU.bins.256	0.0004127545231587678	4.158839028428527e-05	0.0002289923777622588	0.0006940958068642606	0.19560851730459647	0.0003567729670229708	0.0007187677364028552	3.296982389398862e-05	0.0002500968753289437	7.185547820668372e-05	8.589304571790006e-05	9.021386450486419e-05	8.00538134752994e-05	6.956180585137911e-05	0.0015372977121421512	0.0002913723363970297	4.145619544638803e-05	0.14232913757090626	0.35994189662784193	0.006216653360147223	0.2876484627452082	0.0023879968835094265
SHSU.bins.59	0.0	1.0459848065464876e-06	0.0	7.063115669850682e-06	5.753775626567879e-05	0.0	0.0	0.0	6.150376693289943e-05	7.95181169490493e-05	5.4315776615801254e-05	1.815165593054882e-05	2.5311633841570727e-05	2.3686091182334324e-05	0.0	0.0	0.00018350808557765147	5.476790136934002e-06	0.0	3.189423971726624e-06	1.7634967525184523e-05	7.047067721958044e-05
CMU.bins.224	0.0	2.2821376961024076e-05	0.0	5.603764355418428e-05	0.0	0.0	0.0	0.0	0.0	0.0027939185414467224	0.0005386662958590153	0.003780328126853553	5.020462858652541e-05	0.0	0.0	0.00017054795935843265	0.0	5.4315011440709165e-06	0.0	0.0	6.412684736417624e-05	0.00027955173830874683
UTK.bins.186	0.0	1.9209801283700304e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001995051732810594	0.0	0.0	4.3500166152222806e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMU.bins.256	0.0001938820778510385	3.096773823318743e-05	0.00042353292338366956	0.0003572340035328656	7.2798275275239066e-06	0.0	0.0001889759637959191	0.0009301779277310479	0.0020738002954278963	4.437548271685171e-05	0.00014517479966428642	8.210329230178297e-05	7.285674681431717e-05	6.81777961328817e-05	4.0358364194604415e-05	0.0	0.0	4.5040967902169525e-06	0.0	2.6229731300289163e-06	1.0877216641520447e-05	0.00023181929664527697
CMU.bins.171	9.693406892343951e-05	9.633706139276525e-06	6.453374527856202e-05	4.1819508413574025e-05	5.8234426220463456e-05	0.0	3.1009231981966915e-05	0.0	0.0	1.1209845160178557e-05	0.0	0.0	1.6651765842994433e-05	3.11647536612013e-05	0.0	0.0	0.0	1.8015080161073772e-05	0.0	2.098227284038698e-05	1.933587125099331e-05	0.0
SHSU.bins.544	0.021386893381476854	0.03766604363472733	0.11018536486451457	0.015329187151597996	0.0004889990682629337	0.003962250688576151	0.002099370531077666	0.0023178713707302226	0.0015289130491788435	0.0020277165672000046	0.001275215784891115	0.0018801242106996434	0.00015730455630368932	0.0005233859935451731	0.0029820399054912745	0.0004749979311054607	6.335836775741141e-05	6.429153986854696e-05	0.0011263566023749353	0.00042726042602396426	0.00027196129605118826	0.0001946466675621079
UTK_active.final.44	1.8259597448346163e-05	0.0	3.039075306726141e-05	3.501152434624647e-05	3.290907486413194e-05	3.261831478467898e-05	6.571400284260929e-05	4.5214471626279864e-05	0.0	0.0	0.0	1.124711505506286e-05	0.0	0.0	0.0	0.0	0.0	2.036114979136581e-05	0.0	1.976229496595393e-05	1.4569294217001943e-05	0.0
SHSU_advanced.final.69	0.01946823280898192	0.0059427670690434765	0.013330486959049315	0.03227003031913446	0.0917069740480248	0.05142631542660898	0.07510839753419131	0.03104441025057523	0.0464540894174899	0.05826746743682277	0.07329222487906341	0.04390651592636204	0.05436613754694342	0.028695838163369826	0.06452048610062662	0.03314660821409367	0.09718068588374841	0.07155440872401977	0.0403081008208709	0.06255446656154398	0.03356642432344781	0.028979749081230667
CMU.bins.146	0.0	1.3373704805126345e-06	0.0	0.0	0.0	0.0	0.0	0.0003731982308836877	0.0	1.4524281616195018e-05	0.0002777875884923198	6.962482891224797e-05	9.708856240668096e-05	0.0	0.0	0.0	0.0002932862170389406	0.0	0.0	0.0	0.0	0.0
SHSU.bins.64	0.0005166876541706056	6.330076834439285e-05	0.0006657753481233275	0.0011944481118124947	0.0027836473193354437	0.0008336713500805633	0.00047986946424588556	0.0006603483277034897	0.0011479303867612592	0.09846523383934426	0.06736973848480349	0.003079907336597694	4.2947862911765494e-05	5.358624310075106e-05	0.000407083552656687	0.0015075951639458953	0.0010897944174167718	0.0017377573261536	0.0011653463128418792	0.0010029686467688502	0.0019050589129257867	0.001116005372697029
SHSU.bins.175	0.0	1.5155608645922146e-06	2.3688801596110582e-05	0.0	0.0	0.00019068863720182397	0.0	0.0	4.455736560459412e-05	0.0012714940913153966	0.001141148475966254	0.0023933468501067196	0.0	0.0	0.0	0.0	0.0013294537332819722	0.0	0.0	0.0	0.0	0.0
SHSU.bins.131	0.36533970901101226	0.0013381980804386925	0.0014002435805764344	0.03227978531923094	0.00027931391187194064	0.00916828175025532	0.01490214351076263	0.004335941196983691	0.008808689131058055	0.0003142202284284479	0.0003227430014850016	0.0032877652930583165	0.004631308668841203	0.006576045062456109	0.0968636446677756	0.004016889171718735	0.010415192343642576	0.0005644507810504027	0.0005453030063887733	0.0004914310494191644	0.006241419163335265	0.003840806138504821
SHSU.bins.267	9.161346733586458e-05	1.700919848031316e-05	9.383311859478899e-05	0.00012499069123609544	0.00010584225313061552	0.0009063979118967137	5.072394433473291e-05	0.00017450303768203746	0.0002353268367859489	0.00022683190277110053	0.00011690112778210808	0.0005729806556391938	0.07649767765459305	0.2346531822723875	0.00010953125723988366	0.00022618576957535212	8.776778918823992e-05	0.0001610946146137279	0.00020530217511419014	0.00011288176338157676	0.00017571687498181703	0.0001011135747072031
SHSU.bins.238	0.00047849822277554383	5.318668224803587e-05	0.0005588763325091309	0.0003983827539398062	0.00019668595723466834	8.99760329905605e-05	3.0211509008156163e-05	6.236104845073384e-05	0.00023652359666789333	0.0011479676115892417	0.0005802250786255836	0.00021717261899077223	0.0003460992298748569	0.00021254127676986948	0.00016775366406171046	0.00014696475774388806	0.0	0.00013339249897919629	0.00011005143954374917	7.904435186431264e-05	7.284202608311294e-05	0.0003613432282945792
UTK.bins.42	0.0	8.05976427990036e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.689556666198667e-05	4.1852709786134895e-05	5.594656519681026e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.711808608241542e-05	0.0	0.0	0.0	0.00013187223311032195	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.220	0.008015175691588963	0.001097409101951984	0.034830027054574234	0.006900878068246233	0.0003158272495021483	0.0005308019192273057	0.00026810479119811974	0.0011319708903589913	0.00033392763705937436	0.013596701768434524	0.005575036371130171	0.004420776600819085	0.004227500475647925	0.002786350733266292	0.00018608630778408047	0.0006002303865766817	4.744458334410457e-05	3.6815484198391416e-05	8.87840538344344e-05	0.0006976122281978428	0.00013070227577320978	0.0010567385582151234
SHSU.bins.530	0.0	1.2409357891285918e-06	3.879263115062498e-05	0.0	0.0	0.0	0.0	0.0	3.648341440105711e-05	8.086174172852621e-05	0.00012887828857942766	0.00012920862509704218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTK.bins.84	0.00011428815410159658	4.462242601320935e-05	0.00019021810660744553	0.0003195791031604775	8.582515942976693e-05	0.00030624089186461156	1.5233663499878828e-05	0.0009433369252940016	7.95088621567688e-05	0.00034510370335968216	0.0003510832233716102	0.00035198291560940094	0.00014724710398257015	0.00013779071197386525	8.458722117509691e-05	0.0	5.930742517953532e-05	7.78811677270105e-05	0.0	0.00011132432854187668	1.1398790864086337e-05	9.110073226055504e-05
SHSU.bins.202	0.0	2.5653343708002007e-06	5.346291280404033e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00011608489094750922	0.011300862752298434	5.935725612325896e-05	4.138543555117913e-05	0.0	0.0	0.0	0.00041255863516716554	0.0	0.0	0.0	0.0	0.0
SHSU.bins.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003483511728266896	0.0	0.0006735671429615818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.15	1.8003942372063136e-05	8.94653020067226e-06	5.993052632864833e-05	3.883651038407367e-05	8.112081473508877e-05	0.0	0.0	8.916296348701918e-05	3.7575346293342395e-05	0.00022555530298062313	0.0002654715176724389	0.00015525514217207848	1.5463988568872064e-05	4.3412638170025685e-05	0.0	0.0	0.0	1.0038039418144514e-05	0.0	1.5588479395546403e-05	1.4365308129957102e-05	0.0
SHSU.bins.68	0.0	4.432999203933686e-06	0.0	0.0	0.0	0.0012642609792466873	0.0	0.0	8.688653142899123e-05	0.019686801768893817	0.002340328255795652	0.017052529631992268	0.0	0.0	0.0	0.0	0.0002592426089902897	0.0	0.0	0.0	0.0	0.0
SHSU.bins.178	0.013948246161913957	0.001355997178848432	0.008644427028033306	0.020328387201037582	0.017422128869267254	0.07861370358214573	0.025734429155138693	0.008306785461583335	0.005619503445658464	0.004798257512483587	0.002522053867893126	0.005682363843505036	0.0005118235781217163	0.00021286827670335886	0.019209360900383894	0.1206782070905706	0.01230027568186522	0.02788736260533928	0.02237481600660886	0.08281376147634391	0.0274357797073822	0.019949713874732534
SHSU.bins.455	0.0	0.0	0.0	0.0	1.7888683838986853e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5638025207440295e-05	0.00014241225479857687
CMU.bins.352	5.743750213835123e-05	3.0580589267777256e-06	3.186576273078221e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.29328195237378e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.426	0.0	2.0683458152036433e-06	8.621079033359451e-05	0.0	1.1669331742635865e-05	0.00013879470163494063	0.0	0.0	4.053946300094414e-05	0.0009846233783981958	0.0033295524216483048	0.018018474894372753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.286	0.00022519046719291712	0.00029283407383673963	0.0003634431170913561	0.0005642679455803278	0.0150721040217888	0.006363220708807132	0.004870780840092266	0.00040554042489391337	0.0003631715341745809	0.0015388410474369437	9.43316462796577e-05	0.0007439770020870683	6.154309720328523e-05	0.0001727720948587779	0.008545541735138069	0.07618937290942086	0.0010198507419711986	0.0008674648632995952	0.0	0.28966900018564434	0.00012046659640544578	0.2143261623708121
UTK.bins.53	6.76199161766064e-05	1.6115106560195805e-05	6.431121132932648e-05	0.00014817892146541545	5.2230232610148224e-05	0.00029335634799957055	0.00019313941365923306	0.0003348814379799578	0.0002217708081231969	5.58559608326125e-05	8.902381592631542e-05	0.00011900259232476936	8.29717591487204e-06	2.3292979262291875e-05	8.57948174202945e-05	2.8185979977939287e-05	9.023126832341095e-05	0.00010053660415682862	2.8141921554811412e-05	0.00012127758751743153	6.358838313440306e-05	9.240149257839712e-05
SHSU_active.final.134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.598580922860097e-05	0.0	0.0	0.0	0.00035879559404121875	0.0	0.0	0.0	7.662206269612827e-06	0.0
SHSU.bins.534	0.0	5.241038531739412e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001328117782022005	6.803907452936119e-05	0.0005305486041133418	0.0	1.9780355976746805e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117700778760303
SHSU.bins.319	0.0	1.7808578408892562e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013883865721303597	0.00039632677638347353	0.0026489511195367118	0.0	0.0	0.0	0.0	0.0003347517824820392	0.0	0.0	0.0	0.0	0.0
CMU.bins.119	1.6967147062701455e-05	1.5055940654826982e-05	5.647923711595643e-05	0.00016673334164890938	0.00011212558272281423	0.00024247605273675394	9.498630188159972e-05	0.0	0.00010623441952039947	6.213469480211215e-05	0.0	6.270613303291709e-05	0.0	4.0912589678526546e-05	7.534645129879554e-05	4.950687239689089e-05	0.0	9.77529945954868e-05	0.0001482885198086463	5.8763131951769376e-05	4.3998652775083114e-05	0.0
SHSU_advanced.final.42	0.0	0.0	0.0	0.0	8.238032465334394e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU_advanced.final.240	0.00012775153311883462	2.040504317691142e-05	0.0003012201812856523	0.00014544197143834836	0.0	0.0	3.831346374216899e-05	0.0	0.00016664080356155133	0.0003878092963506054	0.0002943308895936073	0.00011803406706168806	0.00012344466848930127	6.417605694682106e-05	0.00028365520759505525	0.00018637713373006895	0.0	0.0	0.0	4.147946073070161e-05	0.0	0.0007637440866216314
SHSU.bins.101	0.016503568924377803	0.0453415389489602	0.08614663034823068	0.00027460596271571566	0.00032481979891851295	0.001586753475986374	0.0001441358552680199	0.0	0.0003492759655453232	0.0042726262987530725	0.00018981913263625968	0.0003647519990778773	4.422863620735004e-05	9.312350105901513e-05	0.0006574185334862036	0.00033805617979770227	0.00028057372150178936	0.000320593389478938	0.00018751542033926467	0.00025636200361378695	0.0002773326383432447	0.0001231380300889008
UTK.bins.113	0.0003922446570389806	7.685199813365823e-05	0.0006441363530596151	0.0004023747639792852	0.00013196172143540717	0.00044844323452175936	0.0001254790558805226	0.0016317472978004007	0.00029471005092803236	0.0003296213759007268	0.0012724167847047855	0.0006958244890073625	0.00012128676799128804	0.00016394089665501183	0.00017418520536760922	9.155951744427395e-05	0.0	0.00013413263886256053	0.0	0.0002479225744824202	4.3815955697122704e-05	0.0003751968116797162
SHSU_advanced.final.35	0.0	3.220927712226214e-05	0.0	0.0	2.0191160689551272e-05	0.0	0.0	0.0	0.0	0.012107074012920422	0.0052654676505221815	0.026663925242743344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00898610052515176	0.004207921680121346	0.032868625928131154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.205	3.188535451403499e-05	1.0185747089954426e-05	0.00011793127809751684	0.00022162515219176194	3.1925887927942833e-06	1.8986289695412255e-05	0.0	0.0	4.4364482623621254e-05	0.00030727899956768055	0.000274257098257295	0.00013093332556552396	3.651604142739114e-05	5.1256409574630815e-05	7.079710437506886e-05	0.0001550588248658887	0.0	1.9752843887226365e-06	0.0	2.3006255632067333e-06	0.0	0.0
SHSU.bins.561	0.0002997448094386356	3.9232212494797975e-05	0.00033259114412930823	0.00028737018284194743	0.00014068407086930838	0.00026772725031148193	4.4947710524366667e-05	0.00046389361408690275	0.00015639651457210948	0.000303307170219559	0.0004834144021808968	0.0006692833817979804	0.00017700213084961377	0.0001204616954985248	8.31929468919951e-05	0.00021864942225504358	5.832984452272478e-05	0.0001914936798232578	0.0003274618179084349	0.00014598571497433267	0.00014200473059618765	0.0011647894846174753
CMU_early.final.2	0.0	2.9691612347202894e-06	0.0	0.0	0.0	0.0	0.0	0.0	4.36465716944403e-05	2.0153780692250668e-05	0.0	0.0	0.0	0.0	0.0	0.0001220398266064209	0.0	1.5546567550077048e-05	0.0	4.526795534076853e-06	0.0	0.0
SHSU.bins.72	0.005900721760672701	0.0010962428020561868	0.0022518270863132054	0.009765071096571671	0.12305847201324675	0.027844914352778184	0.007746968545667023	0.0018580977558802958	0.003096590694533715	0.003829366071503379	0.0031433237092510593	0.005819547580768365	0.0003222595343729889	0.00045234548799455616	0.008822861791446797	0.06289743063562349	0.014443000929640093	0.03737457611028631	0.08520612287392453	0.037779026111571065	0.058804572093057596	0.01810732642454332
SHSU.bins.52	6.270427870986572e-05	7.567202823908263e-06	4.174530647706069e-05	3.9075127386433475e-05	1.8835205777555594e-05	0.0	0.0	0.0	0.0	4.1091130255897705e-05	0.0	3.089851239298764e-05	3.2314880457822e-05	0.0	0.0	0.0	0.0	1.1653517163567676e-05	0.0	5.429171041199313e-06	7.504745202421121e-06	0.0
SHSU.bins.412	2.5010927462825564e-05	2.2193657017107714e-05	0.0	0.0	1.1269230268603291e-05	0.0	0.0	0.0	0.0	1.9282421835262873e-05	4.609878306879599e-05	0.00015405648184648542	0.0	0.0	0.0	0.0	0.0	2.324126833749916e-06	0.0	0.0	0.0	0.0
UTK.bins.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2146526365190286e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.329	0.0001147238642316049	0.00012555481378230516	6.364767548069226e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00029482499161170085	0.0	0.00032976961957558555	1.6423146790232356e-05	0.0	0.0	0.0	5.953352910015927e-05	0.0	0.0	0.0	0.0	0.00018289616469086074
SHSU.bins.237	0.0	0.0	0.0	4.849716047961267e-06	0.0010423736323477626	0.0	0.0	0.0	0.0	0.0	3.729464248270435e-05	0.0	0.0	8.131735346034304e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.61448358893163e-05	0.0
SHSU.bins.149	0.0	1.0769297037817155e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025455577822090564	0.0009539755235061507	0.0008794670388903354	0.0	0.0005307720520428754	7.925634109268303e-05	0.0	0.0013336735318005698	0.0	0.0	0.0	0.0	0.0
SHSU.bins.195	0.0	1.2145889914825466e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00013603368658082098	0.002732385051545937	0.0030634509039339265	0.004476471915947648	0.0	0.0	0.0	0.0	0.00010147054437775068	0.0	0.0	0.0	0.0	0.0
UTK_active.final.8	0.00015899254744060972	1.9563562252093532e-05	0.0010702520558541011	0.0004852311747986937	0.000417090032929981	0.0004354958606378708	0.0002458316719293462	0.00031495886166961885	0.00026546185381325	0.000177736530828903	0.00017582811170487741	0.0003133841851247969	0.0	1.7038938534341242e-05	0.0010119952054815785	0.0013298747271377732	0.00033002328414202586	0.0007446240326576026	0.0007719749372397599	0.000979691999164613	0.0008795610753258623	0.00040555295909727116
SHSU.bins.191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9365539180366197e-06	0.0	0.0	2.6172806040317214e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.234	0.01825717144762229	0.0011977719929850612	0.002319729970823199	0.002021540219992022	0.050490762723043474	0.004376089712717511	0.025366993167201615	0.002963845451095823	0.013439603674236859	0.010841186220684891	0.004368111590785188	0.0055834898166478054	0.029121793720902286	0.03451820297912178	0.001984357602915874	0.027473630231228775	0.07043516527303088	0.026029378898131693	0.05407102251558229	0.0015476097407113385	0.027716490827167106	0.004617797528363444
SHSU_advanced.final.227	0.0	5.759432485423504e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0002539905249448507	0.00010555194267623462	0.00029907541990945074	0.0007995779771900056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.780855096225219e-06	0.0	0.0
CMU_early.final.5	1.2771797810882239e-05	4.533264594975475e-07	0.0	0.0	3.836411751008821e-06	0.0	1.0214248664666218e-05	0.0	0.0	9.846543383931145e-06	0.0	0.0	0.0	2.0530961824076278e-05	2.8358041757986946e-05	0.0	3.976592603977401e-05	1.4241753755697567e-05	3.720739998847536e-05	5.5291499309089254e-06	1.52858995227914e-05	0.0
SHSU_advanced.final.252	0.0	2.9649195350992642e-06	0.0	0.0	1.25457681857533e-05	0.0	0.0	0.0	0.0	4.829999507273915e-05	0.0	0.0	0.0	0.0	0.0	0.0001218654866684108	0.0	0.0	0.0	0.0	0.0	0.0
SHSU_active.final.50	0.0	3.2213714121865715e-06	1.0070265702770988e-05	8.701056086049093e-06	0.0	0.0	0.0	0.0	0.0	1.7492574129022525e-06	0.0	2.2361035073945845e-05	0.0	0.0	0.0	0.0	0.0	6.7468609367884965e-06	0.0	0.0	3.6207543450464835e-06	0.0
CMU.bins.106	0.0	9.527287848784467e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.810137101988152e-06	0.0	0.0
SHSU.bins.358	1.970655588009338e-05	9.093131187574195e-06	2.1866019011923743e-05	1.4169751140131754e-05	2.9597428079064765e-05	0.0	4.728099844776482e-05	0.0	0.00032903063754244376	0.0001633244931942859	0.000472187261433506	0.00016993744616024443	1.6926403906377054e-05	0.0	0.0	0.00017249990866438	0.0	7.324884245700058e-06	0.0	1.2797005682860511e-05	0.0	0.0
SHSU.bins.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023431395688586546	0.0012983326869104987	0.0017589017170900872	0.0005878033596654967	0.0	0.0	0.0	0.0	8.73900293208563e-05	0.0	0.0	0.0	0.0	0.0
CMU.bins.235	5.475001633645223e-06	1.1659892958246863e-06	3.0374787070903577e-05	1.1810187116796847e-05	4.933765079788286e-06	9.780353933861671e-06	8.757263712499032e-06	2.711444397840498e-05	0.0	3.16575328041916e-06	1.0091236671773625e-05	6.744727532075735e-06	4.702601085294495e-06	1.3201776314806224e-05	2.4312983936654135e-05	0.0	0.0	6.1051354379155155e-06	3.190004856369564e-05	1.1851145780213709e-06	3.276367598089943e-06	0.0
CMU.bins.181	5.051558107297042e-06	8.965085199014463e-07	0.0	3.632255635921192e-06	7.586973207589506e-06	0.0	0.0	0.0	2.1085820919968114e-05	6.815455881409896e-06	9.310766619817734e-06	0.0	4.338896001356453e-06	4.060246574160464e-06	2.2432584554846566e-05	0.0	3.145677895678318e-05	3.755304408216223e-06	0.0	0.0	2.015312859973296e-06	0.0
CMU.bins.252	0.0	1.9764207234166904e-06	0.0	1.3345976131985031e-05	1.672605591444385e-05	0.0	0.0	0.0	0.0	0.0	0.00010263144683217541	0.0	0.0	0.0	0.0	0.0	0.0	1.5522849553814675e-05	0.0	0.0	0.0	0.0
