id,(Intercept),add_0c_groupactive,add_0c_groupadvanced,add_0c_groupearly
3561,1.161308540416853e-5,1.330242562226177e-5,1.6874454281501053e-5,1.2509809788869634e-5
3940,1.1613085404166563e-5,1.348564280383463e-5,5.685821481196874e-5,1.250980978886781e-5
3473,1.1613085404167828e-5,1.3014435203894902e-5,1.720016550012203e-5,1.2509809788869058e-5
1107,2.0830248996086647e-5,2.415693733324308e-5,4.8841193735411606e-5,2.3140832078519088e-5
3744,1.1798389436014659e-5,1.3448130835132854e-5,1.472896528907718e-5,1.2682018042608545e-5
3825,1.1613085404168082e-5,1.3723147251262857e-5,2.5057063021833822e-5,1.2509809788869322e-5
4283,1.1613085404166024e-5,1.4731305526231737e-5,3.550322693350083e-5,1.2509809788867294e-5
3474,1.1613085404169116e-5,2.5635035877643004e-5,6.355233111613442e-5,1.2509809788871838e-5
1609,1.2295412750486982e-5,1.4208653831661888e-5,1.5848016102321592e-5,1.3726954176985627e-5
7019,1.1613085404167706e-5,1.3400658703856163e-5,2.3061145877053606e-5,1.2509809788868988e-5
5804,0.0026709145475179554,0.0028233810132280318,0.0028782712432509462,0.0028083429660539345
4802,1.1613085404167849e-5,1.290680517928892e-5,1.7366469581259e-5,1.2509809788869061e-5
3611,1.1613085404168447e-5,1.3806774108892116e-5,1.5241554940046752e-5,1.2492667369671509e-5
460,1.824418067435952e-4,1.9003475217790143e-4,1.8947409353249755e-4,1.9408287710823672e-4
570,1.0398126264860654e-4,1.1177228039566881e-4,1.1186352372424203e-4,1.1541641026592985e-4
5736,6.966887863447742e-4,7.411506382202971e-4,7.364602506937721e-4,7.522739353738468e-4
645,3.7272979249943474e-5,4.1799625005147596e-5,4.257456214405442e-5,4.2225628762312374e-5
1503,1.1613085404167916e-5,1.3592289617426952e-5,1.566981312087523e-5,1.2910023744146462e-5
456,4.8021967150844776e-5,5.161166342680993e-5,5.104976426319856e-5,5.7988014777741125e-5
6643,1.1613085404167832e-5,1.4373434369294869e-5,1.5709941946937077e-5,1.2509809788868973e-5
1527,1.4495872117943357e-5,1.6855860874162016e-5,1.8752471241676495e-5,1.6502244853626753e-5
4577,1.1869500918983887e-5,1.3642139166223144e-5,1.5252895496522191e-5,1.2748201458046767e-5
150,3.2557594349029614e-5,1.047108801006758e-4,3.2807757291320464e-4,3.649298154298341e-5
8918,1.1613085404162922e-5,2.0542838051954433e-5,4.338097447275036e-5,1.2509809788864796e-5
2063,2.850761055953137e-4,3.036151935554829e-4,3.033254041670308e-4,3.136681905794443e-4
2084,1.2509886929272344e-5,1.4676498660098956e-5,1.6255257717554514e-5,1.3599775943564515e-5
1085,1.1606708652790952e-5,1.3255517977802309e-5,1.5212247157535968e-5,1.2550098341942242e-5
3032,1.1613085404167473e-5,1.5908282554589475e-5,4.8413729959517486e-5,1.2509809788868668e-5
3558,1.1845118360857578e-5,1.3750053989322826e-5,3.873796515502441e-5,1.2725502635727647e-5
6693,1.1613085404168182e-5,1.311498971124522e-5,1.4605499605926457e-5,1.2509809788869282e-5
3660,1.1580634674578547e-5,1.3008538579877947e-5,1.4057297961342353e-5,1.2461886343854153e-5
2846,1.4637134027842018e-5,3.096843546231141e-5,2.1537750195429314e-5,3.3737741952464066e-5
786,1.0465433271384547e-4,1.1330891766648866e-4,1.1555533848024428e-4,1.1427033507707079e-4
1401,1.1613085404167886e-5,1.3337502638736147e-5,1.4981735508018644e-5,1.2497116207550753e-5
7454,4.308471869764833e-5,4.3859906135506535e-5,4.613061228188687e-5,4.4688886418986535e-5
1661,1.314784635835034e-5,1.5050312057558005e-5,1.6524096690360823e-5,1.4147891467146747e-5
2376,1.24450244007084e-4,1.3265736922893223e-4,1.3118371277821226e-4,1.3622793268441055e-4
2479,5.40970163323237e-5,5.7374103533652575e-5,5.723151022087582e-5,5.836170808079815e-5
4315,1.1613085404168721e-5,1.3648235372852684e-5,1.4977113109081016e-5,1.2509809788869825e-5
2968,1.161308540417366e-5,4.1899948339647784e-5,1.172455688428954e-4,1.2509809788873471e-5
5983,1.1610902968946496e-5,6.672374459653313e-5,1.1630579718520799e-4,1.2467340061175199e-5
5847,2.1778115738950586e-5,2.2909929812571556e-5,2.3810188357859486e-5,2.2515283769645023e-5
3537,1.1613085404167591e-5,1.2741706824728974e-5,2.7960679495006557e-5,1.2509809788868763e-5
194,4.371958941222917e-5,4.5326337606956395e-5,4.59414721828012e-5,4.537143402348276e-5
3043,1.1613085404167356e-5,1.3215914478121838e-5,2.2007941967784736e-5,1.2507866821582341e-5
3602,1.161308540416777e-5,1.3213761743892326e-5,1.520075814249254e-5,1.2509809788868943e-5
1651,1.1816787456676439e-5,1.3831244034160042e-5,1.5367583842725763e-5,1.3040331739895545e-5
5190,1.1613085404167097e-5,2.3132699255261778e-5,3.2897744695745445e-5,1.2509809788867967e-5
3677,1.21889110488039e-5,1.4030426589153412e-5,1.8290592992391596e-5,1.3046115931756804e-5
1121,2.6379154510920916e-5,3.246010120162874e-5,5.756590855459531e-5,2.9666656849838857e-5
669,3.54365387722519e-5,3.763747320004494e-5,3.846560082507036e-5,3.909334241208371e-5
6496,1.1613085404169441e-5,1.3336502457853968e-5,4.939381692871761e-5,1.2525639943908692e-5
1915,2.5987617266667743e-4,2.7148173741430075e-4,2.6919464047650825e-4,2.8464944064592805e-4
866,8.936258517282991e-5,1.0713908708202649e-4,1.1147290590799809e-4,1.0469705919947658e-4
6486,1.161308540416815e-5,1.321682933810268e-5,1.478687511065954e-5,1.2509809788869282e-5
2529,3.267528777444916e-5,3.559889418672269e-5,3.701409081950361e-5,3.6072756749618545e-5
3866,1.1613085404167446e-5,1.2989569592526345e-5,1.9862652978712355e-5,1.2509809788868628e-5
6396,1.2385847255823347e-5,1.4408428720153337e-5,1.5957636899023328e-5,1.4014354121537791e-5
3627,1.1613085404167442e-5,1.4207949508605543e-5,2.4275667956821487e-5,1.2509809788868609e-5
8468,1.161308540416831e-5,1.3411821876815856e-5,1.4714369425641352e-5,1.2509809788869427e-5
1191,2.2230336471402612e-5,2.3904807926659585e-5,2.4613163644263874e-5,2.401899480207559e-5
556,1.9486279021774665e-5,2.2834980951493885e-5,2.4909376746357904e-5,2.2372812661947564e-5
350,5.4745665259476486e-5,6.997877201716312e-5,1.309383872752456e-4,6.378840817674171e-5
302,0.0011229012601079549,0.0011869245094522334,0.0011692085845633905,0.0012466394271322464
1245,1.3050889363698713e-5,1.4688068929265001e-5,1.6768232996196737e-5,1.3998129165536396e-5
2934,1.1613085404162504e-5,1.3277592952312764e-5,7.943368329239442e-5,1.250980978886404e-5
4892,1.1613085404168147e-5,1.3342099227704887e-5,1.495664937297408e-5,1.2509809788869278e-5
918,1.2848153917076626e-5,1.7256291688089236e-5,1.9143157733969694e-5,1.6760535581739476e-5
2470,1.5484785946098554e-4,1.606442213274487e-4,1.5932745059528302e-4,1.639460505390875e-4
717,3.6644079346225245e-5,4.182753546347713e-5,4.706587060382285e-5,3.983877301960356e-5
613,3.518520750529037e-5,3.7758593545580795e-5,3.894251803868869e-5,3.948245167302854e-5
4851,1.1613085404168147e-5,1.3421957173249124e-5,1.788779308349302e-5,1.2509809788869219e-5
2534,2.2321912126715607e-5,2.5949994656817178e-5,2.7076779100354963e-5,2.57687294173317e-5
5180,1.1613085404168023e-5,1.3123779072401998e-5,1.4861559789350806e-5,1.250980978886915e-5
3553,1.161308540416805e-5,1.838941646318498e-5,1.878662825014211e-5,1.2509809788869265e-5
1623,3.190843613574908e-5,3.448862558273959e-5,3.467421971584855e-5,3.666470571918014e-5
2223,1.1613085404168589e-5,1.3559276410236083e-5,3.0208657270595622e-5,1.2509809788869925e-5
3472,1.1613085404167828e-5,1.3328889279137502e-5,2.270142197751063e-5,1.2509809788869219e-5
551,1.1613085404167363e-5,1.347669723231665e-5,1.955241824638608e-5,1.2513458772773997e-5
3533,1.1613085404213004e-5,3.811024461609845e-5,1.533024551888933e-4,1.251043744991635e-5
305,1.1613085404162514e-5,1.3487508755914551e-5,1.1517241331638512e-4,1.2509809788867813e-5
2141,1.4782013543853237e-5,2.591011680163736e-5,5.1655497602861584e-5,1.5614918385461192e-5
2081,1.4963759745734219e-5,1.738970205952187e-5,2.1541624320194025e-5,1.6911958985305247e-5
2226,1.2691204168891762e-5,1.4597962380701414e-5,1.6193820847513034e-5,1.3635203134079813e-5
555,3.098246954421195e-5,3.326392070157537e-5,3.9320485685959105e-5,3.27317226128538e-5
2957,1.1121048220783824e-5,1.2756708688376964e-5,1.629731392682829e-5,1.2079512894560611e-5
1153,1.1613085404167703e-5,1.2751592582728071e-5,1.5592093690712248e-5,1.2546454298315897e-5
4323,1.1613085404167828e-5,1.3601267498383533e-5,2.9868216787168796e-5,1.250980978886897e-5
3138,1.1613085404167803e-5,1.3454074354834727e-5,1.588878984119309e-5,1.2509809788868899e-5
635,1.9556510539696586e-5,2.3371874892681082e-5,2.596302870507945e-5,2.252668659232277e-5
2804,1.1882566829675976e-5,1.312762754252692e-5,1.4074333029810747e-5,1.2809678849823443e-5
6415,1.1613085404167703e-5,1.353605860731201e-5,1.9913669697637895e-5,1.2509809788868866e-5
1553,1.1326787056642761e-5,1.3687791338279297e-5,1.4951702612942717e-5,1.231557701163401e-5
1964,1.407668918084516e-5,1.0464793259656706e-4,1.6358502122922405e-4,1.4862076758018838e-5
5813,9.662303036211414e-5,1.0897087697950962e-4,1.4623894181404567e-4,1.0116739431818672e-4
1241,1.1472930288805265e-5,2.7073034985494065e-5,1.0633351877629272e-4,1.269772192893694e-5
2326,1.1228272169961707e-5,1.0890683901846586e-4,1.121568553398016e-4,1.280649464247297e-5
3548,1.1613085404167339e-5,1.313529729676517e-5,2.1085432532924396e-5,1.2509809788868396e-5
2398,8.070415057003485e-5,8.642188908669025e-5,8.646368498127568e-5,8.712646122420445e-5
533,1.3275379948080897e-4,1.4196700379614347e-4,1.421287883568508e-4,1.4667239338808917e-4
10166,1.161308540416555e-5,1.3406261757862505e-5,4.260612414277644e-5,1.2509809788866867e-5
1439,1.1613085404174676e-5,5.16448296703128e-5,7.230217785625926e-5,1.2509809788874415e-5
705,1.7025991772132275e-5,1.9572282435782097e-5,2.1205615728170647e-5,1.838740957445202e-5
8020,1.161308540416777e-5,1.3123986016960532e-5,1.4599808891746813e-5,1.2509809788869002e-5
3542,1.1613085404168245e-5,1.3302855075599533e-5,1.52075451536384e-5,1.250980978886937e-5
2681,1.1613085404167357e-5,2.0048182449933554e-5,1.7905557165995272e-5,1.2509809788868621e-05
2845,1.161308540416831e-5,1.3430403463810508e-5,1.5077816804906497e-5,1.2509809788869458e-5
582,5.1072632853462216e-5,7.922013859968342e-5,9.285883487306811e-5,5.6073312779590385e-5
1602,1.1613085404167762e-5,1.3389701717608316e-5,1.4909732386911858e-5,1.2689237647073156e-5
4760,1.1613085404167486e-5,1.3264243416332555e-5,1.4800076621058193e-5,1.2509809788868665e-5
2524,2.973035321709551e-5,7.85391420948826e-5,4.262809282540612e-5,9.451127830560684e-5
3463,1.1613085404161557e-5,4.55649006272175e-5,7.016526254292825e-5,1.2515768666328933e-5
2430,5.040494277560573e-5,5.413320607532162e-5,5.471690381887936e-5,5.868136210138185e-5
4724,1.1647780881788695e-5,1.3452956021459874e-5,4.576421625785819e-5,1.254202486918873e-5
4065,1.1613085404167878e-5,1.3537873340891014e-5,1.551364651656167e-5,1.2511687587044463e-5
1146,1.2764829241839095e-5,1.489036626233924e-5,1.662495408488784e-5,1.3823911894939806e-5
885,1.1991900853111675e-5,1.4080384985185501e-5,1.5706575228560956e-5,1.3905305032555766e-5
936,2.0742757655181407e-5,2.2459262663553085e-5,2.3614119974782107e-5,2.2246900735482478e-5
1741,9.954755518010066e-5,1.0560147958916053e-4,1.0588578764123359e-4,1.0849994005377506e-4
4613,1.1613085404167703e-5,1.3247720097637921e-5,1.715661085371984e-5,1.2509809788868866e-5
8038,1.1613085404168182e-5,1.3203726964980052e-5,1.4898896543958848e-5,1.250980978886934e-5
464,3.780108730696695e-4,4.6553475384001497e-4,5.311421530103817e-4,4.136840770779797e-4
6379,1.1183683611203646e-5,1.3140511344476647e-5,1.7238469685819216e-5,1.2150609035668259e-5
1194,1.4047998728029212e-5,1.604400547148213e-5,1.7751130768913103e-5,1.5261992234265124e-5
490,6.566033460903321e-5,7.012171444652157e-5,7.104018201241153e-5,6.968657294895762e-5
1520,1.5902838583880624e-5,4.689766401528599e-5,1.1636744857129334e-4,1.7212922653886263e-5
7797,1.1613085404167835e-5,1.333280693331167e-5,1.4450176153498601e-5,1.2509809788868987e-5
1749,1.662862750957427e-5,1.8449543306819838e-5,1.9720623882692995e-5,1.7716408484073916e-5
779,1.786970099692352e-5,2.0091141851666225e-5,2.1275613604159242e-5,1.9724821604116385e-5
604,2.8913312701148313e-5,2.983043664530718e-5,3.175324075338107e-5,2.9318609970239512e-5
1580,4.5482256871142015e-4,5.209593453077222e-4,5.374359116389776e-4,5.052960637796828e-4
1166,2.471368105223029e-5,2.693762745353552e-5,2.7758445268499075e-5,2.608345451609472e-5
2373,6.0504722628813134e-5,6.590259543281973e-5,6.518457981972056e-5,6.502448117070669e-5
181,1.1613085404167955e-5,1.301713723319297e-5,1.4622761299524996e-5,1.2509809788869146e-5
2719,1.265964329721771e-4,1.3402620678942202e-4,1.3444927066140426e-4,1.3506483009549352e-4
2055,7.048696841267568e-5,8.261430506229563e-5,1.1377572065119824e-4,7.96931069315519e-5
2817,1.1613085404166099e-5,1.815163971224957e-5,3.691586956925061e-5,1.2507692071835569e-5
475,1.8979916058285758e-4,1.9374292754221903e-4,1.9552659158987652e-4,1.9190194610454683e-4
1097,2.0012038574632654e-4,2.1510896127843024e-4,2.1131566735551376e-4,2.1702519157799522e-4
1848,6.217448833965913e-5,6.942482341402183e-5,7.012662040087733e-5,6.60254167177781e-5
2537,4.252410540111454e-5,4.546470684109427e-5,4.786906065608592e-5,4.7844682620469256e-5
4446,1.1184305009681959e-5,2.1115352841564797e-5,1.6318429849136058e-5,2.3494020896035542e-5
567,1.4110091793089437e-4,1.9060817916039853e-4,0.00020931853456591611,1.747413063263407e-4
1178,1.3358700116687279e-5,1.5055058697017779e-5,1.6325158663433426e-5,1.426160426998962e-5
2208,1.1613085404160822e-5,1.6184783506622557e-5,8.573119772350349e-5,1.2523298413421237e-5
566,4.83643137282883e-5,5.2021399506538205e-5,5.3423385466016e-5,5.252339578480818e-5
2792,1.7194520686426404e-5,1.8622516949788032e-5,1.9705068617955463e-5,2.455240286506322e-5
4285,1.1613085404168115e-5,1.7225956656146118e-5,2.1805791362197593e-5,1.2509809788869265e-5
860,2.578843902412749e-5,2.9219190605524375e-5,3.0514589169600967e-5,2.901344433107277e-5
627,1.5207070383932093e-5,1.753776437582594e-5,1.868409383069823e-5,1.6598327517341108e-5
3625,1.161308540416796e-5,1.5234872541650054e-5,1.9607700312045605e-5,1.250980978886918e-5
487,7.007358334843929e-5,7.485481495820842e-5,7.85663760680663e-5,7.618457792865732e-5
650,2.9258618337891598e-5,3.1548571132050795e-5,3.209238800202226e-5,3.186395537486744e-5
1172,1.5079269801477855e-5,1.7842517827904603e-5,2.2168153579919055e-5,1.6761016512613567e-5
2206,1.1613085404171642e-5,4.21492508850743e-5,7.539887061352734e-5,1.2509809788872538e-5
1576,4.224072178659147e-5,4.6109591462071914e-5,4.472052000115496e-5,4.855014967798804e-5
