id,(Intercept),add_0c_groupactive,add_0c_groupadvanced,add_0c_groupearly
3707,-0.37875234435484023,-0.4393381786917569,1.1228900139937936,-0.15085528447841054
1100,14.955107909859505,-0.1273206851387765,-1.9600153019526,-0.3386666480130255
1098,6.816793752037758,3.7284549197382195,11.050258276218367,0.18342872102499558
1316,2.9820952253691613,-1.015180410898232,-1.1953834455518648,-0.8261005299091173
4311,-0.37875234435468363,3.7189040335910315,5.126712871248946,-0.1508552844783642
4776,-0.37875234435484845,-0.6295038164789498,0.9307078844142467,-0.15085528447841368
1157,3.959878729833966,1.0314556882214079,1.60955158172835,1.4408394721415545
2043,10.972640356296404,0.3850885522445218,-2.5541797717812815,2.164997953309737
3312,1.9825104722631959,-1.3433946980050164,-1.2899761709501814,-1.313518283349213
1088,3.2651317203046886,-0.8681549775672517,-1.66961225344903,0.2225364906498226
1119,4.650431859289959,-1.1509743370977155,-1.0056461686871616,-0.7603494314513415
351,7.415506544644388,0.20840288675940322,-0.1518437410244942,0.34773200154165446
3944,-0.37875234435484145,-0.8262820084429674,-0.19999541477123908,-0.15085528447841157
3584,-0.3787523443548496,-0.7913547717857871,-0.31134347943796564,-0.1508552844784128
3324,-0.3787523443544802,4.115399095647809,7.7191712298927975,-0.1508552844783207
3539,-0.37875234435488747,-0.30082270778495424,3.1391196431523425,-0.1508552844784305
3716,-0.37875234435484234,-0.25056240584272194,1.8457501670431438,-0.15085528447841287
499,10.234894345064461,0.6597053292508372,-1.8915415062318532,2.073471764640121
3922,-0.1011415311168033,1.6678495385437155,5.82642832046948,0.14855919077402502
338,1.870525230132781,3.079979811796337,2.2167331799853636,1.5696451574513333
3688,0.8629331569326103,-0.015192896866855442,1.9369172718365695,-0.12061243452855647
526,3.7109746330895375,0.5911808769929526,-0.95647199424587,-0.7641664418101477
3180,-0.37875234435496075,1.524818155661937,2.703515545670262,0.24636836752784455
5936,-0.37875234435485056,-0.5918647379461922,0.32114793132239566,-0.15085528447841534
182,1.4520967809741108,-0.27402830908786596,-0.6103616675558505,-0.5172336808900456
1577,1.0374156839763247,1.487059763347396,0.466057272643929,1.717973607272276
4067,1.09478351333033,-1.4248063557942325,-0.7855433994117332,-0.6031082222149164
2207,-0.3787523443547595,1.7744771299163566,8.694923754365044,-0.1508552844783891
6534,-0.37875234435486005,0.6140550970772173,1.8648144986585058,-0.15085528447841806
1444,3.9892953611694253,0.6507498215802653,0.9238211836120196,0.8510164462458386
5815,-0.37875234435480404,-0.2676844804474423,3.8859359520993144,-0.15085528447840102
1105,3.3814967242790126,1.772009668717028,3.675990233219491,0.2541348088713703
2872,-0.37875234435481053,0.9572247848777082,4.481786329863228,-0.15085528447840643
3836,-0.37875234435484445,1.1786344467954861,1.8228902511277916,-0.15085528447841243
1089,2.969774165096038,3.692215253940879e-4,-0.12372843735202785,-0.9718431824727267
564,0.8622126341524,-1.1023551712230057,-1.72018179037024,-0.4229724192059367
2899,-0.37875234435468885,3.55309913745872,8.545411692616575,-0.1508552844783767
3570,-0.37875234435493016,-0.14774515847693015,4.351091269281831,-0.15085528447845556
517,6.1012632120084165,3.659769479461499,4.570485914413493,0.5865447364513098
560,6.21198750030531,-0.14427349861349822,-0.5513926831005963,0.21262152393652206
876,7.294174781608559,2.170835094802796,6.374699112775001,1.7346453829033257
3955,-0.37875234435485283,-0.2316612160335377,0.3549825393941274,-0.15085528447841487
3592,-0.37875234435480015,1.1720319741573686,8.577152012329787,-0.15085528447840765
306,3.3588511496905817,-0.8466909412161581,-0.33942080225862065,-1.4710712367611691
3233,4.259533198352983,-0.5995049831755177,-2.4409765395056584,0.15635027460990472
5743,-0.37875234435485006,-0.6886634771547367,1.4001006613367912,-0.15085528447841473
4115,-0.37875234435483307,0.8514980964716167,4.982749503208961,-0.15085528447841387
4079,0.8617549379254072,1.8365483246052454,0.7282226819107933,0.5220162792417053
2158,-0.37875234435481786,2.456866211577479,1.1550794015914554,0.8961849317393693
4897,-0.3787523443548455,0.14557518081916135,1.4084617182907662,-0.050678154149819674
2380,1.4711302656985543,0.2673058185858597,0.02588597007619857,-0.09520162827511724
3782,-0.37875234435483,0.6835191491152751,2.3920427441637506,-0.15085528447840785
2895,-0.3787523443548034,-0.7691980294521846,3.51955377572813,-0.15085528447840046
6974,0.48613081765986,1.004580835212686,0.8080866614252608,0.5785838352596978
524,6.431446997933346,-1.0393594782616928,-2.5614869612689057,-0.37109686015654114
1438,6.48621675863666,-1.359744355053,-3.0345015018307997,0.7450155745542832
1048,7.2724335679325876,-1.6727762756830005,-1.9523632906871482,0.5006480327358952
915,1.206313531694337,3.1824819098749715,2.775216611775008,2.201987813125912
3036,-0.3787523443545964,2.528500638726875,9.218955265960295,-0.15085528447835364
3331,-0.24254540448258816,3.852277096182238,7.623675365399422,-0.07141305180418155
3565,-0.3787523443519514,2.403104355769553,4.639312324848952,-0.15085528447781985
648,5.336691507435957,1.432775182092792,-0.021661097538004895,-0.11083861289611899
1758,-0.10286534214448372,3.1777027702097937,4.484327232511317,0.3950911323325351
2598,1.406396270856189,-0.5914318505108159,-0.7414200235129393,-0.4897833844528696
2860,-0.3787523443547838,3.054181602702413,7.507329002457543,-0.11881804047899122
307,-0.378752344283073,2.8309622693275776,3.242722880167073,1.9636202772155376
534,2.1350951755810086,-0.47417729925347,-1.120643831685193,-0.6087635667295166
712,1.443382040704769,-0.8565045796478509,-1.299643054962151,-0.6174340870703487
2047,-0.14776406956288235,0.02403592803038337,-0.40274995790492574,0.9463118062252764
2194,-0.37875234435480665,3.0502066135108064,8.926680219274457,-0.15085528447841784
