id,(Intercept),add_0c_groupactive,add_0c_groupadvanced,add_0c_groupearly
457,2.2405281459517287e-5,2.3625139616648505e-5,2.7000486638273446e-5,2.629233773361868e-5
2849,1.0480411082988669e-5,1.1373886717090891e-5,2.467536619163928e-5,1.1803266516964394e-5
2179,1.0939104497411583e-5,1.5742178525109846e-5,1.4234063911675095e-5,1.9345787077604178e-5
2685,1.0480411082988669e-5,1.1841725550404527e-5,1.6520841476777836e-5,1.1803266516964394e-5
3482,1.0480411082988497e-5,1.146003981991714e-5,1.1932640019103647e-5,1.1803266516964233e-5
3160,1.0480411082986927e-5,1.1284823480445047e-5,2.473921365333619e-5,1.526820102397666e-5
3601,1.048041108298845e-5,1.1466164237398434e-5,1.1786748281366296e-5,1.1803266516964207e-5
3016,1.0480411082988682e-5,1.136621655288441e-5,1.2691606765851948e-5,1.1803266516964412e-5
2382,9.360956193741489e-5,9.74153271865653e-5,9.626138117667053e-5,9.57738523656862e-5
1175,1.0421301333656886e-4,1.073838119911075e-4,1.0977604109737129e-4,1.0725455428430227e-4
443,1.9932301522707362e-4,2.0443601783443822e-4,2.1021749088028006e-4,2.1117710656055904e-4
935,3.571388894181072e-5,4.257826970695825e-5,6.840197541954209e-5,3.856666889830919e-5
1645,1.379052202234729e-4,1.4779301312236237e-4,1.4631677275701142e-4,1.4812955703973318e-4
554,5.537638112955423e-5,6.597089292448416e-5,7.840273036948462e-5,5.7691953997713706e-5
3535,1.0480411082988572e-5,2.2388438576062257e-5,1.5478171310707885e-5,1.1803266516964589e-5
2810,1.0480411082988467e-5,1.146616423739849e-5,1.3047588524520395e-5,1.180326651696426e-5
601,1.8056341054763788e-5,1.909473962672918e-5,1.935938837668406e-5,1.905693905523496e-5
4146,1.0480411082988704e-5,1.1442308856481814e-5,1.188150305860232e-5,1.1803266516964418e-5
4322,1.048041108298871e-5,1.1466164237398663e-5,1.2198872556754029e-5,1.1803266516964443e-5
716,6.274337090185755e-5,6.964483142459105e-5,7.181914361055454e-5,7.523895128354704e-5
2874,1.0480411082988128e-5,1.134937411085507e-5,1.5178091931061262e-5,1.1797971305206297e-5
1510,1.2454831237194451e-5,1.5116722181645042e-5,1.4512591938810452e-5,1.3586791569353513e-5
4367,1.0480411082988599e-5,1.1313760696927403e-5,1.1907807678101852e-5,1.1803266516964331e-5
539,3.198930730746998e-5,3.4449821799068074e-5,3.43765810003652e-5,3.426462775078673e-5
2722,1.824469022909071e-5,1.9574201992449157e-5,1.970385122931723e-5,1.9049696639292768e-5
1061,1.0245489178464521e-5,1.1243631369811471e-5,1.1749924380822806e-5,1.1604930638284959e-5
483,5.344204011731516e-5,5.4900249660268404e-5,5.546933276914164e-5,5.589324435767084e-5
3693,1.0480411082987932e-5,1.8526822005328935e-5,1.4341835654470469e-5,1.1803266516963677e-5
453,4.2309402640588973e-4,4.5459979286070485e-4,4.511292525031823e-4,4.5752679344409817e-4
3599,1.0480411082988809e-5,1.1306428401894205e-5,1.1787821800252727e-5,1.1803266516964502e-5
1680,1.4182015511262275e-4,1.4622664384770134e-4,1.5270886182368492e-4,1.5174672865397415e-4
2042,1.0480411082988436e-5,1.1570723808499181e-5,1.1960664142357047e-5,1.2657028244094032e-5
2205,1.0480411082988687e-5,1.132170557577106e-5,1.1911066794325974e-5,1.1803266516964424e-5
907,1.3649235620432166e-5,5.145249411278202e-5,1.1431092214737106e-4,1.5344867152200158e-5
664,1.8625089823691432e-5,1.9908731808705787e-5,1.9962590627471182e-5,2.0008800844415718e-5
495,1.3077789059285346e-5,1.4232111565102883e-5,1.4335939196504091e-5,1.4338960463660524e-5
2244,1.048041108298863e-5,1.1436294119298473e-5,1.1588302393840758e-5,1.1803266516964373e-5
1437,3.051257619878711e-5,3.269398548143766e-5,3.2074667711790195e-5,3.331484287439768e-5
212,1.0813851247525336e-5,1.524098014315538e-5,2.7247545085313707e-5,1.7431294201114598e-5
583,3.538836701807002e-5,3.652750153822282e-5,3.691093045893648e-5,3.67570913842377e-5
1455,1.1123315054999191e-5,1.2038346342626335e-5,1.2487741717428158e-5,1.231949951415282e-5
1096,3.230796253514079e-5,3.4369767696535264e-5,3.6174095897082094e-5,3.4479484904031384e-5
3445,1.0717605199312149e-5,1.1659426569594976e-5,1.2114500483082825e-5,1.1999120277980973e-5
2763,1.328556145380856e-5,1.4197241867897662e-5,1.456585944770036e-5,1.4299340010583965e-5
3515,1.0480411082988536e-5,1.133626052947856e-5,1.3364588293553122e-5,1.180326651696427e-5
967,1.1150022359895423e-5,1.226734694142189e-5,1.251014072089385e-5,1.263603703729867e-5
1043,1.0480411082983862e-5,2.5099748598373125e-5,4.100009942673919e-5,1.1803266516959628e-5
811,1.2264024271825867e-5,1.3194798996645011e-5,1.3884634213966642e-5,1.3412098096196411e-5
1264,1.0480411082988685e-5,1.1311398050110702e-5,1.1923071574208687e-5,1.1803266516964418e-5
816,1.0480411082988643e-5,1.1767185817789889e-5,1.1883116688503925e-5,1.1803266516964379e-5
2621,1.0812390814359186e-5,1.188600640071089e-5,1.2153872552110297e-5,1.2052401939953042e-5
732,1.0480411082988555e-5,1.1466164237398531e-5,1.1919771548914092e-5,1.1803266516964316e-5
3458,1.0480411082989466e-5,1.2931528978169288e-5,1.834221368356265e-5,1.1803266516965102e-5
2054,1.662288716338245e-5,2.022303511614638e-5,2.7625123898611525e-5,1.8708600186458338e-5
1547,3.926751479560595e-5,4.3016706796623707e-5,4.0854148144781245e-5,4.753794164251952e-5
396,1.048041108298859e-5,1.1466164237398563e-5,1.1872012202595035e-5,1.1803266516964331e-5
916,1.0480411082988602e-5,1.146353309355452e-5,1.187260308081971e-5,1.1804611255498727e-5
926,1.8165035860453295e-5,2.215060118792529e-5,3.482009911147996e-5,2.052014270733984e-5
634,2.5633654209987605e-5,2.7444641871960338e-5,2.786143445887376e-5,2.843851769799262e-5
856,7.446407520458412e-5,8.206666989347039e-5,8.391580166916246e-5,7.870348037354896e-5
1320,1.5454154980052932e-5,1.632264689500823e-5,1.671215981123984e-5,1.6467260782682392e-5
740,1.0290615438477056e-5,1.1290905984485326e-5,1.1756589020540493e-5,1.1635069836691285e-5
2686,1.0480411082987611e-5,1.1594031571419928e-5,2.597785193219984e-5,1.1846685554772149e-5
1056,1.048041108298845e-5,1.1660140985449374e-5,1.288301436771753e-5,1.1803266516964199e-5
5260,1.0480411082988511e-5,1.1305812978287342e-5,1.1923071574208595e-5,1.1803266516964292e-5
451,3.7851860381224407e-4,4.313322339646955e-4,5.462420395161801e-4,4.0161662800596216e-4
4280,1.0480411082988467e-5,1.1466164237398443e-5,1.2053066517545163e-5,1.180326651696423e-5
765,7.600365505288387e-5,7.863363416953102e-5,7.929555056291802e-5,7.963190846888577e-5
2060,2.0973208092433405e-5,2.2990444898774974e-5,2.3862624383468403e-5,2.251319285651377e-5
2159,1.0480411082988475e-5,1.1481520557548824e-5,1.1847591534215637e-5,1.1803266516964223e-5
4745,1.0480411082988397e-5,1.1432180435387592e-5,1.1923071574208424e-5,1.1803266516964152e-5
5754,1.0480411082988384e-5,1.146616423739837e-5,1.2096229453984212e-5,1.1901233187313529e-5
472,3.0080421347088852e-5,3.2231758344369434e-5,3.233489083568858e-5,3.2622310239408186e-5
5028,1.0480411082988616e-5,1.1327190248399537e-5,1.1923071574208663e-5,1.1803266516964362e-5
2850,1.0480411082988397e-5,1.1466164237398378e-5,1.1902487615779225e-5,1.1803266516964167e-5
3196,1.0480411082988586e-5,1.1981428727861053e-5,1.2048338562974028e-5,1.2233858112666852e-5
3118,1.0480411082988586e-5,1.1334745835004542e-5,1.2356905619063708e-5,1.1803266516964373e-5
730,1.6535438097205862e-5,1.7630327149111633e-5,1.815714313246279e-5,1.7917325256752343e-5
3045,1.0480411082988503e-5,1.1466164237398483e-5,1.1918669665377216e-5,1.180326651696427e-5
215,1.2512284825954537e-4,1.353027463191519e-4,1.353502738131573e-4,1.3626000094457786e-4
3943,1.0480411082988423e-5,1.1881872131740888e-5,1.1866921797190097e-5,1.1803266516964182e-5
2911,1.0480411082988467e-5,1.1466164237398451e-5,1.1874204859461114e-5,1.1803266516964223e-5
3185,1.0480411082988165e-5,1.2058596660180661e-5,1.2522762699638128e-5,1.2690569009537991e-5
758,1.3683143599353929e-5,1.4541572094080544e-5,1.4880216407872496e-5,1.4974087400798405e-5
673,2.5672252257614033e-5,2.6570521927074898e-5,2.7059109518351154e-5,2.6781275410205594e-5
241,2.7513811244155034e-4,2.8621523268062215e-4,2.9045040820247674e-4,2.9965639563752527e-4
2532,1.358526316392328e-5,1.4662962685418437e-5,1.473559979337621e-5,1.472701978704109e-5
4277,1.0480411082988555e-5,1.1466164237398531e-5,1.1846806630217728e-5,1.1803266516964316e-5
3440,1.1215583302527041e-5,1.222729898752499e-5,1.2576750366421773e-5,1.2432013777304054e-5
2805,4.24170817574149e-4,4.429016420091157e-4,4.5155227145643136e-4,4.428366003998075e-4
3147,1.0480411082988274e-5,1.1411274673740204e-5,1.2477707275490109e-5,1.1803266516964035e-5
3495,1.048041108298845e-5,1.1444414306696822e-5,1.2076106336412726e-5,1.180326651696423e-5
3600,1.048041108298856e-5,1.135338702972782e-5,1.1699491913279563e-5,1.180326651696432e-5
2953,1.048041108298856e-5,1.16982557946105e-5,1.3011210107260247e-5,1.1789849360146262e-5
3915,1.0480411082988748e-5,1.1308719266336298e-5,1.180216218540655e-5,1.1803266516964433e-5
715,1.0480411082988677e-5,1.1833592113498345e-5,1.191958325313019e-5,1.1803266516964409e-5
685,3.6580801766397284e-5,4.436309507571784e-5,8.740583092348107e-5,3.888758454988242e-5
753,1.7966663007358833e-5,1.9264439799693795e-5,1.929216639337522e-5,1.9442406429593754e-5
735,1.1246278841732955e-5,1.2381137318268961e-5,1.2614937172594938e-5,1.2528659931248087e-5
5762,1.298409455731729e-5,1.4254544579127659e-5,1.5234980981937971e-5,1.6267072341622522e-5
5537,1.0480411082988494e-5,1.1466164237398475e-5,1.189958152200688e-5,1.1803266516964245e-5
2401,4.308278225183285e-5,4.602122522114154e-5,4.579397469005085e-5,4.493941392869436e-5
1528,1.78119241010067e-5,1.912900107906329e-5,2.0007724704505953e-5,1.9485910924721742e-5
3702,1.0480411082988682e-5,1.2198487366701733e-5,1.2451158383938809e-5,1.1803266516964406e-5
1127,5.175771638137374e-5,5.5505660284192256e-5,5.700461984339735e-5,5.45964505327696e-5
3490,1.0480411082988218e-5,1.9970462016392626e-5,1.1948416158368848e-5,1.183931005128501e-5
873,1.015771968659504e-5,1.1146384295958877e-5,1.1413101448195172e-5,1.1519636954428737e-5
989,2.3498970737965517e-5,2.621227690457405e-5,2.621159673504553e-5,2.4917746119713206e-5
3146,1.0480411082989488e-5,2.2663576092522942e-5,2.83292429792434e-5,1.180326651696512e-5
3872,1.0480411082988528e-5,1.1466164237398483e-5,1.3271672153234659e-5,1.1803266516964284e-5
2082,1.4345394307365255e-5,1.5993700330940813e-5,1.696712681489077e-5,1.5489184159171555e-5
2965,1.0480411082989756e-5,3.8811174891576514e-5,2.9712146856653665e-5,1.180326651696536e-5
3073,1.0480411082988547e-5,1.1978790128725978e-5,1.3020952514236582e-5,1.1803266516964285e-5
3227,1.0480411082970669e-5,5.061303453964151e-5,5.013203772914399e-5,6.131787343154635e-5
4636,1.0480411082988536e-5,1.1424341678262807e-5,1.1881513714462369e-5,1.1803266516964245e-5
3409,1.048041108298869e-5,1.1458545806729898e-5,1.188664612221849e-5,1.1772515338613893e-5
2362,6.938108121529373e-5,7.367192629745261e-5,7.364060638890464e-5,7.315772868882661e-5
2854,1.0480411082988594e-5,1.1581255934250408e-5,1.1861947138580099e-5,1.1803266516964343e-5
3898,1.0480411082988624e-5,1.1464646913271836e-5,1.1923071574208648e-5,1.1803266516964379e-5
4284,1.0480411082988442e-5,1.1466164237398428e-5,1.1896150660260696e-5,1.1803266516964214e-5
2058,2.0577903585796155e-5,2.8866889068278038e-5,2.299497385791668e-5,2.281179583653908e-5
3070,1.0480411082988779e-5,1.1727508420078564e-5,1.4154314031251243e-5,1.180326651696449e-5
2705,1.0503311835031175e-5,1.1961404720792508e-5,1.3871799745170803e-5,1.198949181218936e-5
4380,1.0480411082988467e-5,1.1466164237398451e-5,1.1910334221207707e-5,1.1803266516964223e-5
696,2.118856418189996e-5,2.226945389617185e-5,2.2664064848872307e-5,2.257674272652167e-5
1184,1.0540823333525906e-5,1.154516809554491e-5,1.2029298665869411e-5,1.1831546638293569e-5
2325,4.5875076195291787e-4,4.5879258459836735e-4,4.5883209710298657e-4,4.588355580203907e-4
3828,1.0480411082988475e-5,1.146616423739846e-5,1.189744600955209e-5,1.180326651696423e-5
2902,1.0480411082990107e-5,4.706678259367506e-5,1.6870030286557827e-5,1.1803266516965546e-5
4451,1.041565910980194e-5,1.137838672731096e-5,1.1854095549567475e-5,1.1745809409898567e-5
2928,1.0480411082988555e-5,1.1335554173918891e-5,1.3781758430650322e-5,1.1803266516964316e-5
3714,1.0480411082988624e-5,1.150044456360804e-5,1.1870303810764901e-5,1.1803266516964379e-5
1551,1.0480411082988345e-5,1.1456759091947335e-5,1.192271184268194e-5,1.1803266516964113e-5
2448,1.6190323020395445e-5,1.755571919246662e-5,1.7570309824450603e-5,1.772986002084817e-5
3538,1.0480411082988533e-5,1.1601919818681404e-5,1.1934092662713973e-5,1.1803266516964296e-5
4122,1.0480411082988792e-5,1.1714696085509894e-5,1.3057543700957935e-5,1.1803266516964533e-5
2064,1.1725591966581463e-5,4.6702105023140434e-5,2.9353127233783213e-5,1.3193854354593721e-5
2929,1.0480411082988713e-5,1.1414898018458934e-5,1.1840097644823037e-5,1.1803266516964448e-5
656,4.367787364082548e-5,4.720987320660645e-5,4.611961135805454e-5,4.714763892782296e-5
2404,3.607047570470314e-5,3.860993480689993e-5,3.861872905624674e-5,3.835023385600511e-5
476,2.921565075217614e-4,3.170077273782844e-4,3.14947249231318e-4,3.273941234853984e-4
478,1.2601714729013711e-4,1.3512315412400199e-4,1.335519595716005e-4,1.3436481913994402e-4
2407,3.366944600369605e-5,3.5847282879174624e-5,3.535519195386517e-5,3.709040773819114e-5
3316,1.0480411082997627e-5,2.621225424451505e-5,4.377188129471747e-5,1.1803266516972097e-5
2449,5.6243367301824355e-5,6.941241616441184e-5,6.83182172758345e-5,7.100260927033566e-5
573,1.1360168956434846e-5,1.2687287889375437e-5,1.295021934173277e-5,1.2696113382272375e-5
513,2.3475687981323347e-5,2.4652668276763144e-5,2.4670708873083882e-5,2.4603315884308522e-5
1063,1.2489392685160227e-5,1.340438038104595e-5,1.3716199910219392e-5,1.3594756938975152e-5
516,2.8449186924471864e-5,2.9502262405753288e-5,3.044771794473913e-5,3.064662540546224e-5
3561,1.0480411082988525e-5,1.1466164237398502e-5,1.1805539840119887e-5,1.1803266516964289e-5
3940,1.0480411082988213e-5,1.2153624746659107e-5,1.1864942747133723e-5,1.1803266516963997e-5
3473,1.0480411082988635e-5,1.144659245608559e-5,1.1849545158653305e-5,1.1803266516964394e-5
1107,1.8347438963395888e-5,1.963557509218101e-5,1.984802115243572e-5,1.9921426313123872e-5
3744,1.0480411082988257e-5,1.3467639647420678e-5,1.18409912415171e-5,1.1803266516964035e-5
3825,1.0480411082988436e-5,1.140345592084971e-5,1.1828053667315672e-5,1.1803266516964202e-5
4283,1.0480411082988677e-5,1.1466164237398644e-5,1.1834546481887238e-5,1.1803266516964409e-5
3474,1.0480411082988503e-5,1.1461291427122317e-5,1.178421402343578e-5,1.1803266516964253e-5
1609,1.0480411082988564e-05,1.1451103432794784e-5,1.1899020031483458e-5,1.1795750227562121e-5
5804,1.0480411082988536e-5,1.1466164237398507e-5,1.207187992296845e-5,1.2014378978567158e-5
4802,1.0480411082988597e-5,1.1314415998244648e-5,1.1923071574208646e-5,1.1803266516964373e-5
3611,1.0480411082988475e-5,1.146616423739846e-5,1.1904311968937047e-5,1.180326651696423e-5
460,6.488943188172208e-5,6.86159660574399e-5,6.88732966232562e-5,6.942256229346545e-5
570,1.6661029000627693e-5,1.955038378225539e-5,1.9839298531323594e-5,1.8932021138808793e-5
5736,1.048041108298895e-5,1.1673971812129348e-5,3.9924616448735014e-5,1.1803266516964643e-5
645,3.686230559246196e-5,3.8653824780291553e-5,3.898921964838389e-5,3.9059801435726926e-5
1503,1.0480411082988643e-5,1.146554399166331e-5,1.1912419563578359e-5,1.1876687976151957e-5
456,1.6084275882172586e-5,1.974590196205245e-5,1.8017360033571645e-5,2.1810655130360835e-5
1527,1.0291060374177481e-5,1.1234809430979985e-5,1.1747281928683274e-5,1.1637143720678872e-5
4577,1.0480411082988555e-5,1.145482395098694e-5,1.1930518595933587e-5,1.18032665169643e-5
150,2.1721925144390716e-5,2.7887504202529797e-5,1.4699761857238478e-4,2.3513956545215303e-5
2063,1.4084053009961065e-4,1.5166073245282286e-4,1.496671844389808e-4,1.5133155322653028e-4
