comm_2_0	SHSU.bins.68
comm_2_0	UTK.bins.162
comm_2_1	UTK.bins.15
comm_2_1	UTK.bins.162
comm_2_2	SHSU.bins.68
comm_2_2	UTK.bins.15
comm_2_3	UTK.bins.53
comm_2_3	UTK.bins.55
comm_2_4	CMU.bins.224
comm_2_4	UTK.bins.162
comm_2_5	SHSU.bins.450
comm_2_5	UTK.bins.186
comm_2_6	UTK.bins.184
comm_2_6	UTK.bins.186
comm_2_7	CMU.bins.224
comm_2_7	SHSU.bins.68
comm_2_8	UTK.bins.176
comm_2_8	UTK.bins.186
comm_2_9	UTK.bins.186
comm_2_9	UTK.bins.37
comm_2_10	UTK.bins.176
comm_2_10	UTK.bins.184
comm_2_11	CMU.bins.224
comm_2_11	UTK.bins.15
comm_2_12	SHSU.bins.450
comm_2_12	UTK.bins.184
comm_2_13	CMU.bins.224
comm_2_13	UTK.bins.19
comm_2_14	SHSU.bins.450
comm_2_14	UTK.bins.176
comm_2_15	UTK.bins.113
comm_2_15	UTK.bins.183
comm_2_16	CMU.bins.224
comm_2_16	SHSU_active.final.81
comm_2_17	CMU.bins.224
comm_2_17	CMU_advanced.final.23
comm_2_18	SHSU.bins.450
comm_2_18	UTK.bins.37
comm_2_19	SHSU_advanced.final.227
comm_2_19	UTK.bins.143
comm_2_20	SHSU.bins.123
comm_2_20	SHSU_advanced.final.227
comm_2_21	SHSU.bins.123
comm_2_21	UTK.bins.184
comm_2_22	CMU_advanced.final.13
comm_2_22	UTK.bins.15
comm_2_23	SHSU_advanced.final.227
comm_2_23	UTK.bins.184
comm_2_24	CMU_advanced.final.13
comm_2_24	SHSU.bins.68
comm_2_25	CMU_advanced.final.13
comm_2_25	CMU_advanced.final.23
comm_2_26	CMU_advanced.final.13
comm_2_26	UTK.bins.19
comm_2_27	CMU.bins.224
comm_2_27	CMU_advanced.final.13
comm_2_28	SHSU_advanced.final.227
comm_2_28	UTK.bins.176
comm_2_29	SHSU_advanced.final.156
comm_2_29	UTK.bins.19
comm_2_30	CMU_advanced.final.13
comm_2_30	SHSU_active.final.81
comm_2_31	SHSU.bins.123
comm_2_31	UTK.bins.143
comm_2_32	UTK.bins.127
comm_2_32	UTK.bins.186
comm_2_33	SHSU.bins.450
comm_2_33	SHSU_advanced.final.227
comm_2_34	SHSU.bins.450
comm_2_34	UTK.bins.143
comm_2_35	UTK.bins.184
comm_2_35	UTK.bins.64
comm_2_36	CMU.bins.224
comm_2_36	SHSU.bins.354
comm_2_37	UTK.bins.143
comm_2_37	UTK.bins.184
comm_2_38	UTK.bins.186
comm_2_38	UTK.bins.64
comm_2_39	UTK.bins.143
comm_2_39	UTK.bins.176
comm_2_40	SHSU_advanced.final.227
comm_2_40	UTK.bins.64
comm_2_41	CMU_advanced.final.23
comm_2_41	UTK.bins.141
comm_2_42	CMU_advanced.final.23
comm_2_42	SHSU_advanced.final.156
comm_2_43	CMU.bins.224
comm_2_43	SHSU_advanced.final.156
comm_2_44	SHSU_active.final.81
comm_2_44	SHSU_advanced.final.156
comm_2_45	UTK.bins.176
comm_2_45	UTK.bins.64
comm_2_46	SHSU.bins.450
comm_2_46	UTK.bins.64
comm_2_47	SHSU_active.final.81
comm_2_47	UTK.bins.141
comm_2_48	CMU.bins.224
comm_2_48	UTK.bins.141
comm_2_49	SHSU.bins.148
comm_2_49	UTK.bins.186
comm_2_50	UTK.bins.176
comm_2_50	UTK.bins.58
comm_2_51	UTK.bins.127
comm_2_51	UTK.bins.184
comm_2_52	CMU_advanced.final.13
comm_2_52	SHSU_advanced.final.156
comm_2_53	UTK.bins.143
comm_2_53	UTK.bins.64
comm_2_54	UTK.bins.127
comm_2_54	UTK.bins.176
comm_2_55	CMU_advanced.final.13
comm_2_55	UTK.bins.77
comm_2_56	CMU.bins.224
comm_2_56	UTK.bins.77
comm_2_57	SHSU_active.final.35
comm_2_57	UTK.bins.186
comm_2_58	UTK.bins.15
comm_2_58	UTK.bins.77
comm_2_59	SHSU.bins.148
comm_2_59	UTK.bins.176
comm_2_60	SHSU.bins.450
comm_2_60	SHSU_active.final.35
comm_2_61	SHSU.bins.450
comm_2_61	UTK.bins.58
comm_2_62	SHSU.bins.123
comm_2_62	UTK.bins.64
comm_2_63	SHSU.bins.148
comm_2_63	UTK.bins.184
comm_2_64	SHSU.bins.329
comm_2_64	SHSU_advanced.final.136
comm_2_65	CMU_advanced.final.23
comm_2_65	UTK.bins.77
comm_2_66	UTK.bins.184
comm_2_66	UTK.bins.58
comm_2_67	SHSU.bins.365
comm_2_67	UTK.bins.126
comm_2_68	CMU_advanced.final.13
comm_2_68	SHSU.bins.354
comm_2_69	SHSU_active.final.81
comm_2_69	UTK.bins.77
comm_2_70	SHSU.bins.354
comm_2_70	UTK.bins.141
comm_2_71	UTK.bins.141
comm_2_71	UTK.bins.77
comm_2_72	CMU_advanced.final.13
comm_2_72	UTK.bins.141
comm_2_73	SHSU_active.final.35
comm_2_73	UTK.bins.176
comm_2_74	SHSU.bins.450
comm_2_74	UTK.bins.17
comm_2_75	SHSU.bins.354
comm_2_75	SHSU_advanced.final.156
comm_2_76	SHSU.bins.426
comm_2_76	UTK.bins.184
comm_2_77	UTK.bins.113
comm_2_77	UTK.bins.84
comm_2_78	SHSU_active.final.35
comm_2_78	UTK.bins.184
comm_2_79	CMU_advanced.final.23
comm_2_79	SHSU.bins.167
comm_2_80	SHSU.bins.167
comm_2_80	SHSU_advanced.final.156
comm_2_81	SHSU.bins.354
comm_2_81	UTK.bins.77
comm_2_82	SHSU_advanced.final.156
comm_2_82	UTK.bins.141
comm_2_83	SHSU.bins.426
comm_2_83	UTK.bins.143
comm_2_84	SHSU.bins.89
comm_2_84	UTK.bins.126
