comm_7_0	CMU.bins.184
comm_7_0	CMU.bins.340
comm_7_0	SHSU.bins.420
comm_7_0	UTK.bins.183
comm_7_0	UTK.bins.192
comm_7_0	UTK.bins.27
comm_7_0	UTK.bins.51
comm_7_1	CMU.bins.184
comm_7_1	CMU.bins.340
comm_7_1	SHSU.bins.420
comm_7_1	UTK.bins.183
comm_7_1	UTK.bins.27
comm_7_1	UTK.bins.51
comm_7_1	UTK.bins.61
comm_7_2	CMU.bins.184
comm_7_2	CMU.bins.340
comm_7_2	SHSU.bins.420
comm_7_2	UTK.bins.183
comm_7_2	UTK.bins.27
comm_7_2	UTK.bins.51
comm_7_2	UTK_active.final.44
comm_7_3	CMU.bins.184
comm_7_3	CMU.bins.340
comm_7_3	SHSU.bins.420
comm_7_3	UTK.bins.134
comm_7_3	UTK.bins.183
comm_7_3	UTK.bins.27
comm_7_3	UTK.bins.51
comm_7_4	CMU.bins.184
comm_7_4	CMU.bins.340
comm_7_4	SHSU.bins.403
comm_7_4	SHSU.bins.420
comm_7_4	UTK.bins.183
comm_7_4	UTK.bins.27
comm_7_4	UTK.bins.51
comm_7_5	CMU.bins.184
comm_7_5	CMU.bins.340
comm_7_5	SHSU.bins.420
comm_7_5	UTK.bins.183
comm_7_5	UTK.bins.27
comm_7_5	UTK.bins.51
comm_7_5	UTK.bins.55
comm_7_6	CMU.bins.124
comm_7_6	CMU.bins.184
comm_7_6	CMU.bins.340
comm_7_6	SHSU.bins.420
comm_7_6	UTK.bins.183
comm_7_6	UTK.bins.27
comm_7_6	UTK.bins.51
comm_7_7	CMU.bins.184
comm_7_7	CMU.bins.340
comm_7_7	SHSU.bins.420
comm_7_7	UTK.bins.113
comm_7_7	UTK.bins.183
comm_7_7	UTK.bins.27
comm_7_7	UTK.bins.51
comm_7_8	CMU.bins.184
comm_7_8	CMU.bins.340
comm_7_8	SHSU.bins.420
comm_7_8	UTK.bins.114
comm_7_8	UTK.bins.183
comm_7_8	UTK.bins.27
comm_7_8	UTK.bins.51
comm_7_9	CMU.bins.184
comm_7_9	CMU.bins.340
comm_7_9	SHSU.bins.420
comm_7_9	UTK.bins.183
comm_7_9	UTK.bins.27
comm_7_9	UTK.bins.51
comm_7_9	UTK.bins.53
comm_7_10	CMU.bins.184
comm_7_10	CMU.bins.340
comm_7_10	SHSU.bins.420
comm_7_10	UTK.bins.183
comm_7_10	UTK.bins.27
comm_7_10	UTK.bins.51
comm_7_10	UTK.bins.84
comm_7_11	CMU.bins.184
comm_7_11	CMU.bins.340
comm_7_11	SHSU.bins.420
comm_7_11	UTK.bins.183
comm_7_11	UTK.bins.27
comm_7_11	UTK.bins.51
comm_7_11	UTK_active.final.8
comm_7_12	CMU.bins.184
comm_7_12	SHSU.bins.420
comm_7_12	UTK.bins.113
comm_7_12	UTK.bins.127
comm_7_12	UTK.bins.183
comm_7_12	UTK.bins.51
comm_7_12	UTK.bins.61
comm_7_13	CMU.bins.184
comm_7_13	CMU.bins.199
comm_7_13	CMU.bins.340
comm_7_13	CMU.bins.5
comm_7_13	SHSU.bins.420
comm_7_13	UTK.bins.114
comm_7_13	UTK.bins.183
comm_7_14	CMU.bins.184
comm_7_14	CMU.bins.199
comm_7_14	CMU.bins.340
comm_7_14	CMU.bins.5
comm_7_14	SHSU.bins.420
comm_7_14	UTK.bins.113
comm_7_14	UTK.bins.114
comm_7_15	CMU.bins.184
comm_7_15	CMU.bins.199
comm_7_15	CMU.bins.340
comm_7_15	CMU.bins.5
comm_7_15	SHSU.bins.420
comm_7_15	UTK.bins.114
comm_7_15	UTK.bins.27
comm_7_16	CMU.bins.184
comm_7_16	CMU.bins.199
comm_7_16	CMU.bins.340
comm_7_16	CMU.bins.5
comm_7_16	SHSU.bins.420
comm_7_16	UTK.bins.114
comm_7_16	UTK.bins.84
comm_7_17	CMU.bins.184
comm_7_17	CMU.bins.199
comm_7_17	CMU.bins.340
comm_7_17	CMU.bins.5
comm_7_17	SHSU.bins.420
comm_7_17	UTK.bins.114
comm_7_17	UTK.bins.55
comm_7_18	CMU.bins.184
comm_7_18	CMU.bins.340
comm_7_18	SHSU.bins.420
comm_7_18	UTK.bins.127
comm_7_18	UTK.bins.183
comm_7_18	UTK.bins.51
comm_7_18	UTK.bins.61
comm_7_19	CMU.bins.184
comm_7_19	SHSU.bins.420
