Feature ID	Taxon	Confidence
82502ef8d46d40de3811e548edda053d	d__Eukaryota	0.720320121
d015906f1689aa0b9ab6080f07b702f3	d__Eukaryota	0.99083578
730009313bbc1be519e03e809d8f0f30	d__Eukaryota	1
6682c550dcb1a2ba8d43a0f78b1b197b	d__Eukaryota	0.958390663
5824f1ca34a1d1034fc05cc14bf01429	d__Eukaryota	0.825893231
2ad6313835e67df9f28304a001f0ceee	d__Eukaryota	0.999292594
8b69cf92c75ecb9a9fde54a2de6f192d	d__Eukaryota	0.866465859
bc941845ddcb5e3eb22b0accc466d0ef	d__Eukaryota	0.999999917
42d400bda1ad5dd84144b76463998aa8	d__Eukaryota	0.974763647
169dcee3ad9a95aaaba155cac2bc9679	d__Eukaryota	0.999812787
418fd921484680405c750c79c06f8622	d__Eukaryota	0.999887697
4246f653106c6a4ffb3cb32cd7008d65	d__Eukaryota	0.874217845
b1fe4107341cdcf46518de9581d50374	d__Eukaryota	0.996544548
aef28ddeee3bc5717f4ec07e702b7968	d__Eukaryota	0.999999882
75ac17204d2e1d3d96415bfe7da66c84	d__Eukaryota	0.856712665
7c0072a77d284deddff9301a27c411ef	d__Eukaryota	0.899491738
74acdaddd90bb5838c4b708d7bbda26c	d__Eukaryota	0.999937014
600554a00ddcf106c19e247fb49f76eb	d__Eukaryota	0.999686434
cc0dae3fbb4da4fa9f2708c29f74d645	d__Eukaryota	0.99996963
f9057ff5a589b28cbc4e74ebfa12ffdc	d__Eukaryota	0.999999168
1f6207b7dc9e76e86725cd4695f4f7b5	d__Eukaryota	0.999961179
be7ec0ceb4427aaaca786e3e2b722b45	d__Eukaryota	0.908188684
3f001ddb74e409da4ad2482e65555271	d__Eukaryota	0.99998921
5d6804bd35fdbe14dbb512afac8ff9c2	d__Eukaryota	0.98065989
ebbb4beed50585756e37df19c6ef26a7	d__Eukaryota	0.999958997
7e80ca797d7e284c2923ab46c6cc647f	d__Eukaryota	0.881174274
4e277e6e8e1556fa99439487fe14afaf	d__Eukaryota	0.999729692
1c7c84b57bf887b539dc633ca01e7636	d__Eukaryota	0.999999976
6bb799f45552b07baf6fc8ce2a1e82de	d__Eukaryota	0.999994793
313ea4800db3c38ab500ce448ece9166	d__Eukaryota	0.995678382
5a3ed9abffe25b33cb1c95e10e125ca8	d__Eukaryota	0.99999995
0e00dab7b329a668ff110e7c85056f5b	d__Eukaryota	0.999907844
fd56aaff4bea7736f0521316ba4b5dc9	d__Eukaryota	0.991306705
8c54855cdfdc8204c09932efe7040afd	d__Eukaryota	0.999999975
eb37b3a8ee352b88e181cc75cad9f764	d__Eukaryota	0.874647553
d9dd8394c1d082446569d68724605252	d__Eukaryota	0.999877429
d6aea51386141b0528a590c6e9ea7094	d__Eukaryota	0.99999558
66aabaa4ecb76659e49b8a882146cd64	d__Eukaryota	0.999990473
a258c31fd0df52b869695f18fb9e79a6	d__Eukaryota	0.991863903
6e7088c8dfb29ddf0603a1dd926df915	d__Eukaryota	0.863911746
e8a5f1b31bdcc76bb1e4bd9c0840da88	d__Eukaryota	0.999444268
84319f8ee03a0b3340b8226e1fc1a7e3	d__Eukaryota	0.999803769
4671ef98729c70588092170f44eb287f	d__Eukaryota	0.99999944
3462707d4b844e185bc034ae04687232	d__Eukaryota	0.999990808
807fc1e363f24a15b309feedfffe667d	d__Eukaryota	0.999997876
c95dd0257439ee071756282abca51d2f	d__Eukaryota	0.950882154
f1d454238cf300524a0e27897ccafc85	d__Eukaryota	0.853653233
