comm_6_0	CMU.bins.160
comm_6_0	CMU.bins.320
comm_6_0	CMU_active.final.40
comm_6_0	CMU_early.final.61
comm_6_0	UTK.bins.114
comm_6_0	UTK.bins.55
comm_6_1	CMU.bins.121
comm_6_1	CMU.bins.171
comm_6_1	CMU.bins.199
comm_6_1	CMU.bins.320
comm_6_1	UTK.bins.114
comm_6_1	UTK.bins.55
comm_6_2	CMU.bins.31
comm_6_2	CMU.bins.340
comm_6_2	CMU_early.final.2
comm_6_2	CMU_early.final.61
comm_6_2	UTK.bins.114
comm_6_2	UTK.bins.55
comm_6_3	CMU.bins.160
comm_6_3	CMU.bins.199
comm_6_3	CMU.bins.297
comm_6_3	CMU.bins.340
comm_6_3	UTK.bins.114
comm_6_3	UTK.bins.55
comm_6_4	CMU.bins.119
comm_6_4	CMU.bins.199
comm_6_4	CMU.bins.202
comm_6_4	CMU_early.final.2
comm_6_4	UTK.bins.114
comm_6_4	UTK.bins.55
comm_6_5	CMU.bins.106
comm_6_5	CMU.bins.199
comm_6_5	CMU.bins.249
comm_6_5	CMU_early.final.61
comm_6_5	UTK.bins.114
comm_6_5	UTK.bins.55
comm_6_6	CMU.bins.119
comm_6_6	CMU.bins.171
comm_6_6	CMU.bins.43
comm_6_6	CMU.bins.67
comm_6_6	UTK.bins.114
comm_6_6	UTK.bins.55
comm_6_7	CMU.bins.106
comm_6_7	CMU.bins.249
comm_6_7	CMU.bins.297
comm_6_7	CMU_active.final.40
comm_6_7	UTK.bins.114
comm_6_7	UTK.bins.55
comm_6_8	CMU.bins.202
comm_6_8	CMU.bins.31
comm_6_8	CMU_early.final.2
comm_6_8	CMU_early.final.61
comm_6_8	UTK.bins.114
comm_6_8	UTK.bins.55
comm_6_9	CMU.bins.121
comm_6_9	CMU.bins.124
comm_6_9	CMU_early.final.2
comm_6_9	CMU_early.final.61
comm_6_9	UTK.bins.114
comm_6_9	UTK.bins.55
comm_6_10	CMU.bins.119
comm_6_10	CMU.bins.202
comm_6_10	CMU.bins.31
comm_6_10	CMU.bins.67
comm_6_10	UTK.bins.114
comm_6_10	UTK.bins.55
comm_6_11	CMU.bins.124
comm_6_11	CMU.bins.43
comm_6_11	CMU.bins.99
comm_6_11	CMU_early.final.61
comm_6_11	UTK.bins.114
comm_6_11	UTK.bins.55
comm_6_12	CMU.bins.160
comm_6_12	CMU.bins.297
comm_6_12	CMU.bins.67
comm_6_12	CMU_early.final.2
comm_6_12	UTK.bins.114
comm_6_12	UTK.bins.55
comm_6_13	CMU.bins.119
comm_6_13	CMU.bins.307
comm_6_13	CMU.bins.340
comm_6_13	CMU_early.final.2
comm_6_13	UTK.bins.114
comm_6_13	UTK.bins.55
comm_6_14	CMU.bins.144
comm_6_14	CMU.bins.160
comm_6_14	CMU.bins.249
comm_6_14	CMU_early.final.2
comm_6_14	UTK.bins.114
comm_6_14	UTK.bins.55
comm_6_15	CMU.bins.199
comm_6_15	CMU.bins.297
comm_6_15	CMU.bins.340
comm_6_15	CMU_early.final.61
comm_6_15	UTK.bins.114
comm_6_15	UTK.bins.55
comm_6_16	CMU.bins.31
comm_6_16	CMU.bins.320
comm_6_16	CMU_early.final.2
comm_6_16	CMU_early.final.61
comm_6_16	UTK.bins.114
comm_6_16	UTK.bins.55
comm_6_17	CMU.bins.160
comm_6_17	CMU.bins.249
comm_6_17	CMU.bins.99
comm_6_17	CMU_early.final.2
comm_6_17	UTK.bins.114
comm_6_17	UTK.bins.55
comm_6_18	CMU.bins.124
comm_6_18	CMU.bins.320
comm_6_18	CMU_early.final.2
comm_6_18	CMU_early.final.61
comm_6_18	UTK.bins.114
comm_6_18	UTK.bins.55
comm_6_19	CMU.bins.144
comm_6_19	CMU.bins.249
comm_6_19	CMU.bins.99
comm_6_19	CMU_early.final.61
comm_6_19	UTK.bins.114
comm_6_19	UTK.bins.55
comm_6_20	CMU.bins.119
comm_6_20	CMU.bins.297
comm_6_20	CMU.bins.31
comm_6_20	CMU_early.final.2
comm_6_20	UTK.bins.114
comm_6_20	UTK.bins.55
comm_6_21	CMU.bins.124
comm_6_21	CMU.bins.160
comm_6_21	CMU.bins.171
comm_6_21	CMU.bins.340
comm_6_21	UTK.bins.114
comm_6_21	UTK.bins.55
comm_6_22	CMU.bins.202
comm_6_22	CMU.bins.249
comm_6_22	CMU.bins.99
comm_6_22	CMU_early.final.61
comm_6_22	UTK.bins.114
comm_6_22	UTK.bins.55
comm_6_23	CMU.bins.106
comm_6_23	CMU.bins.119
comm_6_23	CMU.bins.121
comm_6_23	CMU.bins.160
comm_6_23	UTK.bins.114
comm_6_23	UTK.bins.55
comm_6_24	CMU.bins.249
comm_6_24	CMU.bins.307
comm_6_24	CMU.bins.340
comm_6_24	CMU_active.final.40
comm_6_24	UTK.bins.114
comm_6_24	UTK.bins.55
comm_6_25	CMU.bins.119
comm_6_25	CMU.bins.160
comm_6_25	CMU.bins.99
comm_6_25	CMU_early.final.61
comm_6_25	UTK.bins.114
comm_6_25	UTK.bins.55
comm_6_26	CMU.bins.124
comm_6_26	CMU.bins.67
comm_6_26	CMU_active.final.40
comm_6_26	CMU_early.final.2
comm_6_26	UTK.bins.114
comm_6_26	UTK.bins.55
comm_6_27	CMU.bins.144
comm_6_27	CMU.bins.320
comm_6_27	CMU_active.final.40
comm_6_27	CMU_early.final.2
comm_6_27	UTK.bins.114
comm_6_27	UTK.bins.55
comm_6_28	CMU.bins.106
comm_6_28	CMU.bins.160
