,soil.hip.SHSU.2016.064.2016.08.25.day1,soil.hip.SHSU.2016.067.2016.09.16.day1,soil.hip.SHSU.2016.072.2016.11.04.day1,soil.hip.SHSU.2017.045.2017.12.12.day1,soil.hip.SHSU.2017.046.2017.12.19.day1,soil.hip.SHSU.2016.011.2016.04.16.day2,soil.hip.SHSU.2016.011.2016.04.17.day3,soil.hip.SHSU.2016.024.2016.04.17.day3,soil.hip.SHSU.2016.064.2016.08.26.day2,soil.hip.SHSU.2016.072.2016.11.05.day2,soil.hip.SHSU.2016.072.2016.11.06.day3,soil.hip.SHSU.2016.076.2016.11.23.day2,soil.hip.SHSU.2016.076.2016.11.24.day3,soil.hip.SHSU.2016.076.2016.11.25.day4,soil.hip.SHSU.2017.043.2017.12.02.day3,soil.hip.SHSU.2017.043.2017.12.03.day4,soil.hip.SHSU.2017.045.2017.12.13.day2,soil.hip.SHSU.2017.045.2017.12.14.day3,soil.hip.SHSU.2017.045.2017.12.15.day4,soil.hip.SHSU.2017.045.2017.12.16.day5,soil.hip.SHSU.2017.045.2017.12.17.day6,soil.hip.SHSU.2017.046.2017.12.20.day2,soil.hip.SHSU.2017.046.2017.12.21.day3,soil.hip.SHSU.2016.007.2016.04.19.day5,soil.hip.SHSU.2016.007.2016.04.22.day8,soil.hip.SHSU.2016.007.2016.04.23.day9,soil.hip.SHSU.2016.007.2016.04.24.day10,soil.hip.SHSU.2016.011.2016.04.18.day4,soil.hip.SHSU.2016.011.2016.04.19.day5,soil.hip.SHSU.2016.011.2016.04.21.day7,soil.hip.SHSU.2016.011.2016.04.22.day8,soil.hip.SHSU.2016.011.2016.04.23.day9,soil.hip.SHSU.2016.011.2016.04.24.day10,soil.hip.SHSU.2016.024.2016.04.18.day4,soil.hip.SHSU.2016.024.2016.04.19.day5,soil.hip.SHSU.2016.024.2016.04.21.day7,soil.hip.SHSU.2016.024.2016.04.22.day8,soil.hip.SHSU.2016.024.2016.04.23.day9,soil.hip.SHSU.2016.024.2016.04.24.day10,soil.hip.SHSU.2016.064.2016.08.27.day3,soil.hip.SHSU.2016.064.2016.08.29.day5,soil.hip.SHSU.2016.064.2016.08.30.day6,soil.hip.SHSU.2016.064.2016.08.31.day7,soil.hip.SHSU.2016.064.2016.09.01.day8,soil.hip.SHSU.2016.065.2016.08.27.day3,soil.hip.SHSU.2016.065.2016.08.28.day4,soil.hip.SHSU.2016.065.2016.08.30.day6,soil.hip.SHSU.2016.065.2016.08.31.day7,soil.hip.SHSU.2016.065.2016.09.01.day8,soil.hip.SHSU.2016.067.2016.09.18.day3,soil.hip.SHSU.2016.067.2016.09.21.day6,soil.hip.SHSU.2016.067.2016.09.22.day7,soil.hip.SHSU.2016.072.2016.11.07.day4,soil.hip.SHSU.2016.072.2016.11.08.day5,soil.hip.SHSU.2016.072.2016.11.09.day6,soil.hip.SHSU.2016.072.2016.11.10.day7,soil.hip.SHSU.2016.072.2016.11.11.day8,soil.hip.SHSU.2016.072.2016.11.14.day11,soil.hip.SHSU.2016.073.2016.11.07.day4,soil.hip.SHSU.2016.073.2016.11.08.day5,soil.hip.SHSU.2016.073.2016.11.09.day6,soil.hip.SHSU.2016.076.2016.11.26.day5,soil.hip.SHSU.2016.076.2016.11.27.day6,soil.hip.SHSU.2016.076.2016.11.28.day7,soil.hip.SHSU.2016.076.2016.11.29.day8,soil.hip.SHSU.2016.076.2016.11.30.day9,soil.hip.SHSU.2016.076.2016.12.01.day10,soil.hip.SHSU.2016.076.2016.12.02.day11,soil.hip.SHSU.2016.076.2016.12.03.day12,soil.hip.SHSU.2016.076.2016.12.04.day13,soil.hip.SHSU.2016.076.2016.12.05.day14,soil.hip.SHSU.2016.076.2016.12.06.day15,soil.hip.SHSU.2017.043.2017.12.04.day5,soil.hip.SHSU.2017.043.2017.12.05.day6,soil.hip.SHSU.2017.043.2017.12.06.day7,soil.hip.SHSU.2017.043.2017.12.07.day8,soil.hip.SHSU.2017.043.2017.12.08.day9,soil.hip.SHSU.2017.043.2017.12.09.day10,soil.hip.SHSU.2017.043.2017.12.10.day11,soil.hip.SHSU.2017.043.2017.12.11.day12,soil.hip.SHSU.2017.043.2017.12.12.day13,soil.hip.SHSU.2017.043.2017.12.13.day14,soil.hip.SHSU.2017.043.2017.12.15.day16,soil.hip.SHSU.2017.043.2017.12.16.day17,soil.hip.SHSU.2017.043.2017.12.17.day18,soil.hip.SHSU.2017.045.2017.01.01.day21,soil.hip.SHSU.2017.045.2017.12.18.day7,soil.hip.SHSU.2017.045.2017.12.19.day8,soil.hip.SHSU.2017.045.2017.12.20.day9,soil.hip.SHSU.2017.045.2017.12.21.day10,soil.hip.SHSU.2017.045.2017.12.22.day11,soil.hip.SHSU.2017.045.2017.12.23.day12,soil.hip.SHSU.2017.045.2017.12.24.day13,soil.hip.SHSU.2017.045.2017.12.25.day14,soil.hip.SHSU.2017.045.2017.12.26.day15,soil.hip.SHSU.2017.045.2017.12.27.day16,soil.hip.SHSU.2017.045.2017.12.28.day17,soil.hip.SHSU.2017.045.2017.12.29.day18,soil.hip.SHSU.2017.045.2017.12.30.day19,soil.hip.SHSU.2017.045.2017.12.31.day20,soil.hip.SHSU.2017.046.2017.01.01.day14,soil.hip.SHSU.2017.046.2017.12.23.day5,soil.hip.SHSU.2017.046.2017.12.24.day6,soil.hip.SHSU.2017.046.2017.12.25.day7,soil.hip.SHSU.2017.046.2017.12.26.day8,soil.hip.SHSU.2017.046.2017.12.27.day9,soil.hip.SHSU.2017.046.2017.12.28.day10,soil.hip.SHSU.2017.046.2017.12.29.day11,soil.hip.SHSU.2017.046.2017.12.30.day12,soil.hip.SHSU.2017.046.2017.12.31.day13,soil.hip.SHSU.2017.046.2018.01.02.day15,soil.hip.SHSU.2017.046.2018.01.03.day16,soil.hip.SHSU.2017.046.2018.01.04.day17,soil.hip.SHSU.2017.046.2018.01.05.day18,soil.hip.SHSU.2017.046.2018.01.06.day19,soil.hip.SHSU.2017.046.2018.01.07.day20,soil.hip.SHSU.2017.046.2018.01.08.day21,soil.hip.SHSU.2016.007.2016.04.25.day11,soil.hip.SHSU.2016.007.2016.04.26.day12,soil.hip.SHSU.2016.007.2016.04.27.day13,soil.hip.SHSU.2016.007.2016.04.28.day14,soil.hip.SHSU.2016.007.2016.04.29.day15,soil.hip.SHSU.2016.007.2016.04.30.day16,soil.hip.SHSU.2016.007.2016.05.01.day17,soil.hip.SHSU.2016.007.2016.05.02.day18,soil.hip.SHSU.2016.007.2016.05.03.day19,soil.hip.SHSU.2016.007.2016.05.04.day20,soil.hip.SHSU.2016.007.2016.05.05.day21,soil.hip.SHSU.2016.011.2016.04.25.day11,soil.hip.SHSU.2016.011.2016.04.26.day12,soil.hip.SHSU.2016.011.2016.04.27.day13,soil.hip.SHSU.2016.011.2016.04.28.day14,soil.hip.SHSU.2016.011.2016.04.29.day15,soil.hip.SHSU.2016.011.2016.04.30.day16,soil.hip.SHSU.2016.011.2016.05.01.day17,soil.hip.SHSU.2016.011.2016.05.02.day18,soil.hip.SHSU.2016.011.2016.05.03.day19,soil.hip.SHSU.2016.011.2016.05.04.day20,soil.hip.SHSU.2016.011.2016.05.05.day21,soil.hip.SHSU.2016.024.2016.04.26.day12,soil.hip.SHSU.2016.024.2016.04.27.day13,soil.hip.SHSU.2016.024.2016.04.28.day14,soil.hip.SHSU.2016.024.2016.04.29.day15,soil.hip.SHSU.2016.024.2016.04.30.day16,soil.hip.SHSU.2016.024.2016.05.01.day17,soil.hip.SHSU.2016.024.2016.05.02.day18,soil.hip.SHSU.2016.024.2016.05.03.day19,soil.hip.SHSU.2016.024.2016.05.04.day20,soil.hip.SHSU.2016.024.2016.05.05.day21,soil.hip.SHSU.2016.064.2016.09.05.day12,soil.hip.SHSU.2016.064.2016.09.06.day13,soil.hip.SHSU.2016.064.2016.09.07.day14,soil.hip.SHSU.2016.064.2016.09.08.day15,soil.hip.SHSU.2016.064.2016.09.09.day16,soil.hip.SHSU.2016.064.2016.09.10.day17,soil.hip.SHSU.2016.064.2016.09.12.day19,soil.hip.SHSU.2016.064.2016.09.13.day20,soil.hip.SHSU.2016.064.2016.09.14.day21,soil.hip.SHSU.2016.065.2016.09.02.day9,soil.hip.SHSU.2016.065.2016.09.04.day11,soil.hip.SHSU.2016.065.2016.09.05.day12,soil.hip.SHSU.2016.065.2016.09.06.day13,soil.hip.SHSU.2016.065.2016.09.07.day14,soil.hip.SHSU.2016.065.2016.09.08.day15,soil.hip.SHSU.2016.065.2016.09.10.day17,soil.hip.SHSU.2016.065.2016.09.12.day19,soil.hip.SHSU.2016.067.2016.09.24.day9,soil.hip.SHSU.2016.067.2016.09.25.day10,soil.hip.SHSU.2016.067.2016.09.26.day11,soil.hip.SHSU.2016.067.2016.09.27.day12,soil.hip.SHSU.2016.067.2016.09.28.day13,soil.hip.SHSU.2016.067.2016.09.29.day14,soil.hip.SHSU.2016.067.2016.09.30.day15,soil.hip.SHSU.2016.067.2016.10.01.day16,soil.hip.SHSU.2016.067.2016.10.02.day17,soil.hip.SHSU.2016.067.2016.10.04.day19,soil.hip.SHSU.2016.067.2016.10.05.day20,soil.hip.SHSU.2016.072.2016.11.15.day12,soil.hip.SHSU.2016.072.2016.11.17.day14,soil.hip.SHSU.2016.072.2016.11.18.day15,soil.hip.SHSU.2016.072.2016.11.19.day16,soil.hip.SHSU.2016.072.2016.11.20.day17,soil.hip.SHSU.2016.072.2016.11.21.day18,soil.hip.SHSU.2016.072.2016.11.23.day20,soil.hip.SHSU.2016.072.2016.11.24.day21,soil.hip.SHSU.2016.073.2016.11.19.day16,soil.hip.SHSU.2016.073.2016.11.21.day18,soil.hip.SHSU.2016.073.2016.11.22.day19,soil.hip.SHSU.2016.073.2016.11.23.day20,soil.hip.SHSU.2016.073.2016.11.24.day21,soil.hip.SHSU.2016.076.2016.12.07.day16,soil.hip.SHSU.2016.076.2016.12.08.day17,soil.hip.SHSU.2016.076.2016.12.09.day18,soil.hip.SHSU.2016.076.2016.12.10.day19,soil.hip.SHSU.2016.076.2016.12.11.day20,soil.hip.SHSU.2016.076.2016.12.12.day21,soil.hip.SHSU.2017.043.2017.12.18.day19,soil.hip.SHSU.2017.043.2017.12.19.day20,soil.hip.SHSU.2017.043.2017.12.20.day21,soil.hip.SHSU.206.072.2016.11.16.day13,soil.hip.SHSU2016.065.2016.09.03.day10,soil.hip.SHSU2016.067.2016.10.03.day18
soil.hip.SHSU.2016.072.2016.11.06.day3,-0.157434136626602,0.113084618487762,-0.742084127710131,0.0235940491506175,0.349852207748267,-0.225974611853088,-0.734281623754096,-0.919704886888782,2.88840257914878,-1.71243567523494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.SHSU.2016.076.2016.11.23.day2,2.6177520039246,3.29156835696111,3.51954623811295,2.03121668301514,3.67942545724894,5.5538371402562,-0.723913532742038,2.70639021004361,-0.541021278955427,3.0060150986502,0.981534694954101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.SHSU.2016.076.2016.11.24.day3,1.63198486210122,-1.71142474779363,1.12362615667215,-0.402766260698359,0.211356982116104,-0.814643216490841,-1.30631560431504,-1.62619026255208,-1.89202615121429,-1.67508800367966,3.77303317346423,-3.23037565543622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.SHSU.2016.076.2016.11.25.day4,5.05296435056372,-1.76845966423088,4.2117369163271,1.44289305251381,-0.884543880936528,-2.17961354653472,-1.41359629935234,1.7600790632504,-2.15401148309988,2.83292124980474,4.54463711065869,0.207991041270169,-1.20890067887434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.SHSU.2017.043.2017.12.02.day3,-2.87025029053017,-2.55852378869616,-1.99726494157477,-3.7981757310775,-2.30828513943038,-2.53111080910935,-1.14039476501278,-2.35730953347378,-1.29071520173742,-3.37473047814343,-0.670218699535876,1.01881998468593,-1.36528873416456,-2.67700695894155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.SHSU.2017.043.2017.12.03.day4,-3.09103898963067,-2.81262352405641,-3.20350756848392,-5.75967727862461,-2.65726076907523,-2.28278267556601,-1.26422517882624,-2.75613082014831,2.85827937855926,-3.3647496472278,-0.977426126114727,2.63041797049591,-2.12062560489008,2.6974505329614,-5.22995855149774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.SHSU.2017.045.2017.12.13.day2,-3.10598965455281,-0.355265058228273,-1.79049130899697,-3.84617869617596,-1.10675854328315,-0.412479980076488,1.55323050425327,-1.09205852177544,4.43648254891636,-2.70801653666461,2.01434406519378,5.68540445028305,1.9540345653745,4.76766745170994,-2.04549320956782,-3.88660520389048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.SHSU.2017.045.2017.12.14.day3,-3.47998485965088,-1.86196045690708,-2.39881167417827,-3.65783700597771,-0.805479862822115,-1.25854056080445,-1.34664810354108,-1.6609379635749,-0.525226185107529,-2.63796749181714,-0.510772280670257,2.08824086182558,-1.55811916204117,0.743330984021097,-3.28654311893521,-5.11151005002606,-1.83196986094193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.SHSU.2017.045.2017.12.15.day4,-3.81454193818572,-2.44151186153234,-3.50047366653377,-5.38637130296275,-3.16771827271313,-2.83023327876849,-1.24801260831565,-3.16915902267114,0.302372887311725,-3.67478300706842,-1.01912155100676,2.07410062744094,-2.59395449177324,0.238652081449832,-3.14039749092947,-4.07491719719951,-3.18244984359964,-4.45174586382999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.SHSU.2017.045.2017.12.16.day5,-3.37021510703154,-0.647352993572441,-1.96780748404927,-4.61437587528274,-1.13038195637002,-1.91120626547467,-0.327131388747204,-2.08036433876252,1.17563743790996,-2.78329433429164,0.163729468727085,2.61922577150486,-0.720206621390281,4.41722693788684,-2.2009427601624,-5.47468273761471,-2.47217566140483,-4.27535400627071,-4.3293626026292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.SHSU.2017.045.2017.12.17.day6,-3.02862014781296,-1.54132000619861,-2.98717764102705,-4.86844866697867,-3.14919102545697,-2.69361070742317,-1.02796711861597,-3.97068083658646,1.08761995996474,-3.85381916650385,-0.293041496520905,4.35089787100093,-0.383413710128815,2.00457752195408,-3.70187533416628,-4.09906857850602,-3.74479934274799,-3.27238927617175,-4.10724039055389,-4.2940125003327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.SHSU.2017.046.2017.12.20.day2,-1.28205678039913,-1.99264942618914,-0.298561292584307,-1.6432195736879,-2.19566560603651,-1.96974451540066,-2.9651706963721,-1.82099908219004,-0.240448126643678,-1.8891320260946,0.152236226702976,1.64528480519024,-1.27264160769303,-1.10949804639722,-1.35374695073494,-2.06347376763759,-0.466214326480092,-0.288038651787417,-2.69002083399005,-1.03926329061461,-2.82257966858914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
