,soil.hip.CMU.16.05.2016.mo.day1,soil.hip.CMU.16.04.2016.mo.day1,soil.hip.CMU.16.10.2016.08.06.day1,soil.hip.CMU.16.14.2016.11.day.day1,soil.hip.CMU.16.15.2016.12.day1,soil.hip.CMU.17.01.2017.01.day1,soil.hip.CMU.16.12.2016.10.day.day1,soil.hip.CMU.17.04.2017.03.day1,soil.hip.CMU.17.12.2017.10.10.day1,soil.hip.CMU.17.10.2017.08.09.day1,soil.hip.CMU.16.03.2016.3.day3,soil.hip.CMU.16.03.2016.3.day5,soil.hip.CMU.16.04.2016.mo.day3,soil.hip.CMU.16.04.2016.mo.day4,soil.hip.CMU.16.04.2016.mo.day5,soil.hip.CMU.16.05.2016.mo.day2,soil.hip.CMU.16.05.2016.mo.day3,soil.hip.CMU.16.05.2016.mo.day4,soil.hip.CMU.16.10.2016.08.08.day3,soil.hip.CMU.16.12.2016.10.day.day2,soil.hip.CMU.16.12.2016.10.day.day3,soil.hip.CMU.16.12.2016.10.day.day4,soil.hip.CMU.16.12.2016.10.day.day5,soil.hip.CMU.16.12.2016.10.day.day8,soil.hip.CMU.16.12.2016.11.day.day11,soil.hip.CMU.16.12.2016.11.day.day12,soil.hip.CMU.16.12.2016.11.day.day13,soil.hip.CMU.16.12.2016.11.day.day14,soil.hip.CMU.16.12.2016.11.day.day15,soil.hip.CMU.16.12.2016.11.day.day16,soil.hip.CMU.16.12.2016.11.day.day17,soil.hip.CMU.16.12.2016.11.day.day19,soil.hip.CMU.16.12.2016.11.day.day21,soil.hip.CMU.16.14.2016.11.day.day2,soil.hip.CMU.16.14.2016.12.day.day10,soil.hip.CMU.16.14.2016.12.day.day11,soil.hip.CMU.16.14.2016.12.day.day13,soil.hip.CMU.16.14.2016.12.day.day14,soil.hip.CMU.16.14.2016.12.day.day15,soil.hip.CMU.16.14.2016.12.day.day16,soil.hip.CMU.16.14.2016.12.day.day17,soil.hip.CMU.16.14.2016.12.day.day18,soil.hip.CMU.16.14.2016.12.day.day19,soil.hip.CMU.16.14.2016.12.day.day21,soil.hip.CMU.16.14.2016.12.day.day3,soil.hip.CMU.16.14.2016.12.day.day5,soil.hip.CMU.16.14.2016.12.day.day6,soil.hip.CMU.16.14.2016.12.day.day7,soil.hip.CMU.16.14.2016.12.day.day8,soil.hip.CMU.16.14.2016.12.day.day9,soil.hip.CMU.16.15.2016.12.day10,soil.hip.CMU.16.15.2016.12.day11,soil.hip.CMU.16.15.2016.12.day12,soil.hip.CMU.16.15.2016.12.day13,soil.hip.CMU.16.15.2016.12.day14,soil.hip.CMU.16.15.2016.12.day15,soil.hip.CMU.16.15.2016.12.day16,soil.hip.CMU.16.15.2016.12.day18,soil.hip.CMU.16.15.2016.12.day2,soil.hip.CMU.16.15.2016.12.day20,soil.hip.CMU.16.15.2016.12.day3,soil.hip.CMU.16.15.2016.12.day4,soil.hip.CMU.16.15.2016.12.day5,soil.hip.CMU.16.15.2016.12.day6,soil.hip.CMU.16.15.2016.12.day8,soil.hip.CMU.16.15.2016.12.day9,soil.hip.CMU.17.01.2017.01.day10,soil.hip.CMU.17.01.2017.01.day11,soil.hip.CMU.17.01.2017.01.day12,soil.hip.CMU.17.01.2017.01.day15,soil.hip.CMU.17.01.2017.01.day17,soil.hip.CMU.17.01.2017.01.day18,soil.hip.CMU.17.01.2017.01.day19,soil.hip.CMU.17.01.2017.01.day2,soil.hip.CMU.17.01.2017.01.day20,soil.hip.CMU.17.01.2017.01.day21,soil.hip.CMU.17.01.2017.01.day22,soil.hip.CMU.17.01.2017.01.day3,soil.hip.CMU.17.01.2017.01.day4,soil.hip.CMU.17.01.2017.01.day5,soil.hip.CMU.17.01.2017.01.day8,soil.hip.CMU.17.01.2017.01.day9,soil.hip.CMU.17.04.2017.03.day2,soil.hip.CMU.17.04.2017.03.day3,soil.hip.CMU.17.04.2017.03.day4,soil.hip.CMU.17.04.2017.03.day5,soil.hip.CMU.17.10.2017.08.10.day2,soil.hip.CMU.17.10.2017.08.11.day3,soil.hip.CMU.17.12.2017.10.11.day2,soil.hip.CMU.17.12.2017.10.12.day3,soil.hip.CMU.17.12.2017.10.13.day4,soil.hip.CMU.16.03.2016.3.day10,soil.hip.CMU.16.03.2016.3.day11,soil.hip.CMU.16.03.2016.3.day12,soil.hip.CMU.16.03.2016.3.day13,soil.hip.CMU.16.03.2016.3.day14,soil.hip.CMU.16.03.2016.3.day15,soil.hip.CMU.16.03.2016.3.day16,soil.hip.CMU.16.03.2016.3.day19,soil.hip.CMU.16.03.2016.3.day20,soil.hip.CMU.16.03.2016.3.day21,soil.hip.CMU.16.03.2016.3.day8,soil.hip.CMU.16.03.2016.3.day9,soil.hip.CMU.16.04.2016.mo.day12,soil.hip.CMU.16.04.2016.mo.day13,soil.hip.CMU.16.04.2016.mo.day14,soil.hip.CMU.16.04.2016.mo.day17,soil.hip.CMU.16.04.2016.mo.day18,soil.hip.CMU.16.04.2016.mo.day19,soil.hip.CMU.16.04.2016.mo.day21,soil.hip.CMU.16.04.2016.mo.day8,soil.hip.CMU.16.04.2016.mo.day9,soil.hip.CMU.16.05.2016.mo.day12,soil.hip.CMU.16.05.2016.mo.day14,soil.hip.CMU.16.09.2016.07.31.day6,soil.hip.CMU.16.09.2016.08.02.day8,soil.hip.CMU.16.10.2016.08.11.day6,soil.hip.CMU.16.10.2016.08.12.day7,soil.hip.CMU.17.04.2017.03.day10,soil.hip.CMU.17.04.2017.03.day11,soil.hip.CMU.17.04.2017.03.day12,soil.hip.CMU.17.04.2017.03.day13,soil.hip.CMU.17.04.2017.03.day14,soil.hip.CMU.17.04.2017.03.day6,soil.hip.CMU.17.04.2017.03.day7,soil.hip.CMU.17.04.2017.03.day9,soil.hip.CMU.17.10.2017.08.12.day4,soil.hip.CMU.17.10.2017.08.13.day5,soil.hip.CMU.17.10.2017.08.14.day6,soil.hip.CMU.17.10.2017.08.17.day9,soil.hip.CMU.17.12.2017.10.15.day6,soil.hip.CMU.17.12.2017.10.17.day8,soil.hip.CMU.17.12.2017.10.19.day10,soil.hip.CMU.17.12.2017.10.20.day11,soil.hip.CMU.17.12.2017.10.22.day13,soil.hip.CMU.17.12.2017.10.23.day14,soil.hip.CMU.17.12.2017.10.24.day15,soil.hip.CMU.17.12.2017.10.25.day16,soil.hip.CMU.17.12.2017.10.26.day17,soil.hip.CMU.16.05.2016.mo.day21,soil.hip.CMU.16.09.2016.08.03.day9,soil.hip.CMU.16.09.2016.08.04.day10,soil.hip.CMU.16.09.2016.08.06.day12,soil.hip.CMU.16.09.2016.08.07.day13,soil.hip.CMU.16.09.2016.08.08.day14,soil.hip.CMU.16.09.2016.08.09.day15,soil.hip.CMU.16.09.2016.08.10.day16,soil.hip.CMU.16.09.2016.08.11.day17,soil.hip.CMU.16.09.2016.08.12.day18,soil.hip.CMU.16.09.2016.08.13.day19,soil.hip.CMU.16.09.2016.08.15.day21,soil.hip.CMU.16.10.2016.08.15.day10,soil.hip.CMU.16.10.2016.08.16.day11,soil.hip.CMU.16.10.2016.08.17.day12,soil.hip.CMU.16.10.2016.08.18.day13,soil.hip.CMU.16.10.2016.08.20.day15,soil.hip.CMU.16.10.2016.08.21.day16,soil.hip.CMU.16.10.2016.08.22.day17,soil.hip.CMU.16.10.2016.08.23.day18,soil.hip.CMU.16.10.2016.08.25.day20,soil.hip.CMU.16.10.2016.08.26.day21,soil.hip.CMU.17.04.2017.03.day15,soil.hip.CMU.17.04.2017.03.day16,soil.hip.CMU.17.04.2017.03.day17,soil.hip.CMU.17.04.2017.03.day18,soil.hip.CMU.17.04.2017.03.day19,soil.hip.CMU.17.04.2017.03.day20,soil.hip.CMU.17.04.2017.03.day21,soil.hip.CMU.17.10.2017.08.18.day10,soil.hip.CMU.17.10.2017.08.19.day11,soil.hip.CMU.17.10.2017.08.20.day12,soil.hip.CMU.17.10.2017.08.21.day13,soil.hip.CMU.17.10.2017.08.22.day14,soil.hip.CMU.17.10.2017.08.23.day15,soil.hip.CMU.17.10.2017.08.24.day16,soil.hip.CMU.17.10.2017.08.25.day17,soil.hip.CMU.17.10.2017.08.26.day18,soil.hip.CMU.17.10.2017.08.27.day19,soil.hip.CMU.17.10.2017.08.28.day20,soil.hip.CMU.17.10.2017.08.29.day21,soil.hip.CMU.17.12.2017.10.27.day18,soil.hip.CMU.17.12.2017.10.29.day20
soil.hip.CMU.16.14.2016.12.day.day10,-0.523841782832776,3.80275984516391,-3.45849970787777,-2.53836788577045,-1.61707608591133,-2.40240624699108,-1.64959959401028,-1.87133221537637,-2.80166962094003,-1.55618603894922,0.0465070938009876,-2.43536876543254,-3.21267268115166,-3.08219345211361,-2.97933993386842,0.773848681693573,0.0739838598503614,1.72090708267031,-2.41615197205828,-1.20768476883129,-1.00509825369471,-0.902337554765696,-1.56296183205739,-2.69916461703636,-3.3644229340494,-1.55093759437314,0.594979530848319,0.429535131791567,-1.25320319893643,0.172226118658136,-2.15318129138873,-1.08099596563219,-2.32974042704201,-2.10228596200358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.CMU.16.14.2016.12.day.day11,-2.04855191727805,0.674378572431697,-2.67027518850632,0.0936748082333562,-1.44873319440194,-3.42903819166161,-1.35475861932139,-0.0927144660753017,-1.00972211131373,-0.77067758927198,-1.35417266700172,-2.04196361657238,-1.85892220760175,-2.9365888473297,-2.86750571327108,-0.21090370067308,-1.42407186517878,-1.25734978039852,-3.43408858871542,-1.26786985751817,-1.09371863257,-1.86674916665356,-1.23430657506534,-1.85963040842978,-1.70682690575835,-1.27382049845388,-0.665469643562218,-0.749947639293163,-1.60102611847648,-0.056368161615266,-1.20916042370624,-1.17490772184335,-1.73542040721567,-2.97688775717032,-1.04380941325836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.CMU.16.14.2016.12.day.day13,-0.975847813338491,1.65316721460993,-3.14395349790856,-1.10842249263431,-2.61071456156935,-2.33656391572962,-2.15359805168708,-2.0862567412067,-2.89074235344669,-1.68773543238106,-0.114119969689634,-2.63783900596337,-2.22365894992848,-3.09019169822606,-3.89616826024325,1.02599608944597,-1.91438354661925,-1.54531678479405,-2.35671089457535,-1.90426142184126,-0.805226942630046,-2.68788661776925,-3.22862440748859,-2.92559019453279,-3.40048043124322,-1.95338519021857,-0.418546185774359,-0.699661664581169,-1.68362362346996,-0.921978302583753,-3.0057651491481,-2.46145670333201,-1.49207100957494,-1.1101865454408,-2.09046482540963,-1.2733087254693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.CMU.16.14.2016.12.day.day14,-1.31592494827782,1.43357077523696,-4.10026431316835,-2.38315557624869,-1.9875010964635,-2.77293685497472,-2.53345332763012,-2.42431117933072,-1.39251847750838,-1.26227652878256,0.437762917829288,-2.2695583530956,-1.92689863495635,-2.70198651881042,-2.55192501472861,0.116823499743138,-1.82546152535658,-1.91860783199923,-3.62979345801658,-1.06169883663255,-1.02571247841364,-2.63165840453362,-1.55955683507179,-2.48366916580369,-2.65574404255772,-1.95424596947768,-0.55156120358316,-0.0647283909428115,-2.03591989607041,-0.567055827620817,-2.23184742259241,-2.04209045078879,-2.20366793651028,-2.8965039774722,-2.58050075641003,-1.70840338292717,-1.3664543400426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.CMU.16.14.2016.12.day.day15,-1.32590853384069,4.35453942955331,-3.92597093343412,-3.55650973404993,-2.246838552258,-2.60645477065935,-3.61824928363443,-0.278784446356419,-1.40635328118219,-2.37370391208924,-0.897173670483894,-1.78117002068922,-2.09805209766575,-1.82237959693871,-1.91028293999748,-0.751640627714726,-0.700781577031327,-0.0814141469706674,-2.652671450624,-1.62048363612057,-1.1120047552131,-1.19079721437317,-2.22813005070603,-3.10190282926941,-3.85247425634412,-1.41324891528197,0.437982276427644,-1.1095612598311,-1.60944255347465,-1.00940962975835,-3.6739815985945,-2.73839086438796,-2.78279859201601,-1.82715216387432,-3.45530531411727,-1.98782918883112,-2.73129618930641,-2.2632432707282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.CMU.16.14.2016.12.day.day16,-2.56917475692246,0.561908580635772,-2.5884015196778,-1.31503341184148,-3.27818401517689,-4.2852628306636,-2.78959289911027,-2.74337439263847,-1.7094413282541,-1.4428848069162,-0.73969497041097,-2.64824760733477,-3.49543218364102,-3.9117493384774,-2.60214925189344,-1.57876736205331,-2.65688577570412,-2.03405983126949,-3.67090026916212,-2.43933199529897,-2.52828182753103,-2.39634171324252,-3.34483161582526,-3.53463959493062,-3.21952818274756,-1.86813705163853,0.146425502360123,-1.66879352227646,-2.90453902360812,-1.29730503787989,-2.31105675045566,-1.55325804858235,-3.27263460985281,-4.53903454206507,-3.17208421827493,-3.5934587576497,-3.64469323108523,-4.82987068780413,-1.53109793153284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.CMU.16.14.2016.12.day.day17,0.216211325480634,5.57753255534896,-2.12507475742937,-1.00348820334508,-2.34388247150079,-1.73498170622217,-0.513503451140561,2.54213162289463,-1.69221661863984,-0.462072285799081,1.67340806454784,-2.02037504227747,-2.346721863606,-2.64789991625999,-1.96206706799902,1.82275542886694,1.74952313071347,3.85396001876477,-1.15752244554427,-0.535016618709496,-0.788181819125936,-0.354333950709542,-1.36865208509406,-1.37300790067011,-2.33124975772314,-0.77046856963474,0.539813242135435,0.527749860792418,-1.2290113055147,-0.807225892489418,-2.41055511136938,-0.596341785440729,-1.23616054612633,-0.90165586280075,-0.733977472289623,-0.113434172743153,-0.879973335869047,-2.65587884702995,-1.4744953686517,-1.67980350071622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.CMU.16.14.2016.12.day.day18,-0.860933875435924,1.02147648584725,-3.49936731322328,-1.89275199339211,-1.93669494766695,-2.8690390486265,-2.4717632005047,-0.244344619239706,-1.68678281582869,-1.08343732037661,-1.30297121670247,-2.05141639963901,-2.17100544578268,-2.7703878927828,-2.57496010734161,0.65018572741998,-1.5468670727638,-0.465103502868516,-3.06573475044939,-1.14034837383025,-1.33161514619241,-2.69903011556011,-1.53611720811401,-2.56164847015072,-2.30731765492263,-1.85308020017805,-0.689971189229334,-0.750053984159914,-2.3060525797862,-1.76665692453929,-2.22969322049654,-2.25617902892255,-2.49407337111342,-3.17470346634955,-3.02613990174091,-3.11666175999032,-2.2720867001302,-3.11573878421051,-2.7228401368464,-4.53985663750701,-2.22315763361111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.CMU.16.14.2016.12.day.day19,-1.1651209697026,2.14268937391995,-0.729920014953722,0.417875120215044,-1.34909573257704,-1.76563092291684,-0.256940766804241,0.880800126285069,-0.685865770458629,0.307327114048124,-1.33180390597489,-1.54926796927431,-1.62674678208534,-2.72460973137144,-2.66099954279233,0.741581712408836,1.17278762682082,3.19599430912066,-2.38757270040434,-1.04691802781809,-1.00580320640342,-0.779208142031584,-1.27353016911922,-1.92148197045411,-1.00702234997829,-0.585571752964206,0.734817747337418,1.80267705850406,-0.898865391268743,0.636662960014754,-1.24308010251648,0.787035563135118,-1.19274802230196,-2.92304877095254,-0.933317854390816,-1.64085461368463,-0.51499139239948,-1.51611930668563,-2.07933985703033,-2.44705559250894,-0.0267211039285315,-2.25804311219388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.CMU.16.14.2016.12.day.day21,-0.436864231312777,4.94221534236066,-2.80066095265959,-2.66939809564378,-1.93380587020212,-1.72131390578553,-1.36797106947246,-1.22951084164685,-1.24611779555026,-1.15752096121236,0.0168008062636686,-2.09712462693581,-2.74554060716695,-2.79227166959636,-2.3064674143885,2.33651550986127,1.2440424229191,1.92462595955536,-0.93204147078782,-1.66962715553348,-2.30099934178573,-0.609311508723032,-1.33791432097338,-2.10989158351817,-2.89252793245248,-1.75860179998652,0.694868554938638,1.05364742469738,-0.92388908171741,-0.109408401640328,-1.92236259039829,-1.61474213986945,-2.28344587936349,-1.33290025849862,-3.28062163931782,-0.124472817628873,-1.66197383789364,-2.12056271150756,-2.27283705863195,-2.17116325394869,-0.513583271307031,-2.70004305734431,-0.322401086090288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
